"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.711950532609367 5 23 "GO:0060811;GO:0060810" "intracellular mRNA localization involved in pattern specification process" 1
0 0.952796484252155 2 33 "GO:0060840;GO:0048844" "artery development" 1
0 0.825153895083518 4 5 "GO:0060841" "venous blood vessel development" 1
0 0.33999196353478 4 7 "GO:0060872" "semicircular canal development" 1
0 0.956746162576861 2 9 "GO:0060897;GO:0060896" "neural plate pattern specification" 1
0 0.522012407999431 3 9 "GO:0060900" "embryonic camera-type eye formation" 1
0 0.460077983307802 3 5 "GO:0060911" "cardiac cell fate commitment" 1
0 0.261226583062982 4 12 "GO:0060914" "heart formation" 1
0 0.87799115022433 2 24 "GO:0060966" "regulation of gene silencing by regulatory ncRNA" 1
0 0.913018994803785 2 7 "GO:0060967" "negative regulation of gene silencing by regulatory ncRNA" 1
0 0.803096786351129 -1 52 "GO:0060968" "obsolete regulation of gene silencing" 1
0 0.863644997014844 -1 15 "GO:0060969" "obsolete negative regulation of gene silencing" 1
0 0.998164384287316 4 25 "GO:0060972" "left/right pattern formation" 1
0 0.929397769120608 2 31 "GO:0060976" "coronary vasculature development" 1
0 0.786237713405324 2 21 "GO:0060977" "coronary vasculature morphogenesis" 1
0 0.33999196353478 2 7 "GO:0060992" "response to fungicide" 1
0 0.983887472366259 2 38 "GO:0060993" "kidney morphogenesis" 1
0 0.961343832180173 3 15 "GO:0060996" "dendritic spine development" 1
0 1 6 9 "GO:0060997" "dendritic spine morphogenesis" 1
0 0.968953716577827 4 35 "GO:0060998" "regulation of dendritic spine development" 1
0 0.998164384287316 5 25 "GO:0060999" "positive regulation of dendritic spine development" 1
0 0.984130911924774 3 18 "GO:0061001" "regulation of dendritic spine morphogenesis" 1
0 1 2 13 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 1
0 0.59164948653581 4 17 "GO:0061005" "cell differentiation involved in kidney development" 1
0 0.822824109536817 2 308 "GO:0061024" "membrane organization" 1
0 0.538921415956323 2 78 "GO:0061025;GO:0048284" "membrane fusion" 1
0 1 2 7 "GO:0061028" "establishment of endothelial barrier" 1
0 0.33999196353478 2 7 "GO:0061029" "eyelid development in camera-type eye" 1
0 0.711950532609367 2 23 "GO:0061035" "regulation of cartilage development" 1
0 0.733656947688875 2 12 "GO:0061036" "positive regulation of cartilage development" 1
0 0.99754469240347 2 46 "GO:0061041" "regulation of wound healing" 1
0 1 2 14 "GO:0061045" "negative regulation of wound healing" 1
0 0.956746162576861 2 9 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 1
0 0.876672135865024 5 6 "GO:0061052" "negative regulation of cell growth involved in cardiac muscle cell development" 1
0 0.825715341220735 3 53 "GO:0061053" "somite development" 1
0 0.377265907434735 3 256 "GO:0061061" "muscle structure development" 1
0 0.926311476929407 2 35 "GO:0061064;GO:0048581" "negative regulation of post-embryonic development" 1
0 0.961343832180173 7 15 "GO:0061065" "regulation of dauer larval development" 1
0 0.956746162576861 4 9 "GO:0061067" "negative regulation of dauer larval development" 1
0 0.460077983307802 2 5 "GO:0061074;GO:1902866" "regulation of neural retina development" 1
0 0.623336064838603 2 53 "GO:0061077" "chaperone-mediated protein folding" 1
0 0.460077983307802 5 5 "GO:0061083" "regulation of protein refolding" 1
0 0.33515957270137 -1 10 "GO:0061085" "obsolete regulation of histone H3-K27 methylation" 1
0 0.825153895083518 -1 5 "GO:0061086" "obsolete negative regulation of histone H3-K27 methylation" 1
0 0.799629525736567 4 33 "GO:0061097" "regulation of protein tyrosine kinase activity" 1
0 0.892453337079847 4 16 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 1
0 0.321359137534125 2 16 "GO:0061099" "negative regulation of protein tyrosine kinase activity" 1
0 0.606802716560794 2 122 "GO:0061136;GO:1903050" "regulation of proteolysis involved in protein catabolic process" 1
0 0.567562691175983 2 6 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 1
0 0.899987724387773 7 25 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 1
0 0.938659745350618 5 8 "GO:0061213;GO:0061217;GO:0090189;GO:0090190" "regulation of mesonephros development" 1
0 0.908714732229958 3 12 "GO:0061311" "cell surface receptor signaling pathway involved in heart development" 1
0 0.934233879284552 3 18 "GO:0061318" "renal filtration cell differentiation" 1
0 0.731703668989945 4 71 "GO:0061326;GO:0061333" "renal tubule development" 1
0 0.567562691175983 2 6 "GO:0061327" "anterior Malpighian tubule development" 1
0 0.908714732229958 2 12 "GO:0061337;GO:0086065" "cardiac conduction" 1
0 0.982957760955184 2 81 "GO:0061351" "neural precursor cell proliferation" 1
0 1 2 6 "GO:0061356;GO:0061357" "regulation of Wnt protein secretion" 1
0 0.958357819232871 6 59 "GO:0061371" "determination of heart left/right asymmetry" 1
0 0.914230804226714 2 30 "GO:0061383" "trabecula morphogenesis" 1
0 0.561713106724314 3 13 "GO:0061384" "heart trabecula morphogenesis" 1
0 0.658590982232464 -1 7 "GO:0061418" "obsolete regulation of transcription from RNA polymerase II promoter in response to hypoxia" 1
0 0.825153895083518 3 5 "GO:0061478" "response to platelet aggregation inhibitor" 1
0 0.946573415414276 2 28 "GO:0061512" "protein localization to cilium" 1
0 0.98971899512685 3 25 "GO:0061515" "myeloid cell development" 1
0 0.567562691175983 4 6 "GO:0061548" "ganglion development" 1
0 1 2 6 "GO:0061580;GO:0061582" "intestinal epithelial cell migration" 1
0 0.00937464025156802 5 10 "GO:0061615;GO:0061620" "glycolytic process through fructose-6-phosphate" 0.372321428571429
0 0.876672135865024 2 6 "GO:0061626" "pharyngeal arch artery morphogenesis" 1
0 0.33999196353478 3 7 "GO:0061635" "regulation of protein complex stability" 1
0 0.658590982232464 2 7 "GO:0061687" "detoxification of inorganic compound" 1
0 0.876672135865024 6 6 "GO:0061723" "glycophagy" 1
0 0.567562691175983 2 6 "GO:0061792;GO:1990502" "secretory granule maturation" 1
0 0.0037685951150264 4 9 "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" 0.176666666666667
0 0.567562691175983 2 6 "GO:0061883" "clathrin-dependent endocytosis involved in vitellogenesis" 1
0 1 2 7 "GO:0061900" "glial cell activation" 1
0 0.989316350944305 -1 13 "GO:0061912" "obsolete selective autophagy" 1
0 0.883209182322379 2 20 "GO:0061951" "establishment of protein localization to plasma membrane" 1
0 0.91275078309069 3 66 "GO:0061982" "meiosis I cell cycle process" 1
0 0.464956569796831 3 15 "GO:0061983" "meiosis II cell cycle process" 1
0 0.733656947688875 2 12 "GO:0062009" "secondary palate development" 1
0 0.764799504597398 4 137 "GO:0062012" "regulation of small molecule metabolic process" 1
0 0.247266147319855 2 52 "GO:0062013" "positive regulation of small molecule metabolic process" 1
0 0.648033775619524 2 36 "GO:0062014" "negative regulation of small molecule metabolic process" 1
0 0.785240099978243 3 13 "GO:0062033" "positive regulation of mitotic sister chromatid segregation" 1
0 0.328520279990317 2 13 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 1
0 0.936577013450752 3 40 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 1
0 0.686663675028934 3 15 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 1
0 0.413716506173819 2 11 "GO:0065001" "specification of axis polarity" 1
0 0.172606742140705 3 28 "GO:0065002;GO:0071806" "protein transmembrane transport" 1
0 0.98696721850461 2 70 "GO:0065004" "protein-DNA complex assembly" 1
0 0.828248732617662 2 14 "GO:0065005;GO:0071825" "protein-lipid complex organization" 1
0 0.851998277752517 3 23 "GO:0070050" "neuron cellular homeostasis" 1
0 0.166918942522455 4 19 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 1
0 1 2 6 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 1
0 0.460077983307802 2 5 "GO:0070092" "regulation of glucagon secretion" 1
0 0.913018994803785 2 7 "GO:0070102;GO:0070741;GO:0071354" "response to interleukin-6" 1
0 1 3 8 "GO:0070121" "Kupffer's vesicle development" 1
0 0.25726330200714 2 9 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 1
0 1 6 5 "GO:0070131" "positive regulation of mitochondrial translation" 1
0 0.825153895083518 2 5 "GO:0070141" "response to UV-A" 1
0 0.733533740975951 2 8 "GO:0070142" "synaptic vesicle budding" 1
0 0.753284300400637 4 39 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 1
0 0.969502684997968 2 10 "GO:0070193" "synaptonemal complex organization" 1
0 0.938659745350618 7 8 "GO:0070198" "protein localization to chromosome, telomeric region" 1
0 0.567562691175983 2 6 "GO:0070199" "establishment of protein localization to chromosome" 1
0 0.522012407999431 7 9 "GO:0070202;GO:0070203;GO:1904814;GO:1904816;GO:1904851" "regulation of protein localization to chromosome, telomeric region" 1
0 0.482310303289985 5 22 "GO:0070206" "protein trimerization" 1
0 0.321359137534125 2 16 "GO:0070207" "protein homotrimerization" 1
0 0.460077983307802 2 5 "GO:0070208" "protein heterotrimerization" 1
0 0.25726330200714 5 9 "GO:0070227;GO:0071887" "leukocyte apoptotic process" 1
0 0.328520279990317 2 13 "GO:0070228" "regulation of lymphocyte apoptotic process" 1
0 0.433762706002001 2 8 "GO:0070229;GO:2000107" "negative regulation of leukocyte apoptotic process" 1
0 0.183707392756079 2 8 "GO:0070230;GO:2000108" "positive regulation of leukocyte apoptotic process" 1
0 0.460077983307802 2 5 "GO:0070231" "T cell apoptotic process" 1
0 0.460077983307802 8 5 "GO:0070232" "regulation of T cell apoptotic process" 1
0 0.936577013450752 4 40 "GO:0070252" "actin-mediated cell contraction" 1
0 0.33999196353478 -1 7 "GO:0070265;GO:0097300" "obsolete necrotic cell death" 1
0 0.460077983307802 5 5 "GO:0070266" "necroptotic process" 1
0 0.851998277752517 4 23 "GO:0070286" "axonemal dynein complex assembly" 1
0 0.825153895083518 5 5 "GO:0070294" "renal sodium ion absorption" 1
0 0.329144852431915 3 32 "GO:0070301" "cellular response to hydrogen peroxide" 1
0 0.934233879284552 4 18 "GO:0070306" "lens fiber cell differentiation" 1
0 0.205002222961383 6 14 "GO:0070316;GO:0070317" "regulation of G0 to G1 transition" 1
0 0.821553115764875 2 22 "GO:0070371" "ERK1 and ERK2 cascade" 1
0 0.992924412802396 2 69 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 1
0 0.504346631534154 2 19 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 1
0 0.989114426810006 3 49 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 1
0 0.825153895083518 2 5 "GO:0070391;GO:0071223" "response to lipoteichoic acid" 1
0 0.956746162576861 3 9 "GO:0070417" "cellular response to cold" 1
0 1 4 5 "GO:0070475" "rRNA base methylation" 1
0 0.825153895083518 5 5 "GO:0070486" "leukocyte aggregation" 1
0 0.948317320824796 2 14 "GO:0070498" "interleukin-1-mediated signaling pathway" 1
0 0.998550247987674 2 121 "GO:0070507;GO:0032886" "regulation of microtubule-based process" 1
0 0.738808856733164 8 16 "GO:0070509" "calcium ion import" 1
0 0.33999196353478 2 7 "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" 1
0 0.530228129916242 2 16 "GO:0070534" "protein K63-linked ubiquitination" 1
0 0.828248732617662 6 14 "GO:0070536" "protein K63-linked deubiquitination" 1
0 0.804851475592334 4 37 "GO:0070542" "response to fatty acid" 1
0 0.876672135865024 -1 6 "GO:0070544" "obsolete histone H3-K36 demethylation" 1
0 0.830929280564543 5 38 "GO:0070555;GO:0071347" "response to interleukin-1" 1
0 0.648330758473166 -1 18 "GO:0070584" "obsolete mitochondrion morphogenesis" 1
0 0.913018994803785 4 7 "GO:0070593" "dendrite self-avoidance" 1
0 0.999288970951346 2 28 "GO:0070613;GO:1903317" "regulation of protein maturation" 1
0 0.989316350944305 4 13 "GO:0070633" "transepithelial transport" 1
0 0.0345976981158259 3 390 "GO:0070647;GO:0043687" "post-translational protein modification" 0.765315315315315
0 0.825153895083518 5 5 "GO:0070669;GO:0071352" "cellular response to interleukin-2" 1
0 0.0849625946697306 5 14 "GO:0070670;GO:0071353" "response to interleukin-4" 1
0 1 2 13 "GO:0070723" "response to cholesterol" 1
0 0.155508581360357 -1 5 "GO:0070734" "obsolete histone H3-K27 methylation" 1
0 0.616023061175704 2 21 "GO:0070828" "heterochromatin organization" 1
0 0.984843144361408 8 12 "GO:0070830" "bicellular tight junction assembly" 1
0 0.753225362359627 3 24 "GO:0070849;GO:0071364" "response to epidermal growth factor" 1
0 0.879538434806445 3 11 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 1
0 1 2 5 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 1
0 0.33999196353478 2 7 "GO:0070875" "positive regulation of glycogen metabolic process" 1
0 0.994693428942802 3 15 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 1
0 1 6 7 "GO:0070885;GO:0106057" "negative regulation of calcineurin-NFAT signaling cascade" 1
0 1 3 5 "GO:0070886;GO:0106058" "positive regulation of calcineurin-mediated signaling" 1
0 0.197684939124585 3 11 "GO:0070897" "transcription preinitiation complex assembly" 1
0 0.793968407540671 5 9 "GO:0070914" "UV-damage excision repair" 1
0 0.0833679561875279 2 45 "GO:0070918" "regulatory ncRNA processing" 1
0 0.825153895083518 2 5 "GO:0070920;GO:1903798" "regulation of regulatory ncRNA processing" 1
0 0.567562691175983 5 6 "GO:0070922" "RISC complex assembly" 1
0 0.810692501045351 2 426 "GO:0070925" "organelle assembly" 1
0 0.118597372953658 -1 7 "GO:0070932" "obsolete histone H3 deacetylation" 1
0 0.0659085951492711 -1 6 "GO:0070933" "obsolete histone H4 deacetylation" 0.996531791907515
0 0.876672135865024 2 6 "GO:0070934" "CRD-mediated mRNA stabilization" 1
0 0.21019614892598 2 20 "GO:0070936" "protein K48-linked ubiquitination" 1
0 0.825153895083518 -1 5 "GO:0070940" "obsolete dephosphorylation of RNA polymerase II C-terminal domain" 1
0 0.0659085951492711 2 6 "GO:0070979" "protein K11-linked ubiquitination" 0.996531791907515
0 0.413716506173819 6 11 "GO:0070983" "dendrite guidance" 1
0 0.984130911924774 3 18 "GO:0070986" "left/right axis specification" 1
0 0.0917625061922527 2 9 "GO:0070987" "error-free translesion synthesis" 1
0 0.686663675028934 2 15 "GO:0070988" "demethylation" 1
0 0.733656947688875 4 12 "GO:0071025;GO:0071027;GO:0071028" "RNA surveillance" 1
0 0.433762706002001 3 8 "GO:0071044" "histone mRNA catabolic process" 1
0 0.931164665366634 3 13 "GO:0071071" "regulation of phospholipid biosynthetic process" 1
0 0.876672135865024 3 6 "GO:0071073" "positive regulation of phospholipid biosynthetic process" 1
0 0.809572332803064 2 111 "GO:0071103" "DNA conformation change" 1
0 0.118597372953658 4 7 "GO:0071107" "response to parathyroid hormone" 1
0 0.648330758473166 6 18 "GO:0071108" "protein K48-linked deubiquitination" 1
0 0.915674338679586 2 17 "GO:0071168" "protein localization to chromatin" 1
0 0.942033850653522 3 142 "GO:0071214;GO:0104004" "cellular response to environmental stimulus" 1
0 0.431271245032638 2 61 "GO:0071216;GO:0071219;GO:0071222" "cellular response to biotic stimulus" 1
0 0.91275078309069 3 66 "GO:0071229" "cellular response to acid chemical" 1
0 0.997488753154479 2 24 "GO:0071230" "cellular response to amino acid stimulus" 1
0 0.223905182861994 2 67 "GO:0071236" "cellular response to antibiotic" 1
0 0.759175740698081 -1 83 "GO:0071241;GO:0071248" "obsolete cellular response to inorganic substance" 1
0 0.511669999266619 2 43 "GO:0071242" "cellular response to ammonium ion" 1
0 0.686663675028934 2 15 "GO:0071243" "cellular response to arsenic-containing substance" 1
0 0.155508581360357 4 5 "GO:0071257" "cellular response to electrical stimulus" 1
0 0.696063249745938 4 30 "GO:0071260" "cellular response to mechanical stimulus" 1
0 0.785240099978243 2 13 "GO:0071276" "cellular response to cadmium ion" 1
0 0.821553115764875 5 22 "GO:0071277" "cellular response to calcium ion" 1
0 0.913018994803785 5 7 "GO:0071280" "cellular response to copper ion" 1
0 0.433762706002001 2 8 "GO:0071281" "cellular response to iron ion" 1
0 0.567562691175983 5 6 "GO:0071286;GO:0086014;GO:0086019;GO:0086026;GO:0086066" "atrial cardiac muscle cell to AV node cell signaling" 1
0 1 5 11 "GO:0071287" "cellular response to manganese ion" 1
0 0.328520279990317 5 13 "GO:0071295;GO:0071305" "cellular response to vitamin" 1
0 0.616023061175704 4 21 "GO:0071300" "cellular response to retinoic acid" 1
0 0.876672135865024 2 6 "GO:0071312" "cellular response to alkaloid" 1
0 1 4 5 "GO:0071318" "cellular response to ATP" 1
0 0.627541780300373 4 14 "GO:0071320" "cellular response to cAMP" 1
0 0.511669999266619 3 43 "GO:0071322;GO:0001678;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 1
0 0.567562691175983 2 6 "GO:0071360" "cellular response to exogenous dsRNA" 1
0 0.053487353151238 2 8 "GO:0071361" "cellular response to ethanol" 0.990845070422535
0 0.98262621367158 4 195 "GO:0071363;GO:0070848" "response to growth factor" 1
0 0.155508581360357 2 5 "GO:0071374" "cellular response to parathyroid hormone stimulus" 1
0 0.934102281683897 2 137 "GO:0071375;GO:1901653" "cellular response to peptide" 1
0 0.793968407540671 3 9 "GO:0071377" "cellular response to glucagon stimulus" 1
0 0.118597372953658 2 7 "GO:0071378" "cellular response to growth hormone stimulus" 1
0 0.567562691175983 5 6 "GO:0071379;GO:0071380" "cellular response to prostaglandin stimulus" 1
0 0.891298982819479 2 72 "GO:0071383" "cellular response to steroid hormone stimulus" 1
0 0.536440648241047 2 23 "GO:0071384;GO:0071385" "cellular response to corticosteroid stimulus" 1
0 0.825153895083518 6 5 "GO:0071389" "cellular response to mineralocorticoid stimulus" 1
0 0.155508581360357 2 5 "GO:0071391" "cellular response to estrogen stimulus" 1
0 0.522012407999431 5 9 "GO:0071392" "cellular response to estradiol stimulus" 1
0 0.733533740975951 2 8 "GO:0071394" "cellular response to testosterone stimulus" 1
0 0.833716361128771 4 174 "GO:0071396" "cellular response to lipid" 1
0 1 2 9 "GO:0071397" "cellular response to cholesterol" 1
0 0.59164948653581 2 17 "GO:0071398" "cellular response to fatty acid" 1
0 0.861026688364478 4 216 "GO:0071407" "cellular response to organic cyclic compound" 1
0 0.899695260501848 3 253 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 1
0 0.0659085951492711 2 6 "GO:0071425" "hematopoietic stem cell proliferation" 0.996531791907515
0 0.876672135865024 6 6 "GO:0071450;GO:0071451" "cellular response to superoxide" 1
0 0.395779431464754 4 50 "GO:0071466" "cellular response to xenobiotic stimulus" 1
0 0.658590982232464 2 7 "GO:0071467" "cellular response to pH" 1
0 0.994693428942802 2 15 "GO:0071470" "cellular response to osmotic stress" 1
0 0.940889508330716 4 100 "GO:0071478" "cellular response to radiation" 1
0 0.982745464643539 2 33 "GO:0071479" "cellular response to ionizing radiation" 1
0 0.785240099978243 3 13 "GO:0071480" "cellular response to gamma radiation" 1
0 0.733533740975951 2 8 "GO:0071481" "cellular response to X-ray" 1
0 0.825153895083518 2 5 "GO:0071499" "cellular response to laminar fluid shear stress" 1
0 0.658590982232464 3 7 "GO:0071514" "genomic imprinting" 1
0 0.984843144361408 5 12 "GO:0071539;GO:1905508" "protein localization to microtubule organizing center" 1
0 0.879538434806445 2 11 "GO:0071542" "dopaminergic neuron differentiation" 1
0 0.59164948653581 2 17 "GO:0071548" "response to dexamethasone" 1
0 0.672733077698966 4 11 "GO:0071549" "cellular response to dexamethasone stimulus" 1
0 0.71597615158897 4 56 "GO:0071559;GO:0071560" "response to transforming growth factor beta" 1
0 0.567562691175983 2 6 "GO:0071569;GO:1990564;GO:1990592" "protein ufmylation" 1
0 0.918452882725049 2 26 "GO:0071599" "otic vesicle development" 1
0 0.602092194555744 5 10 "GO:0071622" "regulation of granulocyte chemotaxis" 1
0 0.433762706002001 2 8 "GO:0071624;GO:0090022;GO:1902622;GO:0090023;GO:1902624" "regulation of neutrophil migration" 1
0 0.793968407540671 2 9 "GO:0071634" "regulation of transforming growth factor beta production" 1
0 0.876672135865024 3 6 "GO:0071636" "positive regulation of transforming growth factor beta production" 1
0 0.627541780300373 2 14 "GO:0071674" "mononuclear cell migration" 1
0 0.822434059371212 2 26 "GO:0071675" "regulation of mononuclear cell migration" 1
0 0.934233879284552 2 18 "GO:0071677" "positive regulation of mononuclear cell migration" 1
0 0.793968407540671 9 9 "GO:0071679" "commissural neuron axon guidance" 1
0 0.567562691175983 2 6 "GO:0071684" "organism emergence from protective structure" 1
0 0.567562691175983 3 6 "GO:0071688" "striated muscle myosin thick filament assembly" 1
0 0.00937464025156802 2 10 "GO:0071689" "muscle thin filament assembly" 0.372321428571429
0 0.918452882725049 3 26 "GO:0071696;GO:0071697" "ectodermal placode development" 1
0 0.648330758473166 3 18 "GO:0071709" "membrane assembly" 1
0 0.648330758473166 3 18 "GO:0071711" "basement membrane organization" 1
0 0.118597372953658 -1 7 "GO:0071712" "obsolete ER-associated misfolded protein catabolic process" 1
0 0.876672135865024 2 6 "GO:0071731" "response to nitric oxide" 1
0 0.825153895083518 4 5 "GO:0071800" "podosome assembly" 1
0 0.938659745350618 3 8 "GO:0071801;GO:0071803" "regulation of podosome assembly" 1
0 0.879538434806445 2 11 "GO:0071827" "plasma lipoprotein particle organization" 1
0 0.711950532609367 5 23 "GO:0071867;GO:0071868;GO:0071869;GO:0071870" "response to monoamine" 1
0 0.658590982232464 2 7 "GO:0071871" "response to epinephrine" 1
0 0.825153895083518 2 5 "GO:0071872" "cellular response to epinephrine stimulus" 1
0 0.673460263968202 2 51 "GO:0071897" "DNA biosynthetic process" 1
0 0.979816293475583 2 186 "GO:0071900" "regulation of protein serine/threonine kinase activity" 1
0 0.922079203580701 5 55 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 1
0 0.974223369288695 4 130 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 1
0 1 2 7 "GO:0071907" "determination of digestive tract left/right asymmetry" 1
0 0.546322719796654 2 37 "GO:0072002;GO:0007442;GO:0007443;GO:0048619;GO:0061525" "hindgut development" 1
0 0.420045524652917 3 54 "GO:0072006" "nephron development" 1
0 0.624523156261731 4 46 "GO:0072009;GO:0072080" "nephron epithelium development" 1
0 0.658590982232464 3 7 "GO:0072010;GO:0072015;GO:0072310;GO:0072112;GO:0072311" "glomerular epithelial cell differentiation" 1
0 0.25726330200714 2 9 "GO:0072017;GO:0072170;GO:0072207;GO:0072234;GO:0072243;GO:0072235" "distal tubule development" 1
0 0.245108567571442 3 6 "GO:0072021;GO:0072025;GO:0072218;GO:0072221;GO:0072236" "metanephric ascending thin limb development" 1
0 0.33999196353478 2 7 "GO:0072070" "loop of Henle development" 1
0 0.77013434543112 3 69 "GO:0072073" "kidney epithelium development" 1
0 0.876672135865024 2 6 "GO:0072074;GO:0072075" "kidney mesenchyme development" 1
0 0.815237761283643 5 60 "GO:0072091" "regulation of stem cell proliferation" 1
0 0.825153895083518 3 5 "GO:0072111" "cell proliferation involved in kidney development" 1
0 0.733656947688875 2 12 "GO:0072132" "mesenchyme morphogenesis" 1
0 0.996260635440307 4 16 "GO:0072148" "epithelial cell fate commitment" 1
0 0.879538434806445 4 11 "GO:0072176" "nephric duct development" 1
0 0.913018994803785 3 7 "GO:0072178" "nephric duct morphogenesis" 1
0 0.245108567571442 2 6 "GO:0072189" "ureter development" 1
0 0.567562691175983 2 6 "GO:0072201" "negative regulation of mesenchymal cell proliferation" 1
0 0.567562691175983 5 6 "GO:0072202" "cell differentiation involved in metanephros development" 1
0 0.956746162576861 2 9 "GO:0072210;GO:0003338;GO:0072273" "metanephros morphogenesis" 1
0 0.567562691175983 5 6 "GO:0072215" "regulation of metanephros development" 1
0 0.0659085951492711 -1 6 "GO:0072321" "obsolete chaperone-mediated protein transport" 0.996531791907515
0 0.166066068249143 2 77 "GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 0.893523102396262 2 45 "GO:0072331" "signal transduction by p53 class mediator" 1
0 0.786237713405324 4 21 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 1
0 0.602092194555744 5 10 "GO:0072337" "modified amino acid transport" 1
0 0.961643618352384 3 34 "GO:0072347" "response to anesthetic" 1
0 0.828248732617662 4 14 "GO:0072348" "sulfur compound transport" 1
0 0.989045243914867 4 335 "GO:0072359" "circulatory system development" 1
0 0.841937460786903 2 10 "GO:0072375" "medium-term memory" 1
0 0.876672135865024 2 6 "GO:0072376;GO:0072378" "protein activation cascade" 1
0 0.825153895083518 2 5 "GO:0072383;GO:0072386" "plus-end-directed vesicle transport along microtubule" 1
0 0.909046686673423 3 42 "GO:0072384" "organelle transport along microtubule" 1
0 0.460077983307802 2 5 "GO:0072393" "microtubule anchoring at microtubule organizing center" 1
0 0.938659745350618 2 8 "GO:0072488" "ammonium transmembrane transport" 1
0 0.460077983307802 6 5 "GO:0072498" "embryonic skeletal joint development" 1
0 0.0446468579892076 2 15 "GO:0072499" "photoreceptor cell axon guidance" 0.88828125
0 0.460077983307802 3 5 "GO:0072520" "seminiferous tubule development" 1
0 0.563587054624515 2 27 "GO:0072527" "pyrimidine-containing compound metabolic process" 1
0 0.197684939124585 3 11 "GO:0072529" "pyrimidine-containing compound catabolic process" 1
0 0.825153895083518 2 5 "GO:0072531" "pyrimidine-containing compound transmembrane transport" 1
0 0.261226583062982 2 12 "GO:0072553" "terminal button organization" 1
0 0.460077983307802 3 5 "GO:0072576" "liver morphogenesis" 1
0 0.825153895083518 5 5 "GO:0072578" "neurotransmitter-gated ion channel clustering" 1
0 0.616023061175704 2 21 "GO:0072583" "clathrin-dependent endocytosis" 1
0 0.630391637423715 2 32 "GO:0072593" "reactive oxygen species metabolic process" 1
0 2.74321086562005e-05 2 224 "GO:0072594" "establishment of protein localization to organelle" 0
0 0.250245722184009 2 27 "GO:0072595" "maintenance of protein localization in organelle" 1
0 0.0537507102079652 3 255 "GO:0072657;GO:0051668" "localization within membrane" 0.988811188811189
0 0.998983352185976 2 74 "GO:0072659" "protein localization to plasma membrane" 1
0 0.965609346708635 6 30 "GO:0072666;GO:0072665" "protein localization to vacuole" 1
0 0.876672135865024 3 6 "GO:0072676" "lymphocyte migration" 1
0 0.876672135865024 6 6 "GO:0072697" "protein localization to cell cortex" 1
0 0.0659085951492711 2 6 "GO:0072710;GO:0072711" "response to hydroxyurea" 0.996531791907515
0 0.155508581360357 2 5 "GO:0072718" "response to cisplatin" 1
0 0.522012407999431 2 9 "GO:0075522" "IRES-dependent viral translational initiation" 1
0 0.825153895083518 2 5 "GO:0075525" "viral translational termination-reinitiation" 1
0 0.951390551527213 2 299 "GO:0080135" "regulation of cellular response to stress" 1
0 0.245108567571442 4 6 "GO:0080154" "regulation of fertilization" 1
0 0.0659085951492711 -1 6 "GO:0080182" "obsolete histone H3-K4 trimethylation" 0.996531791907515
0 0.460077983307802 3 5 "GO:0080184" "response to phenylpropanoid" 1
0 0.994693428942802 2 15 "GO:0086001;GO:0086002;GO:0086003" "cardiac muscle cell action potential" 1
0 1 5 6 "GO:0086004;GO:1903115" "regulation of actin filament-based movement" 1
0 1 2 5 "GO:0086005" "ventricular cardiac muscle cell action potential" 1
0 0.969502684997968 5 10 "GO:0086010" "membrane depolarization during action potential" 1
0 0.876672135865024 4 6 "GO:0086036" "regulation of cardiac muscle cell membrane potential" 1
0 0.876672135865024 2 6 "GO:0086091" "regulation of heart rate by cardiac conduction" 1
0 0.825153895083518 3 5 "GO:0090009" "primitive streak formation" 1
0 0.841937460786903 2 10 "GO:0090036" "regulation of protein kinase C signaling" 1
0 0.876672135865024 4 6 "GO:0090038" "negative regulation of protein kinase C signaling" 1
0 0.855709428908986 2 19 "GO:0090049" "regulation of cell migration involved in sprouting angiogenesis" 1
