"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin"
"Pocillopora_acuta_HIv2___TS.g6805.t1b",0.0248731255201546,461.906176664949,-224.953088332475,7.11691150554457,4.96732846630751,0.0587704065801572,-0.104551308839353,-0.0206887670993149,0.0628024378228075,0.0727924000891089,0.0911376333408642,0.106003097057683,0.85791902197796,2.41776615874237,0.0380918541757178,1,1,1,0.354321694418587,0.119965893060307,0.8452588105107,0.999999999916938,0.269154098078234,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g18463.t1",0.310346171603325,310.941542185711,-149.470771092856,3.29849410021864,2.63905732961526,-0.33543111211277,-0.380614129800989,0.433759836634133,0.178366398067778,0.25690750261384,0.263683556915671,0.374887510639837,0.495689519183868,0.784582032208509,1.33874150804178,1,1,1,0.481400257965624,0.375743444503312,0.247256027771397,0.999999999916938,0.470038724538563,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g5249.t1",0.165301737640143,366.249909931017,-177.124954965509,4.66139852913058,3.08300002724428,0.00175858936807739,0.283427668782879,0.173036201801541,0.146483810584996,0.188555013880674,0.208255616549567,0.267905303069157,0.417300852252154,5.40902023879149,0.417168325868221,1,1,1,0.518286948389773,0.0200329566504613,0.518353387058806,0.999999999916938,0.0947841745656303,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g6139.t1",0.0152969591485211,416.495900288302,-202.247950144151,6.71971438075884,4.55543238458012,0.0980080464078164,0.1060124818756,0.0187869700454298,0.0546776238121791,0.0649671117355525,0.0783590841062301,0.0929034233747694,5.32787381347983,3.43207090473243,0.0408931015349762,1,1,1,0.0209869726310728,0.063941874803111,0.839744403722378,0.999999999916938,0.18980655095057,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26305.t1",0.632980233327237,320.92742843779,-154.463714218895,3.11136982539545,2.39314917963833,0.166175414098445,-0.296805747360846,0.101759815623461,0.245683057825248,0.345767003829073,0.359272632698711,0.504342927140201,0.722797541090663,0.945429088810797,0.0407099672901965,1,1,1,0.395227795350183,0.330885518930053,0.840098793935719,0.999999999916938,0.4442082556304,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g22105.t1",0.294341225545954,317.409177528989,-152.704588764494,3.32844419722717,2.61495977803618,-0.109433841045428,-0.405187984639898,0.282988904646501,0.175002842674379,0.248911912080054,0.259536833037766,0.36583405041239,0.0139858262183903,2.0635977029383,0.598371038661704,1,1,1,0.905860314978246,0.150853638470134,0.439200224435488,0.999999999916938,0.304788287857995,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g1416.t2",0.0837785914364054,387.101837646342,-187.550918823171,5.32889221942613,3.92691161792189,-0.291246161214287,-0.301359297759223,0.470334085441171,0.0928632235827994,0.133425280279783,0.136605651053541,0.193598341693124,0.492519335663798,0.481728595377408,5.90214182496132,1,1,1,0.482805633769679,0.48764037553158,0.0151224843780972,0.999999999916938,0.522193617115989,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7480.t1",0.137541472460801,280.405829622419,-134.202914811209,3.27136539109018,2.34440658784756,-0.0586286131698919,-0.0883415104884041,0.0197887798536292,0.139476823800025,0.198469482573086,0.203669713984155,0.289521055197175,0.116542799550359,0.294457135488654,0.00467172992749159,1,1,1,0.732814778654791,0.58737834881489,0.94550697966195,0.999999999916938,0.560493593330008,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g8706.t1b",2.3231701983308,280.854474978128,-134.427237489064,2.13167023345549,1.74192709548018,0.164524216836568,0.194195047208973,-0.070705461406424,0.456284584219317,0.643565211292721,0.657653352856493,0.928238183170864,0.0792236537742156,0.116928109575358,0.00580212476084933,1,1,1,0.778352260505132,0.732390383552575,0.939282513681861,0.999999999916938,0.609840074470216,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g19134.t1",0.0326095303520372,531.887114730331,-259.943557365165,8.30416881532899,5.64959265271338,0.0552027358508967,0.228269887366141,-0.0662490220459507,0.0605081911080991,0.0777144342085495,0.0867453486973169,0.112026725456763,0.17333216478851,8.73012714800051,0.349716126901853,1,1,1,0.677167228604428,0.00312994669722951,0.554273867735383,0.999999999916938,0.0298969191736094,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12558.t2",0.80083428687473,294.657966656252,-141.328983328126,2.61296341972931,1.76893143707036,0.429449878395287,0.268444440863076,-0.383131903691032,0.284509487323996,0.396144124469021,0.406940078078703,0.570703702572534,0.737242042056514,0.0666270014151779,0.450687232117906,1,1,1,0.390545785201774,0.79631270158338,0.502008779355197,0.999999999916938,0.627069736224223,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.22631_t",0.159683000550161,352.244987584129,-170.122493792065,4.30181201652816,3.01354389450609,-0.0135692518377102,0.0918456076507932,-0.106902927568064,0.147467798845254,0.188364356329889,0.211940792647789,0.270704554247092,0.225075536685984,0.0564601108752046,0.155950967273809,1,1,1,0.6351995318709,0.812180984172343,0.692912057670505,0.999999999916938,0.63184187291155,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g23067.t1",0.042828507190417,426.193250062361,-207.096625031181,6.5153631504501,4.45532412218556,0.0180512638658637,0.0929670152285039,0.0814782808954031,0.0724138406884057,0.0953847162278688,0.103303842146023,0.136868022109913,0.708438319344001,3.04127663231887,0.354388591001324,1,1,1,0.399962739998423,0.0811720573215613,0.551639306715963,0.999999999916938,0.217271878173207,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16344.t1",0.604675710373926,344.96424028571,-166.482120142855,3.54791692399176,2.70737653552785,0.0322438162862497,-0.0853016797839593,-0.491747388240609,0.0218350728677371,0.0218192851120735,0.0218942973236556,0.0218065953901932,1.87263409491349,15.871678779621,508.52041514365,1,1,1,0.171173698032049,6.77855442714141e-05,1.33085540274595e-112,0.999999999916938,0.00228715734777864,3.99744601138126e-109
"Pocillopora_acuta_HIv2___RNAseq.g17173.t1",0.189890076694076,308.026741630537,-148.013370815268,3.58644379851557,2.63905732961525,-0.225191778452378,-0.153204158223199,0.36532385510823,0.147568772429362,0.212264999304902,0.215888516466802,0.306152570855058,0.105052682423846,0.0345591738429597,1.42390246703593,1,1,1,0.745848461044233,0.852522414771131,0.232762142648934,0.999999999916938,0.638907277676785,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26460.t1a",0.272618599689934,384.621144285957,-186.310572142979,4.77800442336548,3.18884607841686,-0.152291810342617,0.609702776580838,-0.00867088492869977,0.161719486693064,0.22993804321065,0.23015933654623,0.326906018907874,0.917791549182921,13.7195171582,0.00070352739278625,1,1,1,0.338055508240164,0.000212237426148531,0.978839318676633,0.999999999916938,0.00486928907450147,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g5348.t1a",0.127997742079978,537.380068669486,-262.690034334743,7.92950763270989,5.27086052031499,0.0472594735292237,0.362954582208685,0.265535234739251,0.105331830638417,0.148895623944986,0.15184228671596,0.214488389157007,2.67301173392965,21.3933055634589,1.53262794225947,1,1,1,0.10206272057985,3.74075036187535e-06,0.21571846556216,0.999999999916938,0.000261138517984319,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12683.t1",0.711210751648954,287.270513071639,-137.63525653582,2.57496843865944,2.06897024181255,-0.118605741939285,-0.364222142663871,0.484739931092699,0.264185349602201,0.37538419814757,0.38855933745906,0.546090403995665,0.16411093251754,0.189370263275705,0.787931573060876,1,1,1,0.685399540717776,0.66344125946032,0.374726306063253,0.999999999916938,0.587710065768078,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g10663.t1",1.81403029918631,345.16599691772,-166.58299845886,3.05598779478395,2.76932820418985,-0.042701617514708,-0.266589078106173,-0.0569902405336815,0.395467471665431,0.55947833657757,0.573366169112211,0.811482231145429,0.0296596153773507,0.528767944858358,0.00493222580102102,1,1,1,0.863264833026792,0.467125302053049,0.944010750279977,0.999999999916938,0.513581976436161,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3980.t1",0.289918370323431,310.470047785621,-149.235023892811,3.31097009292792,2.35528461475529,0.0129607748497069,0.0919581393009525,-0.167081996914858,0.20381182062949,0.253665267852518,0.275328277397828,0.367089876768515,0.133407574085016,0.00161713441392354,0.20716410024238,1,1,1,0.714924786171873,0.967922827348272,0.648999291777511,0.999999999916938,0.667296121081348,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26540.t1",2.83542320754524,777.944554235607,-382.972277117804,8.92327090812491,7.54080347316613,0.776882435201161,-0.0398161676739694,-0.697812796950293,0.484885189264991,0.685396415746104,0.702276376234637,0.9931725462863,0.803383543110516,0.611501918395542,0.493660577518686,1,1,1,0.370083667250601,0.434222871133529,0.482298932891155,0.999999999916938,0.496929830514306,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.4079_t",0.0545081317005509,369.588261699209,-178.794130849604,5.38519566379827,3.84820901565027,-0.0387045823450474,-0.264001534950557,0.144683624072936,0.0467675041259642,0.0543329208395659,0.0587467017393431,0.0662436702320733,0.0673684148090184,21.5567982408332,4.7703471405269,1,1,1,0.795207621144948,3.43502888105092e-06,0.0289539869651211,0.999999999916938,0.000248360524237718,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g9973.t1",0.155676741737457,461.335864645902,-224.667932322951,6.25169853863468,4.63114846706119,-0.280689045189418,-0.466423106029813,0.464232837949759,0.133549973405333,0.168669996139062,0.191341456648918,0.244695344085637,0.239514871116201,2.52639008992926,3.59931870199291,1,1,1,0.62455672013019,0.111956081188601,0.0578032554146693,0.999999999916938,0.257720912941104,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g5798.t1",0.0473101062103224,418.840350795462,-203.420175397731,6.1812144815042,4.38583676433506,-0.117393911045978,-0.0819763216370648,0.0611129764129529,0.075706931497047,0.100667390371284,0.109423743583206,0.145893754025936,1.46713072081126,0.395893474014868,0.175466200880103,1,1,1,0.225798947505714,0.529217695022667,0.675298821152624,0.999999999916938,0.537662698329707,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25434.t1",0.0421606299524732,489.220014601514,-238.610007300757,7.36819500885272,5.2328058472162,-0.144929598419364,-0.147661846932609,0.171049672333977,0.0659341183709611,0.0895452979385914,0.0951488896174949,0.1296794856716,0.957336538986336,0.798675532412766,1.73981044744765,1,1,1,0.327858848383042,0.371489658788337,0.187162846093421,0.999999999916938,0.467650172313944,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3260.t1",0.262938442415971,339.283939205825,-163.641969602913,3.8812322012995,3.01635156075672,0.00813012608325448,-0.350860974073308,-0.233251917201799,0.16122410109204,0.227932827481711,0.237109334192807,0.337646644557216,0.340777619705554,7.61690983704465,0.477227616603629,1,1,1,0.559380708659546,0.00578234872020913,0.489680783271034,0.999999999916938,0.0450172003045049,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3539.t1",0.0166517422232979,454.255273263884,-221.127636631942,7.11317200516823,4.94365447700216,-0.030840403163201,-0.0237206914488887,0.105151627917966,0.0454459084038481,0.0631815950873995,0.0658138549691116,0.0911570975261934,0.181146048425006,0.374848096132823,1.33061073850274,1,1,1,0.670390189011666,0.54037342743047,0.248696595842666,0.999999999916938,0.540990446748528,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1408.t1",0.676606910103698,369.914965192342,-178.957482596171,3.85082207752733,2.54653317531409,-0.0110580991012042,0.468027376751402,-0.0545098722480429,0.306393634620685,0.357560412395963,0.422786850884117,0.510143995471247,0.021724249323301,1.66898521127932,0.0114173356795032,1,1,1,0.882823027519077,0.196394512180688,0.914906446348834,0.999999999916938,0.347783828243464,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g6318.t1",0.189726130042869,391.159658023151,-189.579829011575,5.15316684630376,3.43934914762695,-0.0521380079395346,0.403031424746338,0.094128909663887,0.135956971133506,0.192643945603658,0.194117129741663,0.274637690529837,0.00179917540549812,10.741730337813,0.117469678304572,1,1,1,0.96616652536582,0.00104746346686274,0.73179519744405,0.999999999916938,0.0147602283249138,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g20358.t1",1.66964482187091,385.508382737711,-186.754191368855,3.59923090815391,3.19227514307102,-0.271693051247618,-0.0242142581205992,0.127929809702401,0.377572239949387,0.534968030225251,0.546052614148337,0.77330874801254,0.296844602881775,0.0104751406295832,0.0273676597272316,1,1,1,0.585867366958669,0.918480350091023,0.868604175009178,0.999999999916938,0.654038352857853,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21003.t1",0.0214479419745836,584.976903670601,-286.4884518353,9.08072051238744,6.25946680430729,0.0353775757087806,0.038142357808229,0.042361978143624,0.0565689238705427,0.0627129432502095,0.0816283421359148,0.0904605618629935,1.52094164959012,0.76524184328657,0.219297611661138,1,1,1,0.217477049197132,0.381693063112259,0.639575624931403,0.999999999916938,0.472281799024803,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16204.t1",0.0395723779800318,356.665732148168,-172.332866074084,5.24078932235942,3.70615080130049,-0.00799664319458374,-0.138026087792955,-0.00313556003816148,0.0791383006504386,0.103523341884603,0.115530252672039,0.151900718327726,0.015553250554772,2.56309236844494,0.000426099070148239,1,1,1,0.900751024931714,0.109384433628324,0.983531102995134,0.999999999916938,0.254396992055508,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g17551.t1",10.3412382108478,311.748064011909,-149.874032005955,2.18900073000532,3.31436488025314,-0.144467175492625,-2.33120907976222,0.340999884456223,0.0306972611270984,0.0307943327506608,0.0307262889322283,0.0308104130900086,21.6505570804922,5751.08280093213,122.493606469027,1,1,1,3.27114993895717e-06,0,1.79994332128978e-28,0.00196508880666287,0,2.02741115851778e-25
"Pocillopora_acuta_HIv2___TS.g17421.t1",0.0299485129388368,391.00625434767,-189.503127173835,5.90767052266728,4.06567537176923,-0.0202236405651538,-0.011555002909166,0.222573302728112,0.0673076343202666,0.0888061848097528,0.0972375966225702,0.127344463377435,1.90705553537821,1.95022571330513,3.05482267253439,1,1,1,0.167290701680458,0.16256253004557,0.0804977816685472,0.999999999916938,0.315030729406511,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4957.t1",0.301732097421825,388.06952600056,-188.03476300028,4.41797000016581,3.19569248941254,-0.111300891891313,0.0967716921143614,0.226076406537024,0.168984623829767,0.239819099907378,0.243647983574808,0.344621394368312,0.000111682963087287,1.48213343798317,0.430354166918792,1,1,1,0.99156810011111,0.223441024249922,0.511815215102493,0.999999999916938,0.369725128191125,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4766.t1",3.80516765764844,264.591114033213,-126.295557016606,1.89173498520336,1.20709294159809,-0.195492029912826,1.06198237249708,0.25036293581107,0.584828423359109,0.830318894356231,0.83507924011428,1.18304596456917,0.0148869127446014,4.02505486779043,0.0447854388420557,1,1,1,0.902889564630988,0.0448291616432915,0.832399054137232,0.999999999916938,0.152934939919525,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11666.t1",0.216353836434476,537.542792236684,-262.771396118342,7.34708379528765,5.25228312043974,-0.322066533955523,-0.145622170964523,0.583480528247886,0.147551892072653,0.194929409202337,0.209606262294327,0.280488421803878,0.0812826916292035,0.876681516844449,4.32735831481419,1,1,1,0.775566614231197,0.349112198910418,0.0375044096061994,0.999999999916938,0.454230960181039,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8702.t1",0.335483978524554,353.087437842927,-170.543718921464,3.964443358544,2.81403552152899,-0.167565259523009,0.248186493295024,0.167033486044785,0.181532148316865,0.258494509273943,0.260202949838069,0.36922216385439,0.215553705465377,3.21763593931058,0.204659337427052,1,1,1,0.642448858399786,0.0728487688263848,0.650985959756249,0.999999999916938,0.205022836231083,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16768.t1",0.152325376208458,375.756684791518,-181.878342395759,4.95185536965642,3.66655848484851,0.0232532261892709,-0.498748965709282,0.135365277228321,0.12711406484207,0.172385024729118,0.18601466934102,0.254875564476726,0.447091191545803,10.2883519919634,0.28207081464766,1,1,1,0.503719547681669,0.00133872602100782,0.595347132732952,0.999999999916938,0.0175228678386951,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8274.t1",0.455699795541257,354.365250157372,-171.182625078686,3.78172462770075,2.65894748985554,0.213321583910854,0.108657242006271,-0.0364873366062225,0.209308248493161,0.294107055550559,0.301574418673443,0.424084698864352,0.853666804295812,0.181000829334666,0.00740251199700774,1,1,1,0.355517082028648,0.670514550758936,0.931436327135375,0.999999999916938,0.590711997173373,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g6868.t1",0.147929452280121,584.945198916337,-286.472599458168,8.26215895639682,5.56072848117282,0.346224910185403,0.241262140126175,-0.254960022918037,0.120638096896532,0.159561565338966,0.171395628903362,0.230386187714551,3.78479925371921,0.803798719386097,1.22470446797379,1,1,1,0.0517201140888801,0.36996003623517,0.268439370311764,0.999999999916938,0.46684663156212,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7124.t1a",0.510541613093773,402.700955261857,-195.350477630929,4.40605684792424,3.55087378116954,-0.209411659977357,-0.451088664453804,0.321660836638672,0.211982876663428,0.300717060288554,0.308943025477208,0.437051421465595,0.0685399611115002,1.76551967815696,0.541665656003961,1,1,1,0.793474577227263,0.183937527483725,0.46174324324949,0.999999999916938,0.336686283497329,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13129.t1",0.0414503121618438,367.485351458947,-177.742675729473,5.56105971919706,3.88841313978901,0.00680274732276028,-0.0324796010119048,-0.0540556321733049,0.0718378512229703,0.101537099065919,0.104172755831657,0.147598789851211,0.064933683721697,0.647986174788704,0.134127029970609,1,1,1,0.798861443304316,0.420833596026587,0.714190792220504,0.999999999916938,0.490109270695264,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g31.t1",1.38380914143236,347.517715045598,-167.758857522799,3.19152767921992,2.7745399988583,0.28621901429983,-0.809336647034752,0.287850618264977,0.347154029453649,0.48963046655098,0.508974809664797,0.715019640337559,1.39340829543588,3.44476106630054,0.162068417176137,1,1,1,0.237830362397263,0.0634525955493835,0.687259271440727,0.999999999916938,0.189465397014146,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g18110.t1",0.029254367952426,494.96090423673,-241.480452118365,7.79996362806248,5.33711814941569,0.125212998946592,0.0637058659535254,-0.0662810097814125,0.063522036741862,0.0751533618342937,0.0915945616425877,0.108633484134717,2.96802896657032,0.17078404305272,0.37226380767337,1,1,1,0.084925269666282,0.679415941844159,0.541772877541707,0.999999999916938,0.593977364641403,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g24075.t1",0.0355869439875735,356.868768720183,-172.434384360091,5.29519362726793,3.76844867933087,-0.203364401251891,-0.111254315886703,0.229321946411152,0.0551967955081155,0.0630827005368019,0.0636281100899598,0.0876953897006056,7.08073304341162,0.942966413749969,6.83813568270552,1,1,1,0.00779171294099049,0.331516121793664,0.00892319170110273,0.999999999916938,0.444411094949961,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g14666.t1",0.109594227064422,364.607226443328,-176.303613221664,5.06276411667195,3.41370725478272,-0.0432703413367552,0.245232385179748,0.0313452768830185,0.119291547721294,0.154615486247735,0.168214785778556,0.220390704493035,0.0638303746299276,4.19771054996872,0.0202282202923831,1,1,1,0.800541209027266,0.0404785935880502,0.886901536563839,0.999999999916938,0.144306068884767,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g26916.t1",0.565573328514377,362.114676823018,-175.057338411509,3.90940755721467,2.6820198886352,-0.223499994020396,0.68527594135127,-0.044522883471244,0.229854472913575,0.327252514484497,0.327694352929616,0.466002927863523,1.10997765796001,8.10404860676236,0.00912828677785337,1,1,1,0.292086805249262,0.00441664972870426,0.923884277550981,0.999999999916938,0.0374058554698759,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g33.t1",0.0678597038034505,374.13299246118,-181.06649623059,5.64731856013082,4.16407790023681,-0.216044457205662,-0.432922958870116,0.307584413346044,0.0833686273432678,0.119218511934754,0.12368533386423,0.175265408527769,0.711769430363454,10.1902885195484,3.07989725816599,1,1,1,0.398857029012181,0.0014118222331218,0.0792655331333673,0.999999999916938,0.0180897737939593,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1273.t1",0.619666272513732,371.577637256204,-179.788818628102,3.87273396820091,3.0489767883662,-0.00743497845498282,-0.133050508043489,-0.186896874507204,0.235774611443949,0.333479839293113,0.341828036031502,0.484539252033405,0.157334257894169,0.870737752749886,0.148780546031101,1,1,1,0.691622754040492,0.350751148457838,0.699703446491614,0.999999999916938,0.455570989101794,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1672.t1",0.138589937845968,348.068646386613,-168.034323193306,4.56630164292301,3.08724738238977,-0.0114724011622404,0.325998337788581,-0.154221694171242,0.123900965644835,0.175347550370569,0.175910642134068,0.249945079994747,0.488934492977765,3.98955570890581,0.380716548514406,1,1,1,0.48440298806148,0.0457831349841792,0.537220001014334,0.999999999916938,0.154563102008036,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g20145.t1",0.0980948739331352,307.783238213489,-147.891619106744,4.1661523722321,2.5257286443263,0.418710336149317,0.479053464747625,-0.320129497465209,0.121824629345053,0.165534798012464,0.16811739368795,0.231998546419205,4.86181758877632,7.20383155583143,1.90406100176728,1,1,1,0.0274573950769658,0.00727480971129478,0.167624467252685,0.999999999916938,0.051137483981399,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1709.t1",0.0787327774620459,263.566229556679,-125.783114778339,3.34729176443105,2.16905370062909,0.116724274053518,0.212174519684146,-0.177348895865709,0.126826129844052,0.176410005339686,0.177892477664504,0.250534239095381,0.0528381432764327,0.960434134099611,0.50109815572717,1,1,1,0.818196293658487,0.327077522254374,0.47901799912595,0.999999999916938,0.441611574210898,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12460.t1",1.63000817976439,277.27201405064,-132.63600702532,2.20328217963375,1.8892768075332,-0.145526536871717,-0.00358551674116736,-0.0690332675316517,0.385269083693921,0.546660698985399,0.557142328947243,0.791257962634728,0.203930082664617,0.00913478172837477,0.00761168265549711,1,1,1,0.651567124079014,0.923857285793948,0.930476804441301,0.999999999916938,0.65616931324039,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4377.t1",0.525434096195605,353.725059265414,-170.862529632707,3.78314643837063,2.45817155540175,0.214734223967669,0.241073710976957,-0.113866753822163,0.277076091400416,0.317764243157222,0.387199157157097,0.456354283517391,0.489627704430326,0.347472980329398,0.0622572046204687,1,1,1,0.484093423973534,0.555547112177825,0.802963261800254,0.999999999916938,0.546287143304371,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7869.t1",0.156731373693091,293.637075869338,-140.818537934669,3.5267241968492,2.34676964834973,0.189407343488905,0.0722672991242348,-0.0935206532342268,0.152320912696276,0.201921084973151,0.213758369871504,0.290904422454768,0.982653774909707,0.0252454571566646,0.10335093645567,1,1,1,0.321544508949675,0.873756964923395,0.747844844282558,0.999999999916938,0.644404416425446,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11780.t1",0.0444396844390736,460.459383682472,-224.229691841236,6.99175608982446,4.87635081346482,0.00343744919289946,-0.0890942293609077,0.0933350402652393,0.076612767432746,0.0934954850498018,0.110760268426849,0.135445506333677,0.504610644639239,0.234179946655045,0.474854148200362,1,1,1,0.477481220205457,0.628441633708452,0.490762468502836,0.999999999916938,0.575575739040717,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g2189.t1",0.110339681513032,378.660112407421,-183.33005620371,4.89177683080468,3.32762456579755,0.253749028600507,0.0885928934163678,-0.158382212071881,0.114541809383848,0.154032459183883,0.161627292377832,0.222550653730605,2.55908364730272,0.0046485014530802,0.506471556045036,1,1,1,0.109662130270913,0.945642411511936,0.476670294746478,0.999999999916938,0.661181141737792,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g4383.t2",0.0228431740580089,379.626949646523,-183.813474823261,6.05153283646197,4.2046406983088,-0.0269873632088611,-0.0366652793768576,0.100055628762979,0.0579750604027709,0.0795800678705316,0.0840484347402023,0.114891104944725,0.134057252915615,0.0497351187086674,0.758420805828494,1,1,1,0.714261881367601,0.823524829424696,0.383823179670144,0.999999999916938,0.632853685206749,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g15107.t1",0.250122976863859,493.327121381839,-240.66356069092,6.46132068286704,4.74451400353633,-0.464357669998493,-0.10255790040964,0.482799575496108,0.164293828926621,0.210534047939157,0.224372685612052,0.303265871478127,2.34173248223628,0.675544775161515,2.5344672347855,1,1,1,0.125949408844186,0.411125099403122,0.111384476276078,0.999999999916938,0.484938973123748,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.27948_t",0.743509080375721,332.359682076435,-160.179841038218,3.29729359879193,2.88106936523395,-0.155807035183992,-0.640601362820433,-0.059207719468376,0.258131479870995,0.366130511332532,0.379337504797048,0.539353446942032,0.463789389274889,6.17116992222774,0.0120506299330422,1,1,1,0.495858301697747,0.0129848711752032,0.912587531818845,0.999999999916938,0.0730882665369408,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g20699.t1",0.173038644765683,342.24452216939,-165.122261084695,4.06627060564856,2.76277510082739,0.132215602925069,0.209967654501929,-0.0951214785093527,0.140283898651844,0.196742779838371,0.200153658509312,0.281606333898217,0.371413270883985,1.32249237257041,0.1140965063968,1,1,1,0.54223492049182,0.250145237160952,0.735527668512324,0.999999999916938,0.390246750571986,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14231.t1",2.35920396072143,402.336359373351,-195.168179686676,3.69842369778543,3.96101156261481,-0.698118852322544,-0.932306197853887,0.69866845373381,0.445179354924201,0.630851870795625,0.645796493083278,0.914172530109325,0.640529716739801,1.63042050937125,0.584098289905284,1,1,1,0.423519044153458,0.201644896067309,0.444710390844566,0.999999999916938,0.351780048764826,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4251.t1",3.85760343083273,274.721600284606,-131.360800142303,1.98491527860881,2.22010887116981,-0.187311360750945,-0.629020055620867,0.271618425428136,0.574904876856809,0.814181738253073,0.836494655404537,1.18313436392464,0.00986846080744822,0.6952097234385,0.0527048179392547,1,1,1,0.920868219329239,0.404397993234642,0.818421802734322,0.999999999916938,0.482041286275882,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g15699.t1",1.69500555486574,479.914995508846,-233.957497754423,4.98087765623595,3.83518695747491,-0.0202256648898923,0.509945800317329,0.220320057118717,0.37823149319458,0.534944961206115,0.546210689017675,0.772361982555696,0.0490683071284232,2.57898421138632,0.0813703705466665,1,1,1,0.824692491852198,0.108291135167755,0.775448845687244,0.999999999916938,0.253251728204128,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16720.t1",0.115666029058304,369.066419581507,-178.533209790753,5.14494672837164,3.67418873870411,0.0634808795792233,-0.313182237625209,0.141196690161947,0.108411314568061,0.152892024705382,0.159444902470637,0.223900410205883,1.3404776116571,4.65751617861281,0.397685040153221,1,1,1,0.24694975800651,0.030917886484211,0.528287226618141,0.999999999916938,0.122746171547218,0.999427929836143
