"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"637",868,"GO:0007204",1.00000000001521,0.723321946859168,0,1,"positive regulation of cytosolic calcium ion concentration","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"638",871,"GO:0007605",1.00000000001521,0.723321946859168,0,1,"sensory perception of sound","BP",1,"sensory perception of light stimulus","Biomin"
"639",872,"GO:0007626",1.00000000001521,0.723321946859168,0,1,"locomotory behavior","BP",1,"locomotory behavior","Biomin"
"640",874,"GO:0009150",1.00000000001521,0.723321946859168,0,1,"purine ribonucleotide metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"641",875,"GO:0009187",1.00000000001521,0.723321946859168,0,1,"cyclic nucleotide metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"642",876,"GO:0009259",1.00000000001521,0.723321946859168,0,1,"ribonucleotide metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"643",877,"GO:0009266",1.00000000001521,0.723321946859168,0,1,"response to temperature stimulus","BP",1,"response to cold","Biomin"
"644",878,"GO:0009409",1.00000000001521,0.723321946859168,0,1,"response to cold","BP",1,"response to cold","Biomin"
"645",879,"GO:0009415",1.00000000001521,0.723321946859168,0,1,"response to water","BP",1,"response to arsenic-containing substance","Biomin"
"646",880,"GO:0009581",1.00000000001521,0.723321946859168,0,1,"detection of external stimulus","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"647",881,"GO:0009582",1.00000000001521,0.723321946859168,0,1,"detection of abiotic stimulus","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"648",882,"GO:0009719",1.00000000001521,0.723321946859168,0,1,"response to endogenous stimulus","BP",1,"cellular response to endogenous stimulus","Biomin"
"649",883,"GO:0009725",1.00000000001521,0.723321946859168,0,1,"response to hormone","BP",1,"cellular response to endogenous stimulus","Biomin"
"650",884,"GO:0009895",1.00000000001521,0.723321946859168,0,1,"negative regulation of catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"651",885,"GO:0010243",1.00000000001521,0.723321946859168,0,1,"response to organonitrogen compound","BP",1,"response to arsenic-containing substance","Biomin"
"652",886,"GO:0010562",1.00000000001521,0.723321946859168,0,1,"positive regulation of phosphorus metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"653",887,"GO:0010564",1.00000000001521,0.723321946859168,0,1,"regulation of cell cycle process","BP",1,"regulation of cell cycle G1/S phase transition","Biomin"
"654",888,"GO:0010565",1.00000000001521,0.723321946859168,0,1,"regulation of cellular ketone metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"655",894,"GO:0010959",1.00000000001521,0.723321946859168,0,1,"regulation of metal ion transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"656",897,"GO:0016192",1.00000000001521,0.723321946859168,0,1,"vesicle-mediated transport","BP",1,"secretion","Biomin"
"657",898,"GO:0018958",1.00000000001521,0.723321946859168,0,1,"phenol-containing compound metabolic process","BP",1,"organic hydroxy compound metabolic process","Biomin"
"658",899,"GO:0019693",1.00000000001521,0.723321946859168,0,1,"ribose phosphate metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"659",918,"GO:0030100",1.00000000001521,0.723321946859168,0,1,"regulation of endocytosis","BP",1,"positive regulation of calcium ion transport","Biomin"
"660",919,"GO:0030317",1.00000000001521,0.723321946859168,0,1,"flagellated sperm motility","BP",1,"flagellated sperm motility","Biomin"
"661",922,"GO:0031329",1.00000000001521,0.723321946859168,0,1,"regulation of cellular catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"662",923,"GO:0031330",1.00000000001521,0.723321946859168,0,1,"negative regulation of cellular catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"663",924,"GO:0031400",1.00000000001521,0.723321946859168,0,1,"negative regulation of protein modification process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"664",925,"GO:0031401",1.00000000001521,0.723321946859168,0,1,"positive regulation of protein modification process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"665",926,"GO:0031668",1.00000000001521,0.723321946859168,0,1,"cellular response to extracellular stimulus","BP",1,"response to nutrient","Biomin"
"666",927,"GO:0031669",1.00000000001521,0.723321946859168,0,1,"cellular response to nutrient levels","BP",1,"response to nutrient","Biomin"
"667",929,"GO:0031960",1.00000000001521,0.723321946859168,0,1,"response to corticosteroid","BP",1,"response to oxygen radical","Biomin"
"668",932,"GO:0032870",1.00000000001521,0.723321946859168,0,1,"cellular response to hormone stimulus","BP",1,"cellular response to endogenous stimulus","Biomin"
"669",933,"GO:0033135",1.00000000001521,0.723321946859168,0,1,"regulation of peptidyl-serine phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"670",934,"GO:0033138",1.00000000001521,0.723321946859168,0,1,"positive regulation of peptidyl-serine phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"671",935,"GO:0033238",1.00000000001521,0.723321946859168,0,1,"regulation of amine metabolic process","BP",1,"negative regulation of cellular amino acid metabolic process","Biomin"
"672",936,"GO:0033239",1.00000000001521,0.723321946859168,0,1,"negative regulation of amine metabolic process","BP",1,"negative regulation of cellular amino acid metabolic process","Biomin"
"673",941,"GO:0033674",1.00000000001521,0.723321946859168,0,1,"positive regulation of kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"674",942,"GO:0033993",1.00000000001521,0.723321946859168,0,1,"response to lipid","BP",1,"response to oxygen radical","Biomin"
"675",943,"GO:0034762",1.00000000001521,0.723321946859168,0,1,"regulation of transmembrane transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"676",944,"GO:0034765",1.00000000001521,0.723321946859168,0,1,"regulation of monoatomic ion transmembrane transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"677",945,"GO:0040009",1.00000000001521,0.723321946859168,0,1,"regulation of growth rate","BP",1,"positive regulation of growth rate","Biomin"
"678",946,"GO:0040010",1.00000000001521,0.723321946859168,0,1,"positive regulation of growth rate","BP",1,"positive regulation of growth rate","Biomin"
"679",947,"GO:0042133",1.00000000001521,0.723321946859168,0,1,"neurotransmitter metabolic process","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"680",948,"GO:0042327",1.00000000001521,0.723321946859168,0,1,"positive regulation of phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"681",949,"GO:0042428",1.00000000001521,0.723321946859168,0,1,"serotonin metabolic process","BP",1,"ammonium ion metabolic process","Biomin"
"682",950,"GO:0042430",1.00000000001521,0.723321946859168,0,1,"indole-containing compound metabolic process","BP",1,"indole-containing compound metabolic process","Biomin"
"683",953,"GO:0043086",1.00000000001521,0.723321946859168,0,1,"negative regulation of catalytic activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"684",954,"GO:0043269",1.00000000001521,0.723321946859168,0,1,"regulation of monoatomic ion transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"685",955,"GO:0043270",1.00000000001521,0.723321946859168,0,1,"positive regulation of monoatomic ion transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"686",956,"GO:0043549",1.00000000001521,0.723321946859168,0,1,"regulation of kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"687",957,"GO:0043951",1.00000000001521,0.723321946859168,0,1,"negative regulation of cAMP-mediated signaling","BP",1,"Rho protein signal transduction","Biomin"
"688",958,"GO:0044092",1.00000000001521,0.723321946859168,0,1,"negative regulation of molecular function","BP",1,"regulation of oxidoreductase activity","Biomin"
"689",962,"GO:0045744",1.00000000001521,0.723321946859168,0,1,"negative regulation of G protein-coupled receptor signaling pathway","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"690",963,"GO:0045763",1.00000000001521,0.723321946859168,0,1,"negative regulation of cellular amino acid metabolic process","BP",1,"negative regulation of cellular amino acid metabolic process","Biomin"
"691",964,"GO:0045807",1.00000000001521,0.723321946859168,0,1,"positive regulation of endocytosis","BP",1,"positive regulation of calcium ion transport","Biomin"
"692",965,"GO:0045859",1.00000000001521,0.723321946859168,0,1,"regulation of protein kinase activity","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"693",966,"GO:0045860",1.00000000001521,0.723321946859168,0,1,"positive regulation of protein kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"694",967,"GO:0045927",1.00000000001521,0.723321946859168,0,1,"positive regulation of growth","BP",1,"positive regulation of growth rate","Biomin"
"695",968,"GO:0045937",1.00000000001521,0.723321946859168,0,1,"positive regulation of phosphate metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"696",969,"GO:0046068",1.00000000001521,0.723321946859168,0,1,"cGMP metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"697",970,"GO:0046903",1.00000000001521,0.723321946859168,0,1,"secretion","BP",1,"secretion","Biomin"
"698",971,"GO:0048167",1.00000000001521,0.723321946859168,0,1,"regulation of synaptic plasticity","BP",1,"cell communication","Biomin"
"699",972,"GO:0048545",1.00000000001521,0.723321946859168,0,1,"response to steroid hormone","BP",1,"response to oxygen radical","Biomin"
"700",974,"GO:0050848",1.00000000001521,0.723321946859168,0,1,"regulation of calcium-mediated signaling","BP",1,"Rho protein signal transduction","Biomin"
"701",975,"GO:0050849",1.00000000001521,0.723321946859168,0,1,"negative regulation of calcium-mediated signaling","BP",1,"Rho protein signal transduction","Biomin"
"702",977,"GO:0050905",1.00000000001521,0.723321946859168,0,1,"neuromuscular process","BP",1,"sensory perception of light stimulus","Biomin"
"703",978,"GO:0050906",1.00000000001521,0.723321946859168,0,1,"detection of stimulus involved in sensory perception","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"704",980,"GO:0050954",1.00000000001521,0.723321946859168,0,1,"sensory perception of mechanical stimulus","BP",1,"sensory perception of light stimulus","Biomin"
"705",981,"GO:0050974",1.00000000001521,0.723321946859168,0,1,"detection of mechanical stimulus involved in sensory perception","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"706",982,"GO:0050982",1.00000000001521,0.723321946859168,0,1,"detection of mechanical stimulus","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"707",985,"GO:0051049",1.00000000001521,0.723321946859168,0,1,"regulation of transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"708",986,"GO:0051050",1.00000000001521,0.723321946859168,0,1,"positive regulation of transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"709",987,"GO:0051248",1.00000000001521,0.723321946859168,0,1,"negative regulation of protein metabolic process","BP",1,"negative regulation of biological process","Biomin"
"710",988,"GO:0051338",1.00000000001521,0.723321946859168,0,1,"regulation of transferase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"711",989,"GO:0051341",1.00000000001521,0.723321946859168,0,1,"regulation of oxidoreductase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"712",990,"GO:0051347",1.00000000001521,0.723321946859168,0,1,"positive regulation of transferase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"713",992,"GO:0051384",1.00000000001521,0.723321946859168,0,1,"response to glucocorticoid","BP",1,"response to oxygen radical","Biomin"
"714",995,"GO:0051480",1.00000000001521,0.723321946859168,0,1,"regulation of cytosolic calcium ion concentration","BP",1,"cell redox homeostasis","Biomin"
"715",996,"GO:0051481",1.00000000001521,0.723321946859168,0,1,"negative regulation of cytosolic calcium ion concentration","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"716",998,"GO:0051606",1.00000000001521,0.723321946859168,0,1,"detection of stimulus","BP",1,"detection of stimulus involved in sensory perception","Biomin"
"717",999,"GO:0051726",1.00000000001521,0.723321946859168,0,1,"regulation of cell cycle","BP",1,"regulation of cell cycle G1/S phase transition","Biomin"
"718",1000,"GO:0051924",1.00000000001521,0.723321946859168,0,1,"regulation of calcium ion transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"719",1001,"GO:0051928",1.00000000001521,0.723321946859168,0,1,"positive regulation of calcium ion transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"720",1005,"GO:0060627",1.00000000001521,0.723321946859168,0,1,"regulation of vesicle-mediated transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"721",1006,"GO:0062012",1.00000000001521,0.723321946859168,0,1,"regulation of small molecule metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"722",1007,"GO:0062014",1.00000000001521,0.723321946859168,0,1,"negative regulation of small molecule metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"723",1008,"GO:0070509",1.00000000001521,0.723321946859168,0,1,"calcium ion import","BP",1,"calcium ion import","Biomin"
"724",1009,"GO:0070588",1.00000000001521,0.723321946859168,0,1,"calcium ion transmembrane transport","BP",1,"calcium ion import","Biomin"
"725",1014,"GO:0071383",1.00000000001521,0.723321946859168,0,1,"cellular response to steroid hormone stimulus","BP",1,"response to oxygen radical","Biomin"
"726",1015,"GO:0071384",1.00000000001521,0.723321946859168,0,1,"cellular response to corticosteroid stimulus","BP",1,"response to oxygen radical","Biomin"
"727",1016,"GO:0071385",1.00000000001521,0.723321946859168,0,1,"cellular response to glucocorticoid stimulus","BP",1,"response to oxygen radical","Biomin"
"728",1019,"GO:0071396",1.00000000001521,0.723321946859168,0,1,"cellular response to lipid","BP",1,"response to oxygen radical","Biomin"
"729",1020,"GO:0071417",1.00000000001521,0.723321946859168,0,1,"cellular response to organonitrogen compound","BP",1,"response to arsenic-containing substance","Biomin"
"730",1021,"GO:0071495",1.00000000001521,0.723321946859168,0,1,"cellular response to endogenous stimulus","BP",1,"cellular response to endogenous stimulus","Biomin"
"731",1022,"GO:0071496",1.00000000001521,0.723321946859168,0,1,"cellular response to external stimulus","BP",1,"response to nutrient","Biomin"
"732",1023,"GO:0071867",1.00000000001521,0.723321946859168,0,1,"response to monoamine","BP",1,"response to arsenic-containing substance","Biomin"
"733",1024,"GO:0071868",1.00000000001521,0.723321946859168,0,1,"cellular response to monoamine stimulus","BP",1,"response to arsenic-containing substance","Biomin"
"734",1025,"GO:0071869",1.00000000001521,0.723321946859168,0,1,"response to catecholamine","BP",1,"response to arsenic-containing substance","Biomin"
"735",1026,"GO:0071870",1.00000000001521,0.723321946859168,0,1,"cellular response to catecholamine stimulus","BP",1,"response to arsenic-containing substance","Biomin"
"736",1030,"GO:0071900",1.00000000001521,0.723321946859168,0,1,"regulation of protein serine/threonine kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"737",1031,"GO:0071902",1.00000000001521,0.723321946859168,0,1,"positive regulation of protein serine/threonine kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"738",1032,"GO:0072521",1.00000000001521,0.723321946859168,0,1,"purine-containing compound metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"739",1033,"GO:0080134",1.00000000001521,0.723321946859168,0,1,"regulation of response to stress","BP",1,"regulation of response to stress","Biomin"
"740",1034,"GO:0097164",1.00000000001521,0.723321946859168,0,1,"ammonium ion metabolic process","BP",1,"ammonium ion metabolic process","Biomin"
"741",1035,"GO:0097305",1.00000000001521,0.723321946859168,0,1,"response to alcohol","BP",1,"response to oxygen radical","Biomin"
"742",1036,"GO:0097306",1.00000000001521,0.723321946859168,0,1,"cellular response to alcohol","BP",1,"response to oxygen radical","Biomin"
"743",1037,"GO:0097553",1.00000000001521,0.723321946859168,0,1,"calcium ion transmembrane import into cytosol","BP",1,"calcium ion import","Biomin"
"744",1038,"GO:0097722",1.00000000001521,0.723321946859168,0,1,"sperm motility","BP",1,"flagellated sperm motility","Biomin"
"745",1039,"GO:0098657",1.00000000001521,0.723321946859168,0,1,"import into cell","BP",1,"import into cell","Biomin"
"746",1040,"GO:0098659",1.00000000001521,0.723321946859168,0,1,"inorganic cation import across plasma membrane","BP",1,"import across plasma membrane","Biomin"
"747",1041,"GO:0098703",1.00000000001521,0.723321946859168,0,1,"calcium ion import across plasma membrane","BP",1,"calcium ion import","Biomin"
"748",1043,"GO:0098739",1.00000000001521,0.723321946859168,0,1,"import across plasma membrane","BP",1,"import across plasma membrane","Biomin"
"749",1044,"GO:0099587",1.00000000001521,0.723321946859168,0,1,"inorganic ion import across plasma membrane","BP",1,"import across plasma membrane","Biomin"
"750",1047,"GO:0106070",1.00000000001521,0.723321946859168,0,1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"751",1048,"GO:0106072",1.00000000001521,0.723321946859168,0,1,"negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"752",1053,"GO:1901135",1.00000000001521,0.723321946859168,0,1,"carbohydrate derivative metabolic process","BP",1,"carbohydrate derivative metabolic process","Biomin"
"753",1054,"GO:1901160",1.00000000001521,0.723321946859168,0,1,"primary amino compound metabolic process","BP",1,"primary amino compound metabolic process","Biomin"
"754",1055,"GO:1901615",1.00000000001521,0.723321946859168,0,1,"organic hydroxy compound metabolic process","BP",1,"organic hydroxy compound metabolic process","Biomin"
"755",1056,"GO:1901654",1.00000000001521,0.723321946859168,0,1,"response to ketone","BP",1,"response to oxygen radical","Biomin"
"756",1057,"GO:1901655",1.00000000001521,0.723321946859168,0,1,"cellular response to ketone","BP",1,"response to oxygen radical","Biomin"
"757",1059,"GO:1901698",1.00000000001521,0.723321946859168,0,1,"response to nitrogen compound","BP",1,"response to arsenic-containing substance","Biomin"
"758",1060,"GO:1901699",1.00000000001521,0.723321946859168,0,1,"cellular response to nitrogen compound","BP",1,"response to arsenic-containing substance","Biomin"
"759",1061,"GO:1901701",1.00000000001521,0.723321946859168,0,1,"cellular response to oxygen-containing compound","BP",1,"response to oxygen radical","Biomin"
"760",1062,"GO:1901987",1.00000000001521,0.723321946859168,0,1,"regulation of cell cycle phase transition","BP",1,"regulation of cell cycle G1/S phase transition","Biomin"
"761",1064,"GO:1902305",1.00000000001521,0.723321946859168,0,1,"regulation of sodium ion transmembrane transport","BP",1,"calcium ion import","Biomin"
"762",1066,"GO:1902806",1.00000000001521,0.723321946859168,0,1,"regulation of cell cycle G1/S phase transition","BP",1,"regulation of cell cycle G1/S phase transition","Biomin"
"763",1071,"GO:1903426",1.00000000001521,0.723321946859168,0,1,"regulation of reactive oxygen species biosynthetic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"764",1072,"GO:1903427",1.00000000001521,0.723321946859168,0,1,"negative regulation of reactive oxygen species biosynthetic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"765",1074,"GO:1904062",1.00000000001521,0.723321946859168,0,1,"regulation of monoatomic cation transmembrane transport","BP",1,"positive regulation of calcium ion transport","Biomin"
"766",1080,"GO:2000377",1.00000000001521,0.723321946859168,0,1,"regulation of reactive oxygen species metabolic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"767",1081,"GO:2000378",1.00000000001521,0.723321946859168,0,1,"negative regulation of reactive oxygen species metabolic process","BP",1,"hydrogen peroxide catabolic process","Biomin"
"768",1082,"GO:2000479",1.00000000001521,0.723321946859168,0,1,"regulation of cAMP-dependent protein kinase activity","BP",1,"regulation of oxidoreductase activity","Biomin"
