"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g30168.t1b",0.0501234751005877,797.370305936543,-392.685152968271,12.3041760937594,8.39958326010536,0.0813903494966347,0.342660334103446,-0.261123217631995,0.0731204061889676,0.09607275751555,0.101227340633963,0.132861164660004,0.688903498626829,7.71020346440929,3.86273457478629,1,1,1,0.406537592041223,0.00549095624180627,0.049369800879409,0.999999698051713,0.0433882579021319,0.999541060901492,0.494260224093075,0.117609771900923,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30168.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g19242.t1",0.141199532184159,342.137550068315,-165.068775034158,4.6257421311418,3.42515062268465,0.10388013048739,-0.286039766285314,-0.400021467885149,0.125677735418647,0.176912039018726,0.176554877802566,0.251586168643087,0.557502828674977,14.7486703765146,2.52809317125719,1,1,1,0.4552681442249,0.00012283411768285,0.111835289082885,0.999999698051713,0.00321008890226104,0.999541060901492,-0.397688425792837,-0.949803594575017,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g19242.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11585.t1",0.523867153988592,497.287385956379,-242.64369297819,6.1711985848452,5.03019220558968,-0.254827187694481,-1.18078626758034,0.495177147421339,0.228405435731928,0.311587430288035,0.332701516184973,0.436134503002383,5.66286385377042e-05,14.2347920212135,1.28908126433786,1,1,1,0.993995815585803,0.000161359464790393,0.256217330978866,0.999999698051713,0.00405771962636808,0.999541060901492,-1.68251954408098,-0.977287467835256,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11585.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17032.t1",0.0578231430931092,444.062957538602,-216.031478769301,6.73319575348139,4.50196302651755,0.0565966024929817,0.389941742100173,-0.193900074710109,0.0830091397414802,0.111729484213547,0.113210661271563,0.153342596687541,0.367332703709221,12.3531266401974,1.59893322221367,1,1,1,0.544461775014263,0.000440248535717611,0.206054454224145,0.999999698051713,0.00801566800369513,0.999541060901492,0.557449595490845,0.28016292171928,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17032.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4959.t1",0.0939479091130644,396.04404195942,-192.02202097971,5.85767253483053,4.26651374755204,-0.0297756624887229,-0.20176965510623,-0.271832205236656,0.099076859168939,0.140253360236314,0.138115242577657,0.196707488497752,2.91739937829799,11.6577973539733,1.90967749345,1,1,1,0.0876289892882717,0.000639339943043495,0.16699908760624,0.999999698051713,0.0101208991770259,0.999541060901492,-0.286636182636165,-0.670864007237913,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4959.t1"
"Pocillopora_acuta_HIv2___TS.g5148.t1",0.0816212521509888,483.856103690952,-235.928051845476,7.27753424511057,4.91798817083238,-0.00332983714035663,0.407863179324065,-0.22265496513536,0.0899160953414952,0.127169103381681,0.123660398601073,0.175181951198189,1.90316210294629,11.4908153835844,1.61542221114974,1,1,1,0.167724805780536,0.00069940947085987,0.203731278165052,0.999999698051713,0.0108730888351598,0.999541060901492,0.584909515452432,0.265421015594493,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g5148.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17339.t1",1.13583773704175,284.071896537567,-136.035948268784,2.48374736320545,1.14148135609421,0.108778778394816,1.28204105520132,-0.121195579945322,0.437422976779651,0.510624479483053,0.505578561456271,0.682631431003523,0.0146370905262235,11.0872980803454,0.0315210735548201,1,1,1,0.903703831752885,0.000869210377833466,0.859082873082746,0.999999698051713,0.0129803051941624,0.999541060901492,1.57225754226603,1.43532499956943,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17339.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15653.t1",0.0572974948648507,530.331735833787,-259.165867916893,8.06410199300675,5.49567681397584,0.0362743363964097,0.325147593540446,-0.252522872218839,0.0747125277007995,0.105596637144461,0.102974813186299,0.145787597305825,1.74621735496663,7.46504862911032,3.00026961525794,1,1,1,0.186352971046404,0.00629083320461534,0.0832506614523074,0.999999698051713,0.0465136427037379,0.999541060901492,0.46745092194253,0.104376821317245,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15653.t1"
"Pocillopora_acuta_HIv2___TS.g28037.t1",0.534451583375952,314.448344365948,-151.224172182974,3.26977596823859,1.8942750327828,0.229618271520863,0.97267645098933,-0.55022181980165,0.249522529993445,0.348880094080064,0.333973385918187,0.471234600928571,0.0941749687851197,8.73368879989702,1.36333088970428,1,1,1,0.758935166158776,0.00312383872140295,0.242961042504383,0.999999698051713,0.0299871147409456,0.999541060901492,1.28090632330432,0.555383347236581,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g28037.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15415.t1",0.129064639919336,349.103386059303,-168.551693029652,4.81262589763792,3.57336656699209,0.0424533162523398,-0.561104991486891,0.193719735352205,0.119516449743477,0.168707828972507,0.170698475102551,0.239390454619399,1.34216140808284,14.9416472630768,0.65483830418521,1,1,1,0.246653158959786,0.000110887881341847,0.418388152375957,0.999999698051713,0.00298804822305755,0.999541060901492,-0.780166910611826,-0.513346912627678,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15415.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30787.t1",0.59927922511894,385.541554779917,-186.770777389958,4.29782843370847,2.53121109386996,0.0360505655701689,1.08885194042473,-0.054065655955967,0.26182442799588,0.352382901013916,0.355517134590717,0.480492670816799,0.000873889473352846,16.0278739290829,0.0126610410780045,1,1,1,0.976416673429856,6.24167608548987e-05,0.910410088637369,0.999999698051713,0.00211414237186506,0.999541060901492,1.49856287525287,1.42501622362433,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30787.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17612.t2",0.345299903818507,466.173229424106,-227.086614712053,5.8637944879718,3.92139829682257,-0.0172419251537896,0.691402780299694,-0.273006832630366,0.189602134150591,0.258025672052468,0.254550380654282,0.356883996267706,0.791099842430158,9.35400453309568,0.585184596792383,1,1,1,0.373767764391129,0.00222498783720658,0.444287269831412,0.999999698051713,0.0246618896058741,0.999541060901492,0.983424907792624,0.593838143731932,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17612.t2"
"Pocillopora_acuta_HIv2___TS.g12358.t3",1.35077962603159,458.341883306542,-223.170941653271,4.91738212660191,4.58403940435804,-0.0407446220880411,-1.50251177033639,0.0624948882141659,0.35174663343112,0.497481084566897,0.490013630921066,0.692950150075956,0.000607329133168182,18.0313881288885,0.00813364109488306,1,1,1,0.980338884225955,2.17292562554224e-05,0.928138852069377,0.999999698051713,0.000983164294020507,0.999541060901492,-2.11759670012142,-2.02940463852651,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g12358.t3"
"Pocillopora_acuta_HIv2___RNAseq.g29832.t1",0.613777236756241,437.296286019238,-212.648143009619,5.03054455729503,3.32012975978312,-0.258093095516303,0.728041089731002,0.252355026611652,0.281145395588119,0.346302715367232,0.364191942169214,0.475537085187148,0.27414557544067,9.61150635528506,0.281614580621543,1,1,1,0.600564344612351,0.00193361967008248,0.595644911017258,0.999999698051713,0.0224276349128026,0.999541060901492,1.02407494202145,1.37354377060934,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29832.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30097.t1",0.335912178877457,333.100347912274,-160.550173956137,3.81881449005648,3.0137507790568,0.0220759517006583,-0.404140650715798,-0.31976965961847,0.187087360234531,0.264397096549683,0.262915521439657,0.374535965977424,0.537377447208219,8.99896891566718,0.728932732046752,1,1,1,0.463521634130952,0.00270131970276364,0.393229350449018,0.999999698051713,0.0279012666368408,0.999541060901492,-0.549806588148281,-0.975783762581023,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30097.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28456.t1",1.42887893072761,347.861076017673,-167.930538008837,3.2695761160851,3.18183460730985,-0.069835566181213,-1.1586327953173,0.120853419431959,0.365609677554719,0.517314485629132,0.513577633569462,0.726119876161719,0.000547547500071903,9.14924686583349,0.0277013692234478,1,1,1,0.981331418058836,0.00248820458136993,0.867812835395674,0.999999698051713,0.0266065804200085,0.999541060901492,-1.55106084463052,-1.38926405703404,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28456.t1"
"Pocillopora_acuta_HIv2___TS.g3200.t1",0.315345544986379,466.628926704455,-227.314463352227,6.22195727764869,4.71443207953104,0.225910917018416,-0.815832014087947,-0.0843878095379056,0.171704764760366,0.242487317648503,0.239688081096513,0.338397255039665,1.16526235029364,25.7248681658412,0.0621878818737963,1,1,1,0.280376842734384,3.93720816566664e-07,0.803070735082497,0.999999698051713,4.04596759371773e-05,0.999541060901492,-1.16092149626556,-1.28386039541931,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3200.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30545.t1",0.192643052854893,374.611119917091,-181.305559958546,4.89219472470228,3.72814366137583,-0.121789969624878,-0.393700313396866,-0.0887077415960728,0.148250144904032,0.199706726430535,0.200641385489182,0.280397126438385,1.41338788391852,9.24906186955854,0.100086598154268,1,1,1,0.234494798448502,0.00235616096283511,0.751725737625743,0.999999698051713,0.0256856008052055,0.999541060901492,-0.551743103447268,-0.672516914306878,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30545.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28871.t1",0.112843672358448,509.496912836197,-248.748456418098,7.48592157391611,5.06144355173716,-0.0642312585971236,0.533267869445363,-0.313734474678744,0.104088520451718,0.147333306440754,0.143344531604146,0.203164945251635,5.10558891320222,13.7801359472931,2.38466257813501,1,1,1,0.0238488815650376,0.000205497562376706,0.122531346644061,0.999999698051713,0.00473771009731056,0.999541060901492,0.7655834838719,0.314809987976718,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28871.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4291.t1",0.0231995072934179,452.519665672597,-220.259832836299,7.22336399026692,5.06290411448189,0.0700687990534443,-0.147045714076118,-0.0109148316630449,0.0522589516391255,0.0730226228514072,0.0728514999432692,0.101936050558836,1.60180499646232,8.68041428491426,0.0114651166529639,1,1,1,0.205647603893077,0.00321647862411136,0.914729254156368,0.999999698051713,0.0305665219829344,0.999541060901492,-0.210705965255657,-0.226441853538498,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4291.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16878.t2",0.421851367522975,321.043959363481,-154.52197968174,3.47705300156961,2.16905370373582,0.0786431239612603,0.72131805440854,-0.289135557970107,0.220771079113483,0.310956719702417,0.297529712520319,0.421125917973545,0.141929490535469,7.50898990195374,0.471388591845165,1,1,1,0.706370322618749,0.00613917909532143,0.492349044066449,0.999999698051713,0.0460315707603689,0.999541060901492,0.962525290562128,0.574306231701422,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16878.t2"
"Pocillopora_acuta_HIv2___RNAseq.g15342.t1",0.111637366976444,395.415878954864,-191.707939477432,5.65824645566712,3.55013971638226,0.256522773388084,0.671815970432486,-0.31829414048519,0.112959447288319,0.157888866335435,0.152595704720532,0.214611284833787,0.620612046680064,22.671218697914,2.19964288498988,1,1,1,0.430819936518908,1.92225669923659e-06,0.138042714685197,0.999999698051713,0.000154933273664158,0.999541060901492,0.949384824694072,0.50065428136377,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15342.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2445.t1",0.659689904935061,558.495894157254,-273.247947078627,6.79059952173579,5.34276912911886,0.0180961422404127,-0.550341670171723,-0.218776435531606,0.245776897496947,0.347575095415974,0.340693106467579,0.481970756893959,0.157903651590095,7.49333969879899,0.206043874147797,1,1,1,0.691093953153657,0.00619275998419586,0.649886005389275,0.999999698051713,0.046271586393047,0.999541060901492,-0.788944660558069,-1.10181481311003,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g2445.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1c",0.219667749591119,336.106912737417,-162.053456368708,4.05068278949019,3.04452243772341,0.0949165564967637,-0.303682413798155,-0.245489414976168,0.155880632879008,0.219557583091323,0.219045068921922,0.310552869170683,0.032024491759823,7.52036912511024,0.624876870606598,1,1,1,0.857973914146245,0.00610051780911659,0.42924076254441,0.999999698051713,0.0459923310793888,0.999541060901492,-0.415037499278752,-0.7491146768323,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27794.t1c"
"Pocillopora_acuta_HIv2___RNAseq.g15743.t1",0.227808765086762,391.028988480088,-189.514494240044,4.89838213535353,3.2301753801226,0.0827701861027788,0.467002876806037,-0.0684109650248951,0.155901752517853,0.219829668691706,0.21296831040696,0.300659143783878,0.094895039865405,8.28411246496631,0.0517729129509519,1,1,1,0.75804399333423,0.00399934477238309,0.820006498079491,0.999999698051713,0.0345905017388814,0.999541060901492,0.653115877666187,0.558288819638956,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15743.t1"
"Pocillopora_acuta_HIv2___TS.g21627.t1a",1.88251965728278,432.011152104043,-210.005576052021,4.2723466478653,2.89352335206078,0.0815422846846037,1.24297564991535,-0.0655260915837726,0.419743133626402,0.59328008997847,0.578279889927396,0.817566918603405,0.0132780173284404,8.76514817389603,0.00642365057271079,1,1,1,0.908262598903425,0.00307041130919248,0.936119801714731,0.999999698051713,0.0298809599075868,0.999541060901492,1.73834139118321,1.64938705201656,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g21627.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g251.t1",0.0555809539377979,414.064389392973,-201.032194696486,6.20596780381229,4.45000903475953,0.0144852402265314,-0.250610447946194,-0.0436225735190691,0.0832339697975823,0.110612139464624,0.116314903273424,0.155185546255363,0.00973565387596856,9.82925441003448,0.0790169073791375,1,1,1,0.92140075193881,0.00171757957888566,0.778634114016272,0.999999698051713,0.0206210855625681,0.999541060901492,-0.356819023185858,-0.418883158375972,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g251.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1927.t1",0.133850772914511,376.69054133856,-182.34527066928,5.10080091779395,3.31583753271098,0.144200348975347,0.640202358133952,-0.571431733565481,0.124372610706512,0.174625075597705,0.167981069776449,0.23841599990652,1.86477545350538,8.94556757810807,5.74457514400114,1,1,1,0.172074654739892,0.00278143658467181,0.0165396554585387,0.999999698051713,0.028526345241223,0.999541060901492,0.899520489971551,0.0962905140936297,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1927.t1"
"Pocillopora_acuta_HIv2___TS.g1220.t1",0.127954716011791,364.283673385931,-176.141836692965,5.08937267002727,3.83651545292,-0.0816780310142692,-0.489539625424488,0.0243470992751601,0.116589089291956,0.165387098424627,0.164889175986744,0.233916166033844,0.353179338384181,16.6646571245593,0.0108336294981835,1,1,1,0.552318878001937,4.46043179363507e-05,0.917102114526751,0.999999698051713,0.00164579103283888,0.999541060901492,-0.687146071091192,-0.651719673379852,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1220.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1125.t1",0.0584812600958234,397.185298059836,-192.592649029918,6.02101324251648,4.32696289827994,0.0726079614572038,-0.273026070237954,-0.136143947842735,0.0822815184940902,0.113999992975958,0.115133864886522,0.160552213665005,0.00233980669146387,17.0457214221018,0.719058267508796,1,1,1,0.961420133866654,3.64905006681098e-05,0.396452988296182,0.999999698051713,0.00142630530730426,0.999541060901492,-0.388001504330139,-0.581484601293792,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1125.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24974.t1",0.746643799191336,431.164000280205,-209.582000140103,4.78938384720231,4.08183688330236,-0.0407008944876077,-0.935562235880444,0.0760589128020344,0.286379376222948,0.37269026942385,0.372534860102067,0.523283708658026,6.37561402589479e-05,11.7396709207892,0.0211264145924819,1,1,1,0.993629163561625,0.000611818406709784,0.884435104200293,0.999999698051713,0.00987241178906337,0.999541060901492,-1.31311953824659,-1.20645233168823,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24974.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12611.t1",0.272992428178628,457.706913956995,-222.853456978498,5.84279848076936,4.41224717731676,0.0314730263624571,-0.509853720744846,0.079509016754063,0.160996753075819,0.22760875910948,0.224392537695964,0.31700641510724,0.209194793821165,8.79325110802949,0.0629066653066949,1,1,1,0.647399249593215,0.00302346950096822,0.801959454223363,0.999999698051713,0.0298809599075868,0.999541060901492,-0.724112193366659,-0.611872061270053,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12611.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23049.t1",1.41190362623369,376.568138811394,-182.284069405697,3.64565440739599,2.5535206620853,-0.514664379534732,0.992558391797113,0.341968909473522,0.368005208002211,0.524995035302918,0.50545982376608,0.718470345702905,0.858456846569169,10.4608525844304,0.226545558183425,1,1,1,0.35417089266663,0.0012193098964201,0.634097159870041,0.999999698051713,0.0163182606770835,0.999541060901492,1.3648749903352,1.79738423240233,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23049.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20711.t1",0.0550495652522456,762.513433128356,-375.256716564178,11.7404123479515,8.04893495660612,-0.00313829985278558,0.344457070982595,-0.248337058005004,0.0750845884161466,0.100539375877942,0.103720458236367,0.139219061615839,3.63279508002872,8.2028732311358,3.18189364596238,1,1,1,0.0566515983870958,0.0041824104562953,0.0744583928366388,0.999999698051713,0.0358161935601979,0.999541060901492,0.496812253208038,0.138629510975877,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g20711.t1"
"Pocillopora_acuta_HIv2___RNAseq.g122.t1",0.136296692953889,469.325293166213,-228.662646583107,6.5428123729043,4.40421795710063,0.00162202152266678,0.392390900168353,-0.0896770734706286,0.121035714657747,0.164607030209953,0.164482824422856,0.226789355991059,0.163306500011576,8.4091050303858,0.156357068197009,1,1,1,0.686130368832495,0.00373346407302737,0.6925328656854,0.999999698051713,0.0331229425089765,0.999541060901492,0.560433875552085,0.432172658837437,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g122.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6261.t1",0.0307268973728126,399.95709365766,-193.97854682883,6.11821358885752,4.30299474964122,0.0973496199197207,-0.190838247089095,-0.00878364145844593,0.0674329978553152,0.0890806406027702,0.0943435361582908,0.125276258630858,2.20093407318233,7.83877923038584,0.00491599746592255,1,1,1,0.137927137198592,0.00511371289970205,0.944102784848,0.999999698051713,0.0417253934509514,0.999541060901492,-0.271278171904503,-0.284134045716125,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6261.t1"
"Pocillopora_acuta_HIv2___RNAseq.10171_t",2.01116719051705,410.430150736573,-199.215075368286,3.86934457390558,4.75535217236236,-1.29817552295831,-2.29416204914942,1.74286134418003,0.428498845431577,0.607707713733082,0.598599027599227,0.846270034095275,0.891990682760721,11.2963806526912,4.24138551676961,1,1,1,0.344938421346758,0.00077658330376949,0.0394499601407618,0.999999698051713,0.0117710198553951,0.999541060901492,-3.20400002933788,-0.763294798539488,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.10171_t"
"Pocillopora_acuta_HIv2___RNAseq.g4429.t1",0.339539739760401,466.358775906834,-227.179387953417,6.07471968769305,4.72012095579287,-0.144473088139784,-0.645412262427451,-0.0249014866411207,0.177981896789837,0.251955130953316,0.247767932767834,0.350949889462399,0.804421025166401,14.0538430974123,0.00503454620932832,1,1,1,0.369774834104911,0.000177650429958008,0.943433939088016,0.999999698051713,0.00429119821870163,0.999541060901492,-0.919620759827304,-0.953082547545976,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4429.t1"
"Pocillopora_acuta_HIv2___TS.g30687.t1",0.180621268070789,313.922822837152,-150.961411418576,3.88345863483105,3.00026742871939,-7.05517419672318e-15,-0.64889217155591,0.227103952530341,0.144723828280765,0.204670416084092,0.209602676593785,0.293690656357043,0.56460823644393,13.1898716316174,0.597955859301688,1,1,1,0.452409449988368,0.000281466177152055,0.439359022919619,0.999999698051713,0.00582431196305828,0.999541060901492,-0.874987420433269,-0.573060525707398,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g30687.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11039.t1",0.190492567951323,691.483821330644,-339.741910665322,10.0541211932065,7.39214357439185,-0.107509772897416,-0.570854413775879,-0.0511790055580377,0.13180524340038,0.18641801682541,0.182585137660432,0.258257400143548,1.0815931228582,21.3339027479346,0.039271558492664,1,1,1,0.298341436762663,3.85847021130635e-06,0.84291164479441,0.999999698051713,0.000251546476038981,0.999541060901492,-0.822885230654572,-0.896551551334793,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11039.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15411.t1",0.454613297408032,590.151963048695,-289.075981524348,7.80429794383054,4.9064755732647,0.122924739185962,1.2847384250359,-0.392673832175632,0.208205335169642,0.290469884147249,0.29509963856105,0.40193838821218,0.171469809242941,26.1463425212077,0.954431904372845,1,1,1,0.67880883173316,3.1649602826324e-07,0.328593753971074,0.999999698051713,3.61073019322269e-05,0.999541060901492,1.84580190840772,1.28143181831779,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15411.t1"
"Pocillopora_acuta_HIv2___RNAseq.g132.t1a",0.287949736211826,661.602290113621,-324.80114505681,9.2802093022254,6.91716537940373,-0.0509898537934852,-0.618369331655017,-0.189851725726952,0.162063684216824,0.229201523039976,0.224526314634512,0.317598110943008,0.892117930942263,20.1721773566228,0.35733312476015,1,1,1,0.344904013390902,7.07748929996551e-06,0.549991093172728,0.999999698051713,0.000403203043494014,0.999541060901492,-0.890896859610724,-1.16414889086977,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g132.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g15776.t1",0.0469386449492805,375.402716901267,-181.701358450633,5.89845852007696,3.98898404656428,-0.078780877853116,0.167291473388311,0.212964799048911,0.0771404463422001,0.1097237117467,0.105677263224054,0.149363454891986,0.23573419040624,13.4508173650828,2.03295117514349,1,1,1,0.627304228122139,0.000244899463486926,0.153921470396105,0.999999698051713,0.00526531986953708,0.999541060901492,0.237304130740369,0.539601967321268,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15776.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30376.t1",0.290121071106498,383.417975587884,-185.708987793942,4.637436565976,3.59356927430962,-0.0151136378100631,-0.464435824233284,-0.053749017574715,0.169925323104945,0.240389982056677,0.238112704361196,0.337184522933849,0.0633647575369815,8.49014358538773,0.0254100662533283,1,1,1,0.801254734458154,0.00357075624842514,0.873349522523556,0.999999698051713,0.0323608649855816,0.999541060901492,-0.647393581801261,-0.72121978939807,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30376.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27418.t1",0.146487578405759,351.9571665424,-169.9785832712,4.85509612998246,3.01375077905668,0.13743003304018,0.639069625241556,-0.143930597643269,0.133346653426251,0.187054638989668,0.179299910370669,0.252463469259497,0.216242441960193,20.1397962397636,0.325019311334229,1,1,1,0.641918026189835,7.1983230306821e-06,0.568606721858172,0.999999698051713,0.000403203043494014,0.999541060901492,0.88973587456944,0.691022976820205,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27418.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14507.t1",0.0527446334176761,765.135084557754,-376.567542278877,11.8751632350364,8.05255713245115,0.111591060944485,0.396232075678401,-0.220759823894969,0.0694553359743127,0.0982093010122001,0.096110408644782,0.135916727046564,0.0029199240582294,17.6920813987374,2.63811827277432,1,1,1,0.95690622600495,2.59705484842963e-05,0.104327046998815,0.999999698051713,0.00110886534764581,0.999541060901492,0.57149186649532,0.253086866170074,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14507.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11055.t1",0.243256662010025,545.17201317207,-266.586006586035,7.61823595081328,5.73039494705303,-0.0558229425027015,-0.617403567511974,-0.140233438879741,0.149696212125157,0.21174256376338,0.207801353794303,0.294088946261479,0.764917065598511,21.8544573722536,0.227376598797918,1,1,1,0.381794106545346,2.9413254689504e-06,0.633475900628316,0.999999698051713,0.000200372958843713,0.999541060901492,-0.886743978858711,-1.08745793695399,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11055.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10504.t1",0.439140063180148,373.399933132284,-180.699966566142,4.18926177111296,3.42810483458208,-0.118889842631567,-0.518815917553699,-0.10837918195426,0.20705461882476,0.29345454328178,0.289843908849619,0.411765021634264,0.713919559261456,7.7334116759111,0.0692776000059049,1,1,1,0.398145676040972,0.00542082262542941,0.792391511359984,0.999999698051713,0.0430187585138343,0.999541060901492,-0.717983893980752,-0.861148427856409,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g10504.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15378.t1",0.0312356417816026,343.649162966193,-165.824581483096,5.13153216150578,3.71347199850552,-0.0831405189761607,-0.207057180450002,-0.0139365299525693,0.0714587686937084,0.101564208906949,0.100960125947707,0.144162912297427,1.56195084209761,8.7368151610639,0.00934549287806541,1,1,1,0.211379807955124,0.00311848721949899,0.92298680538474,0.999999698051713,0.0299871147409456,0.999541060901492,-0.290838873023364,-0.309642191209661,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15378.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29196.t1",1.3260297263879,353.671979882167,-170.835989941084,3.35867246262146,3.26896391365853,-0.0871294503414052,-1.0045999499215,-0.200552759509342,0.352145167033775,0.498324837414685,0.493119286275391,0.699667914466304,0.291520362517468,9.96337443744975,0.082162447408465,1,1,1,0.589247889578612,0.00159685105367678,0.774388039788593,0.999999698051713,0.0195589368603151,0.999541060901492,-1.36059711584207,-1.61017379257841,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29196.t1"
