"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.314290029234999 2 11 "GO:0060252" "positive regulation of glial cell proliferation" 1
0 0.0565055378310707 4 9 "GO:0060253" "negative regulation of glial cell proliferation" 1
0 0.81464390934477 2 29 "GO:0060259" "regulation of feeding behavior" 1
0 0.743872350912026 2 25 "GO:0060260;GO:2000142;GO:0060261;GO:2000144" "regulation of DNA-templated transcription initiation" 1
0 1 2 6 "GO:0060263" "regulation of respiratory burst" 1
0 0.47836643589259 2 6 "GO:0060278;GO:0060279" "regulation of ovulation" 1
0 0.599977268205205 4 40 "GO:0060281;GO:1905879" "regulation of oogenesis" 1
0 0.781287626401898 2 14 "GO:0060282" "positive regulation of oocyte development" 1
0 1 5 9 "GO:0060287" "epithelial cilium movement involved in determination of left/right asymmetry" 1
0 0.47836643589259 2 6 "GO:0060288;GO:0060289" "formation of a compartment boundary" 1
0 0.47836643589259 3 6 "GO:0060290" "transdifferentiation" 1
0 1 2 9 "GO:0060291" "long-term synaptic potentiation" 1
0 1 2 8 "GO:0060292" "long-term synaptic depression" 1
0 1 3 6 "GO:0060295;GO:1902019;GO:0060296" "regulation of cilium movement involved in cell motility" 1
0 0.580181268693993 6 8 "GO:0060297" "regulation of sarcomere organization" 1
0 0.662159347127664 3 10 "GO:0060306" "regulation of membrane repolarization" 1
0 0.580181268693993 2 8 "GO:0060314" "regulation of ryanodine-sensitive calcium-release channel activity" 1
0 0.418566461076249 2 5 "GO:0060316" "positive regulation of ryanodine-sensitive calcium-release channel activity" 1
0 1 3 6 "GO:0060317" "cardiac epithelial to mesenchymal transition" 1
0 0.873069922523646 2 19 "GO:0060323;GO:0060325" "head morphogenesis" 1
0 0.926385138706693 3 24 "GO:0060324" "face development" 1
0 0.67393980183063 3 33 "GO:0060326" "cell chemotaxis" 1
0 1 2 8 "GO:0060338" "regulation of type I interferon-mediated signaling pathway" 1
0 1 3 7 "GO:0060343" "trabecula formation" 1
0 0.980110049694264 4 70 "GO:0060348" "bone development" 1
0 0.921200746637172 2 39 "GO:0060349" "bone morphogenesis" 1
0 1 3 7 "GO:0060351" "cartilage development involved in endochondral bone morphogenesis" 1
0 0.713281339836805 2 68 "GO:0060359" "response to ammonium ion" 1
0 0.580181268693993 2 8 "GO:0060378" "regulation of brood size" 1
0 1 2 19 "GO:0060384" "innervation" 1
0 0.580181268693993 2 8 "GO:0060390;GO:0060391" "regulation of SMAD protein signal transduction" 1
0 0.824051887065075 -1 16 "GO:0060393" "obsolete regulation of pathway-restricted SMAD protein phosphorylation" 1
0 1 -1 5 "GO:0060394" "obsolete negative regulation of pathway-restricted SMAD protein phosphorylation" 1
0 0.85846967526989 2 18 "GO:0060395" "SMAD protein signal transduction" 1
0 0.975803666717055 2 52 "GO:0060411;GO:0003279" "cardiac septum development" 1
0 0.949584448370481 2 44 "GO:0060415;GO:0048644" "muscle organ morphogenesis" 1
0 0.279874079386458 5 18 "GO:0060416" "response to growth hormone" 1
0 1 2 24 "GO:0060425" "lung morphogenesis" 1
0 1 5 22 "GO:0060428" "lung epithelium development" 1
0 0.481702555214757 2 25 "GO:0060438" "trachea development" 1
0 0.756162582707834 2 13 "GO:0060439" "trachea morphogenesis" 1
0 0.888292469058935 3 35 "GO:0060443;GO:0060603;GO:0061180" "mammary gland epithelium development" 1
0 0.623389316144124 2 9 "GO:0060444" "branching involved in mammary gland duct morphogenesis" 1
0 0.763472547995514 2 26 "GO:0060446" "branching involved in open tracheal system development" 1
0 1 3 16 "GO:0060465" "pharynx development" 1
0 1 4 7 "GO:0060479;GO:0060487" "lung cell differentiation" 1
0 1 2 5 "GO:0060536" "cartilage morphogenesis" 1
0 0.736900460662014 2 134 "GO:0060537;GO:0014706" "muscle tissue development" 1
0 0.499998291823129 2 84 "GO:0060538" "skeletal muscle organ development" 1
0 0.931807104393604 4 189 "GO:0060541" "respiratory system development" 1
0 1 -1 6 "GO:0060547" "obsolete negative regulation of necrotic cell death" 1
0 0.999595655443526 -1 407 "GO:0060548;GO:0043066;GO:0043069" "obsolete negative regulation of cell death" 0.999426328502415
0 1 3 9 "GO:0060561" "apoptotic process involved in morphogenesis" 1
0 0.988509256939889 2 41 "GO:0060563" "neuroepithelial cell differentiation" 1
0 1 2 23 "GO:0060571" "morphogenesis of an epithelial fold" 1
0 1 2 6 "GO:0060573" "cell fate specification involved in pattern specification" 1
0 0.418566461076249 6 5 "GO:0060575" "intestinal epithelial cell differentiation" 1
0 0.873069922523646 3 19 "GO:0060581" "cell fate commitment involved in pattern specification" 1
0 1 4 8 "GO:0060582;GO:0008052;GO:0010160;GO:0016360" "cell fate determination involved in pattern specification" 1
0 1 2 18 "GO:0060592;GO:0060594" "mammary gland formation" 1
0 0.465708212686531 5 15 "GO:0060612" "adipose tissue development" 1
0 0.119566586994542 2 6 "GO:0060625" "regulation of protein deneddylation" 1
0 0.990982865595909 4 253 "GO:0060627" "regulation of vesicle-mediated transport" 1
0 0.662159347127664 2 10 "GO:0060628" "regulation of ER to Golgi vesicle-mediated transport" 1
0 1 2 5 "GO:0060631" "regulation of meiosis I" 1
0 1 5 24 "GO:0060632" "regulation of microtubule-based movement" 1
0 0.47836643589259 4 6 "GO:0060644" "mammary gland epithelial cell differentiation" 1
0 1 4 22 "GO:0060669;GO:0060670;GO:0060713" "embryonic placenta morphogenesis" 1
0 0.803829013095853 4 15 "GO:0060674" "placenta blood vessel development" 1
0 0.0915921356870091 5 31 "GO:0060675;GO:0072171;GO:0072078;GO:0072088;GO:0072028" "nephron epithelium morphogenesis" 1
0 0.743872350912026 3 25 "GO:0060688" "regulation of morphogenesis of a branching structure" 1
0 1 3 7 "GO:0060706" "cell differentiation involved in embryonic placenta development" 1
0 0.662159347127664 2 10 "GO:0060716" "labyrinthine layer blood vessel development" 1
0 1 2 6 "GO:0060717;GO:1903867" "extraembryonic membrane development" 1
0 0.353611931023238 3 12 "GO:0060765" "regulation of androgen receptor signaling pathway" 1
0 0.803829013095853 2 15 "GO:0060788" "ectodermal placode formation" 1
0 0.700495125326907 5 23 "GO:0060811;GO:0060810" "intracellular mRNA localization involved in pattern specification process" 1
0 0.867422744122563 2 33 "GO:0060840;GO:0048844" "artery development" 1
0 1 4 5 "GO:0060841" "venous blood vessel development" 1
0 1 4 7 "GO:0060872" "semicircular canal development" 1
0 0.0565055378310707 2 9 "GO:0060897;GO:0060896" "neural plate pattern specification" 1
0 0.623389316144124 3 9 "GO:0060900" "embryonic camera-type eye formation" 1
0 1 3 5 "GO:0060911" "cardiac cell fate commitment" 1
0 0.728158492361812 4 12 "GO:0060914" "heart formation" 1
0 0.722898767256244 2 24 "GO:0060966" "regulation of gene silencing by regulatory ncRNA" 1
0 1 2 7 "GO:0060967" "negative regulation of gene silencing by regulatory ncRNA" 1
0 0.630494054707832 -1 52 "GO:0060968" "obsolete regulation of gene silencing" 1
0 0.803829013095853 -1 15 "GO:0060969" "obsolete negative regulation of gene silencing" 1
0 0.743872350912026 4 25 "GO:0060972" "left/right pattern formation" 1
0 1 2 31 "GO:0060976" "coronary vasculature development" 1
0 1 2 21 "GO:0060977" "coronary vasculature morphogenesis" 1
0 0.156394282328609 2 7 "GO:0060992" "response to fungicide" 1
0 0.189750828750536 2 38 "GO:0060993" "kidney morphogenesis" 1
0 0.803829013095853 3 15 "GO:0060996" "dendritic spine development" 1
0 0.623389316144124 6 9 "GO:0060997" "dendritic spine morphogenesis" 1
0 0.888292469058935 4 35 "GO:0060998" "regulation of dendritic spine development" 1
0 0.933989838198137 5 25 "GO:0060999" "positive regulation of dendritic spine development" 1
0 0.85846967526989 3 18 "GO:0061001" "regulation of dendritic spine morphogenesis" 1
0 1 2 13 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 1
0 0.533774275757666 4 17 "GO:0061005" "cell differentiation involved in kidney development" 1
0 0.993617215781385 2 308 "GO:0061024" "membrane organization" 1
0 0.966361944699367 2 78 "GO:0061025;GO:0048284" "membrane fusion" 1
0 0.156394282328609 2 7 "GO:0061028" "establishment of endothelial barrier" 1
0 1 2 7 "GO:0061029" "eyelid development in camera-type eye" 1
0 0.917906539896258 2 23 "GO:0061035" "regulation of cartilage development" 1
0 0.728158492361812 2 12 "GO:0061036" "positive regulation of cartilage development" 1
0 0.518023431794447 2 46 "GO:0061041" "regulation of wound healing" 1
0 0.167543769356807 2 14 "GO:0061045" "negative regulation of wound healing" 1
0 1 2 9 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 1
0 1 5 6 "GO:0061052" "negative regulation of cell growth involved in cardiac muscle cell development" 1
0 0.920892898566702 3 53 "GO:0061053" "somite development" 1
0 0.956075931119354 3 256 "GO:0061061" "muscle structure development" 1
0 0.977847516047387 2 35 "GO:0061064;GO:0048581" "negative regulation of post-embryonic development" 1
0 0.465708212686531 7 15 "GO:0061065" "regulation of dauer larval development" 1
0 1 4 9 "GO:0061067" "negative regulation of dauer larval development" 1
0 0.418566461076249 2 5 "GO:0061074;GO:1902866" "regulation of neural retina development" 1
0 0.808881434382604 2 53 "GO:0061077" "chaperone-mediated protein folding" 1
0 1 5 5 "GO:0061083" "regulation of protein refolding" 1
0 1 -1 10 "GO:0061085" "obsolete regulation of histone H3-K27 methylation" 1
0 1 -1 5 "GO:0061086" "obsolete negative regulation of histone H3-K27 methylation" 1
0 0.67393980183063 4 33 "GO:0061097" "regulation of protein tyrosine kinase activity" 1
0 0.824051887065075 4 16 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 1
0 0.824051887065075 2 16 "GO:0061099" "negative regulation of protein tyrosine kinase activity" 1
0 0.371875357152373 2 122 "GO:0061136;GO:1903050" "regulation of proteolysis involved in protein catabolic process" 1
0 1 2 6 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 1
0 0.933989838198137 7 25 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 1
0 0.194958811034747 5 8 "GO:0061213;GO:0061217;GO:0090189;GO:0090190" "regulation of mesonephros development" 1
0 0.728158492361812 3 12 "GO:0061311" "cell surface receptor signaling pathway involved in heart development" 1
0 1 3 18 "GO:0061318" "renal filtration cell differentiation" 1
0 0.30354100545381 4 71 "GO:0061326;GO:0061333" "renal tubule development" 1
0 0.47836643589259 2 6 "GO:0061327" "anterior Malpighian tubule development" 1
0 1 2 12 "GO:0061337;GO:0086065" "cardiac conduction" 1
0 0.853225862714975 2 81 "GO:0061351" "neural precursor cell proliferation" 1
0 0.47836643589259 2 6 "GO:0061356;GO:0061357" "regulation of Wnt protein secretion" 1
0 0.950711703277632 6 59 "GO:0061371" "determination of heart left/right asymmetry" 1
0 0.961747262446068 2 30 "GO:0061383" "trabecula morphogenesis" 1
0 0.756162582707834 3 13 "GO:0061384" "heart trabecula morphogenesis" 1
0 1 -1 7 "GO:0061418" "obsolete regulation of transcription from RNA polymerase II promoter in response to hypoxia" 1
0 1 3 5 "GO:0061478" "response to platelet aggregation inhibitor" 1
0 0.798795489131867 2 28 "GO:0061512" "protein localization to cilium" 1
0 0.933989838198137 3 25 "GO:0061515" "myeloid cell development" 1
0 1 4 6 "GO:0061548" "ganglion development" 1
0 1 2 6 "GO:0061580;GO:0061582" "intestinal epithelial cell migration" 1
0 0.274459037292262 5 10 "GO:0061615;GO:0061620" "glycolytic process through fructose-6-phosphate" 1
0 0.47836643589259 2 6 "GO:0061626" "pharyngeal arch artery morphogenesis" 1
0 0.532028461486587 3 7 "GO:0061635" "regulation of protein complex stability" 1
0 1 2 7 "GO:0061687" "detoxification of inorganic compound" 1
0 0.47836643589259 6 6 "GO:0061723" "glycophagy" 1
0 0.47836643589259 2 6 "GO:0061792;GO:1990502" "secretory granule maturation" 1
0 1 4 9 "GO:0061844" "antimicrobial humoral immune response mediated by antimicrobial peptide" 1
0 1 2 6 "GO:0061883" "clathrin-dependent endocytosis involved in vitellogenesis" 1
0 0.532028461486587 2 7 "GO:0061900" "glial cell activation" 1
0 0.392109408209546 -1 13 "GO:0061912" "obsolete selective autophagy" 1
0 1 2 20 "GO:0061951" "establishment of protein localization to plasma membrane" 1
0 0.685317905086424 3 66 "GO:0061982" "meiosis I cell cycle process" 1
0 0.465708212686531 3 15 "GO:0061983" "meiosis II cell cycle process" 1
0 1 2 12 "GO:0062009" "secondary palate development" 1
0 0.331010520820812 4 137 "GO:0062012" "regulation of small molecule metabolic process" 1
0 0.630494054707832 2 52 "GO:0062013" "positive regulation of small molecule metabolic process" 1
0 0.513952229759132 2 36 "GO:0062014" "negative regulation of small molecule metabolic process" 1
0 0.756162582707834 3 13 "GO:0062033" "positive regulation of mitotic sister chromatid segregation" 1
0 1 2 13 "GO:0062149" "detection of stimulus involved in sensory perception of pain" 1
0 0.794451503683655 3 40 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 1
0 1 3 15 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 1
0 0.696946278916931 2 11 "GO:0065001" "specification of axis polarity" 1
0 0.560291576535342 3 28 "GO:0065002;GO:0071806" "protein transmembrane transport" 1
0 0.288945012573725 2 70 "GO:0065004" "protein-DNA complex assembly" 1
0 0.781287626401898 2 14 "GO:0065005;GO:0071825" "protein-lipid complex organization" 1
0 0.425813812597727 3 23 "GO:0070050" "neuron cellular homeostasis" 1
0 0.873069922523646 4 19 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 1
0 0.47836643589259 2 6 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 1
0 1 2 5 "GO:0070092" "regulation of glucagon secretion" 1
0 1 2 7 "GO:0070102;GO:0070741;GO:0071354" "response to interleukin-6" 1
0 1 3 8 "GO:0070121" "Kupffer's vesicle development" 1
0 0.234516889092941 2 9 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 1
0 0.0853753262257769 6 5 "GO:0070131" "positive regulation of mitochondrial translation" 1
0 1 2 5 "GO:0070141" "response to UV-A" 1
0 1 2 8 "GO:0070142" "synaptic vesicle budding" 1
0 0.779865936022772 4 39 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 1
0 0.662159347127664 2 10 "GO:0070193" "synaptonemal complex organization" 1
0 0.194958811034747 7 8 "GO:0070198" "protein localization to chromosome, telomeric region" 1
0 0.119566586994542 2 6 "GO:0070199" "establishment of protein localization to chromosome" 1
0 0.623389316144124 7 9 "GO:0070202;GO:0070203;GO:1904814;GO:1904816;GO:1904851" "regulation of protein localization to chromosome, telomeric region" 1
0 0.90845386969759 5 22 "GO:0070206" "protein trimerization" 1
0 1 2 16 "GO:0070207" "protein homotrimerization" 1
0 0.418566461076249 2 5 "GO:0070208" "protein heterotrimerization" 1
0 0.234516889092941 5 9 "GO:0070227;GO:0071887" "leukocyte apoptotic process" 1
0 0.756162582707834 2 13 "GO:0070228" "regulation of lymphocyte apoptotic process" 1
0 1 2 8 "GO:0070229;GO:2000107" "negative regulation of leukocyte apoptotic process" 1
0 0.580181268693993 2 8 "GO:0070230;GO:2000108" "positive regulation of leukocyte apoptotic process" 1
0 0.418566461076249 2 5 "GO:0070231" "T cell apoptotic process" 1
0 1 8 5 "GO:0070232" "regulation of T cell apoptotic process" 1
0 0.599977268205205 4 40 "GO:0070252" "actin-mediated cell contraction" 1
0 0.532028461486587 -1 7 "GO:0070265;GO:0097300" "obsolete necrotic cell death" 1
0 1 5 5 "GO:0070266" "necroptotic process" 1
0 0.0796580113552327 4 23 "GO:0070286" "axonemal dynein complex assembly" 1
0 1 5 5 "GO:0070294" "renal sodium ion absorption" 1
0 0.653062342660309 3 32 "GO:0070301" "cellular response to hydrogen peroxide" 1
0 1 4 18 "GO:0070306" "lens fiber cell differentiation" 1
0 1 6 14 "GO:0070316;GO:0070317" "regulation of G0 to G1 transition" 1
0 0.676609793785239 2 22 "GO:0070371" "ERK1 and ERK2 cascade" 1
0 0.85147318422912 2 69 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 1
0 1 2 19 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 1
0 0.576212385506281 3 49 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 1
0 1 2 5 "GO:0070391;GO:0071223" "response to lipoteichoic acid" 1
0 1 3 9 "GO:0070417" "cellular response to cold" 1
0 0.418566461076249 4 5 "GO:0070475" "rRNA base methylation" 1
0 1 5 5 "GO:0070486" "leukocyte aggregation" 1
0 0.429537014685003 2 14 "GO:0070498" "interleukin-1-mediated signaling pathway" 1
0 0.597405636819297 2 121 "GO:0070507;GO:0032886" "regulation of microtubule-based process" 1
0 0.824051887065075 8 16 "GO:0070509" "calcium ion import" 1
0 1 2 7 "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" 1
0 0.500485903557515 2 16 "GO:0070534" "protein K63-linked ubiquitination" 1
0 1 6 14 "GO:0070536" "protein K63-linked deubiquitination" 1
0 0.536281926460748 4 37 "GO:0070542" "response to fatty acid" 1
0 1 -1 6 "GO:0070544" "obsolete histone H3-K36 demethylation" 1
0 0.350941535489018 5 38 "GO:0070555;GO:0071347" "response to interleukin-1" 1
0 0.85846967526989 -1 18 "GO:0070584" "obsolete mitochondrion morphogenesis" 1
0 1 4 7 "GO:0070593" "dendrite self-avoidance" 1
0 0.798795489131867 2 28 "GO:0070613;GO:1903317" "regulation of protein maturation" 1
0 0.756162582707834 4 13 "GO:0070633" "transepithelial transport" 1
0 0.729578361812673 3 390 "GO:0070647;GO:0043687" "post-translational protein modification" 1
0 0.418566461076249 5 5 "GO:0070669;GO:0071352" "cellular response to interleukin-2" 1
0 0.167543769356807 5 14 "GO:0070670;GO:0071353" "response to interleukin-4" 1
0 0.392109408209546 2 13 "GO:0070723" "response to cholesterol" 1
0 1 -1 5 "GO:0070734" "obsolete histone H3-K27 methylation" 1
0 1 2 21 "GO:0070828" "heterochromatin organization" 1
0 0.353611931023238 8 12 "GO:0070830" "bicellular tight junction assembly" 1
0 0.722898767256244 3 24 "GO:0070849;GO:0071364" "response to epidermal growth factor" 1
0 0.0952195735499443 3 11 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 1
0 0.0853753262257769 2 5 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 1
0 0.532028461486587 2 7 "GO:0070875" "positive regulation of glycogen metabolic process" 1
0 0.803829013095853 3 15 "GO:0070884;GO:0106056" "regulation of calcineurin-mediated signaling" 1
0 0.532028461486587 6 7 "GO:0070885;GO:0106057" "negative regulation of calcineurin-NFAT signaling cascade" 1
0 1 3 5 "GO:0070886;GO:0106058" "positive regulation of calcineurin-mediated signaling" 1
0 0.696946278916931 3 11 "GO:0070897" "transcription preinitiation complex assembly" 1
0 0.623389316144124 5 9 "GO:0070914" "UV-damage excision repair" 1
0 0.855758215323071 2 45 "GO:0070918" "regulatory ncRNA processing" 1
0 0.418566461076249 2 5 "GO:0070920;GO:1903798" "regulation of regulatory ncRNA processing" 1
0 0.47836643589259 5 6 "GO:0070922" "RISC complex assembly" 1
0 0.703931791100558 2 426 "GO:0070925" "organelle assembly" 1
0 1 -1 7 "GO:0070932" "obsolete histone H3 deacetylation" 1
0 1 -1 6 "GO:0070933" "obsolete histone H4 deacetylation" 1
0 1 2 6 "GO:0070934" "CRD-mediated mRNA stabilization" 1
0 0.624224434819598 2 20 "GO:0070936" "protein K48-linked ubiquitination" 1
0 0.418566461076249 -1 5 "GO:0070940" "obsolete dephosphorylation of RNA polymerase II C-terminal domain" 1
0 1 2 6 "GO:0070979" "protein K11-linked ubiquitination" 1
0 1 6 11 "GO:0070983" "dendrite guidance" 1
0 1 3 18 "GO:0070986" "left/right axis specification" 1
0 0.623389316144124 2 9 "GO:0070987" "error-free translesion synthesis" 1
0 1 2 15 "GO:0070988" "demethylation" 1
0 1 4 12 "GO:0071025;GO:0071027;GO:0071028" "RNA surveillance" 1
0 1 3 8 "GO:0071044" "histone mRNA catabolic process" 1
0 1 3 13 "GO:0071071" "regulation of phospholipid biosynthetic process" 1
0 1 3 6 "GO:0071073" "positive regulation of phospholipid biosynthetic process" 1
0 0.948175677110198 2 111 "GO:0071103" "DNA conformation change" 1
0 0.532028461486587 4 7 "GO:0071107" "response to parathyroid hormone" 1
0 0.85846967526989 6 18 "GO:0071108" "protein K48-linked deubiquitination" 1
0 0.533774275757666 2 17 "GO:0071168" "protein localization to chromatin" 1
0 0.203084907678236 3 142 "GO:0071214;GO:0104004" "cellular response to environmental stimulus" 1
0 0.958058021611163 2 61 "GO:0071216;GO:0071219;GO:0071222" "cellular response to biotic stimulus" 1
0 0.685317905086424 3 66 "GO:0071229" "cellular response to acid chemical" 1
0 0.926385138706693 2 24 "GO:0071230" "cellular response to amino acid stimulus" 1
0 0.832929165302617 2 67 "GO:0071236" "cellular response to antibiotic" 1
0 0.763664639644158 -1 83 "GO:0071241;GO:0071248" "obsolete cellular response to inorganic substance" 1
0 0.833441450189573 2 43 "GO:0071242" "cellular response to ammonium ion" 1
0 0.194424227675067 2 15 "GO:0071243" "cellular response to arsenic-containing substance" 1
0 1 4 5 "GO:0071257" "cellular response to electrical stimulus" 1
0 0.371901511971504 4 30 "GO:0071260" "cellular response to mechanical stimulus" 1
0 0.756162582707834 2 13 "GO:0071276" "cellular response to cadmium ion" 1
0 0.90845386969759 5 22 "GO:0071277" "cellular response to calcium ion" 1
0 0.532028461486587 5 7 "GO:0071280" "cellular response to copper ion" 1
0 1 2 8 "GO:0071281" "cellular response to iron ion" 1
0 1 5 6 "GO:0071286;GO:0086014;GO:0086019;GO:0086026;GO:0086066" "atrial cardiac muscle cell to AV node cell signaling" 1
0 0.314290029234999 5 11 "GO:0071287" "cellular response to manganese ion" 1
0 0.392109408209546 5 13 "GO:0071295;GO:0071305" "cellular response to vitamin" 1
0 0.651198070350904 4 21 "GO:0071300" "cellular response to retinoic acid" 1
0 0.47836643589259 2 6 "GO:0071312" "cellular response to alkaloid" 1
0 0.418566461076249 4 5 "GO:0071318" "cellular response to ATP" 1
0 0.429537014685003 4 14 "GO:0071320" "cellular response to cAMP" 1
0 0.456740551830943 3 43 "GO:0071322;GO:0001678;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 1
0 1 2 6 "GO:0071360" "cellular response to exogenous dsRNA" 1
0 0.580181268693993 2 8 "GO:0071361" "cellular response to ethanol" 1
0 0.864719774484004 4 195 "GO:0071363;GO:0070848" "response to growth factor" 1
0 0.418566461076249 2 5 "GO:0071374" "cellular response to parathyroid hormone stimulus" 1
0 0.996646909262362 2 137 "GO:0071375;GO:1901653" "cellular response to peptide" 1
0 0.623389316144124 3 9 "GO:0071377" "cellular response to glucagon stimulus" 1
0 0.532028461486587 2 7 "GO:0071378" "cellular response to growth hormone stimulus" 1
0 0.47836643589259 5 6 "GO:0071379;GO:0071380" "cellular response to prostaglandin stimulus" 1
0 0.318307203983974 2 72 "GO:0071383" "cellular response to steroid hormone stimulus" 1
0 0.700495125326907 2 23 "GO:0071384;GO:0071385" "cellular response to corticosteroid stimulus" 1
0 1 6 5 "GO:0071389" "cellular response to mineralocorticoid stimulus" 1
0 0.0853753262257769 2 5 "GO:0071391" "cellular response to estrogen stimulus" 1
0 0.0565055378310707 5 9 "GO:0071392" "cellular response to estradiol stimulus" 1
0 0.580181268693993 2 8 "GO:0071394" "cellular response to testosterone stimulus" 1
0 0.246281697627454 4 174 "GO:0071396" "cellular response to lipid" 1
0 0.623389316144124 2 9 "GO:0071397" "cellular response to cholesterol" 1
0 0.250823112056384 2 17 "GO:0071398" "cellular response to fatty acid" 1
0 0.460695484938309 4 216 "GO:0071407" "cellular response to organic cyclic compound" 1
0 0.999649277342313 3 253 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.998536953242836
0 1 2 6 "GO:0071425" "hematopoietic stem cell proliferation" 1
0 1 6 6 "GO:0071450;GO:0071451" "cellular response to superoxide" 1
0 0.0281606438958374 4 50 "GO:0071466" "cellular response to xenobiotic stimulus" 0.928571428571429
0 1 2 7 "GO:0071467" "cellular response to pH" 1
0 0.194424227675067 2 15 "GO:0071470" "cellular response to osmotic stress" 1
0 0.141795561526819 4 100 "GO:0071478" "cellular response to radiation" 1
0 0.444287750957098 2 33 "GO:0071479" "cellular response to ionizing radiation" 1
0 0.756162582707834 3 13 "GO:0071480" "cellular response to gamma radiation" 1
0 0.580181268693993 2 8 "GO:0071481" "cellular response to X-ray" 1
0 1 2 5 "GO:0071499" "cellular response to laminar fluid shear stress" 1
0 1 3 7 "GO:0071514" "genomic imprinting" 1
0 1 5 12 "GO:0071539;GO:1905508" "protein localization to microtubule organizing center" 1
0 1 2 11 "GO:0071542" "dopaminergic neuron differentiation" 1
0 0.533774275757666 2 17 "GO:0071548" "response to dexamethasone" 1
0 0.696946278916931 4 11 "GO:0071549" "cellular response to dexamethasone stimulus" 1
0 0.983362350354041 4 56 "GO:0071559;GO:0071560" "response to transforming growth factor beta" 1
0 0.47836643589259 2 6 "GO:0071569;GO:1990564;GO:1990592" "protein ufmylation" 1
0 0.940810529806242 2 26 "GO:0071599" "otic vesicle development" 1
0 1 5 10 "GO:0071622" "regulation of granulocyte chemotaxis" 1
0 1 2 8 "GO:0071624;GO:0090022;GO:1902622;GO:0090023;GO:1902624" "regulation of neutrophil migration" 1
0 1 2 9 "GO:0071634" "regulation of transforming growth factor beta production" 1
0 1 3 6 "GO:0071636" "positive regulation of transforming growth factor beta production" 1
0 0.781287626401898 2 14 "GO:0071674" "mononuclear cell migration" 1
0 0.940810529806242 2 26 "GO:0071675" "regulation of mononuclear cell migration" 1
0 0.85846967526989 2 18 "GO:0071677" "positive regulation of mononuclear cell migration" 1
0 0.234516889092941 9 9 "GO:0071679" "commissural neuron axon guidance" 1
0 1 2 6 "GO:0071684" "organism emergence from protective structure" 1
0 1 3 6 "GO:0071688" "striated muscle myosin thick filament assembly" 1
0 1 2 10 "GO:0071689" "muscle thin filament assembly" 1
0 0.940810529806242 3 26 "GO:0071696;GO:0071697" "ectodermal placode development" 1
0 0.85846967526989 3 18 "GO:0071709" "membrane assembly" 1
0 0.565511800304067 3 18 "GO:0071711" "basement membrane organization" 1
0 1 -1 7 "GO:0071712" "obsolete ER-associated misfolded protein catabolic process" 1
0 0.47836643589259 2 6 "GO:0071731" "response to nitric oxide" 1
0 1 4 5 "GO:0071800" "podosome assembly" 1
0 0.580181268693993 3 8 "GO:0071801;GO:0071803" "regulation of podosome assembly" 1
0 0.696946278916931 2 11 "GO:0071827" "plasma lipoprotein particle organization" 1
0 0.917906539896258 5 23 "GO:0071867;GO:0071868;GO:0071869;GO:0071870" "response to monoamine" 1
0 1 2 7 "GO:0071871" "response to epinephrine" 1
0 1 2 5 "GO:0071872" "cellular response to epinephrine stimulus" 1
0 0.612872125991827 2 51 "GO:0071897" "DNA biosynthetic process" 1
0 0.988150168262595 2 186 "GO:0071900" "regulation of protein serine/threonine kinase activity" 1
0 0.68034671507477 5 55 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 1
0 0.984722633649161 4 130 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 1
0 0.156394282328609 2 7 "GO:0071907" "determination of digestive tract left/right asymmetry" 1
0 0.748148960024537 2 37 "GO:0072002;GO:0007442;GO:0007443;GO:0048619;GO:0061525" "hindgut development" 1
0 0.484737829620949 3 54 "GO:0072006" "nephron development" 1
0 0.33279973264275 4 46 "GO:0072009;GO:0072080" "nephron epithelium development" 1
0 1 3 7 "GO:0072010;GO:0072015;GO:0072310;GO:0072112;GO:0072311" "glomerular epithelial cell differentiation" 1
0 0.623389316144124 2 9 "GO:0072017;GO:0072170;GO:0072207;GO:0072234;GO:0072243;GO:0072235" "distal tubule development" 1
0 1 3 6 "GO:0072021;GO:0072025;GO:0072218;GO:0072221;GO:0072236" "metanephric ascending thin limb development" 1
