"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Module"
"2675","GO:1900182",0.0106734403107369,0.995731310688901,17,41,"positive regulation of protein localization to nucleus","BP","Blue"
"2676","GO:0009306",0.0106802087345627,0.99506400957116,22,60,"protein secretion","BP","Blue"
"2677","GO:0010656",0.0106859739761991,0.997035366837981,10,21,"negative regulation of muscle cell apoptotic process","BP","Blue"
"2678","GO:0071219",0.0107830069149604,0.995335317715021,19,51,"cellular response to molecule of bacterial origin","BP","Blue"
"2679","GO:0038203",0.0108253643114237,0.998925763963018,5,7,"TORC2 signaling","BP","Blue"
"2680","GO:0032755",0.0108267348875348,0.997613955274516,8,15,"positive regulation of interleukin-6 production","BP","Blue"
"2681","GO:0048469",0.0109713306957589,0.993369721450905,46,145,"cell maturation","BP","Blue"
"2682","GO:0031349",0.0109771061571074,0.994176662864961,31,88,"positive regulation of defense response","BP","Blue"
"2683","GO:0031442",0.0110585696212454,0.999383792534668,4,5,"positive regulation of mRNA 3'-end processing","BP","Blue"
"2684","GO:0001703",0.0111060446033691,0.996402500492353,12,27,"gastrulation with mouth forming first","BP","Blue"
"2685","GO:0010004",0.0111060446033691,0.996402500492353,12,27,"gastrulation involving germ band extension","BP","Blue"
"2686","GO:0009048",0.011198207617737,0.998878360387217,5,7,"dosage compensation by inactivation of X chromosome","BP","Blue"
"2687","GO:0008625",0.0112271026645132,0.998264082618623,6,10,"extrinsic apoptotic signaling pathway via death domain receptors","BP","Blue"
"2688","GO:1990778",0.0112281537851202,0.993755482395108,35,104,"protein localization to cell periphery","BP","Blue"
"2689","GO:0110020",0.0112804708174607,0.995013423969431,20,52,"regulation of actomyosin structure organization","BP","Blue"
"2690","GO:0060055",0.0112999379920819,0.998865345062665,5,7,"angiogenesis involved in wound healing","BP","Blue"
"2691","GO:0021885",0.0113192344161393,0.99567246412546,15,38,"forebrain cell migration","BP","Blue"
"2692","GO:0022029",0.0113192344161393,0.99567246412546,15,38,"telencephalon cell migration","BP","Blue"
"2693","GO:1901343",0.0113864267317664,0.995849450646974,14,34,"negative regulation of vasculature development","BP","Blue"
"2694","GO:0030029",0.0114352176672264,0.9921700500865,77,262,"actin filament-based process","BP","Blue"
"2695","GO:0045453",0.0114587489680773,0.998219616290242,6,10,"bone resorption","BP","Blue"
"2696","GO:0001820",0.0114703699110975,1,3,3,"serotonin secretion","BP","Blue"
"2697","GO:0006837",0.0114703699110975,1,3,3,"serotonin transport","BP","Blue"
"2698","GO:0051125",0.0115437314368101,0.997329976532366,8,16,"regulation of actin nucleation","BP","Blue"
"2699","GO:1990266",0.0116137930853803,0.99783612837889,7,12,"neutrophil migration","BP","Blue"
"2700","GO:0007611",0.0116563835734381,0.992705250025555,52,164,"learning or memory","BP","Blue"
"2701","GO:0070194",0.0116695532629964,1,3,3,"synaptonemal complex disassembly","BP","Blue"
"2702","GO:0022411",0.011682933937511,0.992507982943398,56,191,"cellular component disassembly","BP","Blue"
"2703","GO:0048707",0.0117012996681511,0.992344924726371,62,204,"instar larval or pupal morphogenesis","BP","Blue"
"2704","GO:0031347",0.0118125223631645,0.992499580432857,55,174,"regulation of defense response","BP","Blue"
"2705","GO:1900034",0.0118231310517389,0.996601118238219,10,22,"regulation of cellular response to heat","BP","Blue"
"2706","GO:0007431",0.0118347197801722,0.993973914641847,27,77,"salivary gland development","BP","Blue"
"2707","GO:0031128",0.0118397014385667,0.99659555683688,10,22,"developmental induction","BP","Blue"
"2708","GO:0010883",0.0118856422390034,0.995316390737193,16,39,"regulation of lipid storage","BP","Blue"
"2709","GO:1900221",0.0119009490295667,1,3,3,"regulation of amyloid-beta clearance","BP","Blue"
"2710","GO:0009611",0.011920481081487,0.992020297130256,68,231,"response to wounding","BP","Blue"
"2711","GO:1903044",0.0119268762730269,0.999318883564132,4,5,"protein localization to membrane raft","BP","Blue"
"2712","GO:0060759",0.0119406029309953,0.995501564000626,15,35,"regulation of response to cytokine stimulus","BP","Blue"
"2713","GO:0051216",0.0119837421823242,0.994508598902049,21,57,"cartilage development","BP","Blue"
"2714","GO:1900077",0.0120329381832807,0.995871067965068,13,29,"negative regulation of cellular response to insulin stimulus","BP","Blue"
"2715","GO:0031398",0.0120716433086239,0.994243668324579,23,63,"positive regulation of protein ubiquitination","BP","Blue"
"2716","GO:0051597",0.0121766986251802,0.998499044452928,5,8,"response to methylmercury","BP","Blue"
"2717","GO:0002064",0.0121840632180074,0.991793004513109,70,235,"epithelial cell development","BP","Blue"
"2718","GO:0045736",0.0122071057965236,0.998494278676957,5,8,"negative regulation of cyclin-dependent protein serine/threonine kinase activity","BP","Blue"
"2719","GO:0001101",0.0122252281705801,0.992632568090383,44,141,"response to acid chemical","BP","Blue"
"2720","GO:0018209",0.01224214321538,0.9934457630053,31,88,"peptidyl-serine modification","BP","Blue"
"2721","GO:0044860",0.0122591442489653,1,3,3,"protein localization to plasma membrane raft","BP","Blue"
"2722","GO:0021799",0.0123201012898727,0.997114087524789,8,16,"cerebral cortex radially oriented cell migration","BP","Blue"
"2723","GO:0045834",0.0123348707995608,0.994121992399078,23,62,"positive regulation of lipid metabolic process","BP","Blue"
"2724","GO:0002165",0.0123622693098383,0.991638706953312,71,240,"instar larval or pupal development","BP","Blue"
"2725","GO:0010560",0.0123966964214029,0.999283068511783,4,5,"positive regulation of glycoprotein biosynthetic process","BP","Blue"
"2726","GO:0060050",0.0123966964214029,0.999283068511783,4,5,"positive regulation of protein glycosylation","BP","Blue"
"2727","GO:0045930",0.0124677509078146,0.992498003042702,44,137,"negative regulation of mitotic cell cycle","BP","Blue"
"2728","GO:0019216",0.0124809240770096,0.992271508028506,49,154,"regulation of lipid metabolic process","BP","Blue"
"2729","GO:0035107",0.0124866919738115,0.991807379212933,62,202,"appendage morphogenesis","BP","Blue"
"2730","GO:0021872",0.0125745579767424,0.995096983905822,15,39,"forebrain generation of neurons","BP","Blue"
"2731","GO:0009886",0.0125771132947615,0.991619693816547,66,220,"post-embryonic animal morphogenesis","BP","Blue"
"2732","GO:2000171",0.0126574118002497,0.997597231212834,7,12,"negative regulation of dendrite development","BP","Blue"
"2733","GO:0034975",0.0126666530821483,0.997984096694482,6,10,"protein folding in endoplasmic reticulum","BP","Blue"
"2734","GO:0000915",0.0126872971102096,0.997980019569622,6,10,"actomyosin contractile ring assembly","BP","Blue"
"2735","GO:0019068",0.0127098755236664,0.997004611982715,8,16,"virion assembly","BP","Blue"
"2736","GO:0044772",0.0127195320887587,0.992705651336351,37,114,"mitotic cell cycle phase transition","BP","Blue"
"2737","GO:0032596",0.0127234866963547,1,3,3,"protein transport into membrane raft","BP","Blue"
"2738","GO:1900078",0.0128564333764252,0.996398930269442,10,20,"positive regulation of cellular response to insulin stimulus","BP","Blue"
"2739","GO:0045167",0.0128831151659208,0.997062077522833,8,15,"asymmetric protein localization involved in cell fate determination","BP","Blue"
"2740","GO:0034620",0.0129156270316962,0.993660113681412,24,68,"cellular response to unfolded protein","BP","Blue"
"2741","GO:0097061",0.01294740158676,0.996639275415424,9,18,"dendritic spine organization","BP","Blue"
"2742","GO:1903311",0.0130951100610837,0.992087850899886,44,138,"regulation of mRNA metabolic process","BP","Blue"
"2743","GO:1901160",0.0131090325604875,0.99862829722685,5,7,"primary amino compound metabolic process","BP","Blue"
"2744","GO:0021697",0.0131237920621804,0.997488951817141,7,12,"cerebellar cortex formation","BP","Blue"
"2745","GO:0045926",0.0132052182427218,0.991914562563046,46,146,"negative regulation of growth","BP","Blue"
"2746","GO:0046626",0.0132061816432783,0.994228732830645,19,48,"regulation of insulin receptor signaling pathway","BP","Blue"
"2747","GO:0060071",0.0132784940217076,0.995749098068954,11,26,"Wnt signaling pathway, planar cell polarity pathway","BP","Blue"
"2748","GO:0035011",0.0132843559563259,0.996535589105415,9,18,"melanotic encapsulation of foreign target","BP","Blue"
"2749","GO:0071985",0.0133242666652475,0.995786247979673,11,25,"multivesicular body sorting pathway","BP","Blue"
"2750","GO:0006890",0.0134019510508154,0.994605132346491,16,40,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","BP","Blue"
"2751","GO:0009896",0.0134224618776456,0.991021134155932,66,221,"positive regulation of catabolic process","BP","Blue"
"2752","GO:0007040",0.0134838162947797,0.994333120710246,17,45,"lysosome organization","BP","Blue"
"2753","GO:0080171",0.0134838162947797,0.994333120710246,17,45,"lytic vacuole organization","BP","Blue"
"2754","GO:0001763",0.0134850466495686,0.992500890055175,33,101,"morphogenesis of a branching structure","BP","Blue"
"2755","GO:0001109",0.0134882577241812,1,3,3,"promoter clearance during DNA-templated transcription","BP","Blue"
"2756","GO:0001111",0.0134882577241812,1,3,3,"RNA polymerase II promoter clearance","BP","Blue"
"2757","GO:0001112",0.0134882577241812,1,3,3,"DNA-templated transcription open complex formation","BP","Blue"
"2758","GO:0001113",0.0134882577241812,1,3,3,"transcription open complex formation at RNA polymerase II promoter","BP","Blue"
"2759","GO:0001120",0.0134882577241812,1,3,3,"protein-DNA complex remodeling","BP","Blue"
"2760","GO:0003062",0.0135377679321659,1,3,3,"regulation of heart rate by chemical signal","BP","Blue"
"2761","GO:0061162",0.0135866813058319,0.996276464250852,9,20,"establishment of monopolar cell polarity","BP","Blue"
"2762","GO:0061339",0.0135866813058319,0.996276464250852,9,20,"establishment or maintenance of monopolar cell polarity","BP","Blue"
"2763","GO:0060795",0.0136320550058816,0.995392775426789,12,28,"cell fate commitment involved in formation of primary germ layer","BP","Blue"
"2764","GO:0018958",0.0136320876713925,0.994124736251989,18,47,"phenol-containing compound metabolic process","BP","Blue"
"2765","GO:0031570",0.0136473241532304,0.993297291243475,24,66,"DNA integrity checkpoint signaling","BP","Blue"
"2766","GO:0002251",0.0136744544552393,0.997205302596778,7,13,"organ or tissue specific immune response","BP","Blue"
"2767","GO:0002385",0.0136744544552393,0.997205302596778,7,13,"mucosal immune response","BP","Blue"
"2768","GO:0002824",0.0137077445739612,0.995959924158043,10,22,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP","Blue"
"2769","GO:0090308",0.0137387455438123,0.999178182325328,4,5,"regulation of DNA methylation-dependent heterochromatin formation","BP","Blue"
"2770","GO:0071695",0.0137622704157911,0.992604722633262,30,88,"anatomical structure maturation","BP","Blue"
"2771","GO:1903608",0.0137853855284172,0.999174470298264,4,5,"protein localization to cytoplasmic stress granule","BP","Blue"
"2772","GO:0090303",0.0138396253828666,0.995540331934194,11,26,"positive regulation of wound healing","BP","Blue"
"2773","GO:0050730",0.01397164844854,0.992805697510015,27,75,"regulation of peptidyl-tyrosine phosphorylation","BP","Blue"
"2774","GO:0002042",0.013977712444151,0.999159116710121,4,5,"cell migration involved in sprouting angiogenesis","BP","Blue"
"2775","GO:0000966",0.0139876343690527,0.998209413390576,5,8,"RNA 5'-end processing","BP","Blue"
"2776","GO:0034471",0.0139876343690527,0.998209413390576,5,8,"ncRNA 5'-end processing","BP","Blue"
"2777","GO:0021766",0.014005867591647,0.994114832837792,17,44,"hippocampus development","BP","Blue"
"2778","GO:1903320",0.0140818812464796,0.991604953470849,41,129,"regulation of protein modification by small protein conjugation or removal","BP","Blue"
"2779","GO:0045948",0.0140984061125629,0.99769737373391,6,10,"positive regulation of translational initiation","BP","Blue"
"2780","GO:0010592",0.0141185369024964,0.996603166591833,8,16,"positive regulation of lamellipodium assembly","BP","Blue"
"2781","GO:1901739",0.0141570163669207,0.998181737993515,5,8,"regulation of myoblast fusion","BP","Blue"
"2782","GO:0001709",0.0142045889200357,0.992274405652996,31,90,"cell fate determination","BP","Blue"
"2783","GO:0032056",0.0142422397533621,1,3,3,"positive regulation of translation in response to stress","BP","Blue"
"2784","GO:1904029",0.0143316754173228,0.99506837353875,12,29,"regulation of cyclin-dependent protein kinase activity","BP","Blue"
"2785","GO:0046850",0.0144510542055748,0.995129645153628,12,27,"regulation of bone remodeling","BP","Blue"
"2786","GO:0032954",0.0144634945917234,0.99762301166722,6,10,"regulation of cytokinetic process","BP","Blue"
"2787","GO:0000380",0.0144870422690044,0.997618198468434,6,10,"alternative mRNA splicing, via spliceosome","BP","Blue"
"2788","GO:0010749",0.014513780477612,0.999115930965905,4,5,"regulation of nitric oxide mediated signal transduction","BP","Blue"
"2789","GO:0048011",0.0145708505614489,0.999111299822764,4,5,"neurotrophin TRK receptor signaling pathway","BP","Blue"
"2790","GO:0002062",0.0145984548200043,0.994742976256339,13,31,"chondrocyte differentiation","BP","Blue"
"2791","GO:0032743",0.0146022155239493,0.997594627412169,6,10,"positive regulation of interleukin-2 production","BP","Blue"
"2792","GO:0007298",0.014626476892003,0.992731811333991,24,68,"border follicle cell migration","BP","Blue"
"2793","GO:0097435",0.0148636696276809,0.990349304154874,56,186,"supramolecular fiber organization","BP","Blue"
"2794","GO:0045176",0.0148691866571525,0.994966850491808,12,27,"apical protein localization","BP","Blue"
"2795","GO:1905952",0.0149403943338459,0.992333304238877,26,74,"regulation of lipid localization","BP","Blue"
"2796","GO:0007599",0.0149430385297859,0.992347685405622,26,73,"hemostasis","BP","Blue"
"2797","GO:1903530",0.0149739531921878,0.989684095674323,74,251,"regulation of secretion by cell","BP","Blue"
"2798","GO:0001893",0.0149770312265536,0.996878010196914,7,13,"maternal placenta development","BP","Blue"
"2799","GO:1904705",0.0150068216269001,0.996345557287777,8,16,"regulation of vascular associated smooth muscle cell proliferation","BP","Blue"
"2800","GO:0097009",0.015099822943234,0.996846803054411,7,13,"energy homeostasis","BP","Blue"
"2801","GO:0031123",0.0151630638896583,0.992713322678807,22,61,"RNA 3'-end processing","BP","Blue"
"2802","GO:0001510",0.0153124592702424,0.99414442777717,14,35,"RNA methylation","BP","Blue"
"2803","GO:0002690",0.0153124678791108,0.995900829364765,9,18,"positive regulation of leukocyte chemotaxis","BP","Blue"
"2804","GO:0043366",0.0154622711193499,0.999278124174071,3,4,"beta selection","BP","Blue"
"2805","GO:0030954",0.0154867181878334,1,3,3,"astral microtubule nucleation","BP","Blue"
"2806","GO:0097190",0.0155100989962517,0.990868343942978,38,121,"apoptotic signaling pathway","BP","Blue"
"2807","GO:0045639",0.0155555275218862,0.994957099286529,11,25,"positive regulation of myeloid cell differentiation","BP","Blue"
"2808","GO:0007030",0.015611662854573,0.991612938388941,29,85,"Golgi organization","BP","Blue"
"2809","GO:0038027",0.0156468891865173,0.998563707579057,4,6,"apolipoprotein A-I-mediated signaling pathway","BP","Blue"
"2810","GO:0140013",0.015658814944518,0.991136386691906,34,101,"meiotic nuclear division","BP","Blue"
"2811","GO:0010752",0.0156769671945898,0.99902029064803,4,5,"regulation of cGMP-mediated signaling","BP","Blue"
"2812","GO:0010759",0.0156858082980028,1,3,3,"positive regulation of macrophage chemotaxis","BP","Blue"
"2813","GO:1905523",0.0156858082980028,1,3,3,"positive regulation of macrophage migration","BP","Blue"
"2814","GO:0021795",0.0157428149707941,0.993915233356274,14,36,"cerebral cortex cell migration","BP","Blue"
"2815","GO:0043201",0.0157459639683944,0.999014536114051,4,5,"response to leucine","BP","Blue"
"2816","GO:0071233",0.0157572538960078,1,3,3,"cellular response to leucine","BP","Blue"
"2817","GO:0007417",0.0157764203283956,0.988119033589116,123,447,"central nervous system development","BP","Blue"
"2818","GO:0003002",0.0157887153794603,0.988676610053682,90,319,"regionalization","BP","Blue"
"2819","GO:0034315",0.0158062828669427,0.996519934575179,7,14,"regulation of Arp2/3 complex-mediated actin nucleation","BP","Blue"
"2820","GO:0051147",0.0158856258025281,0.991539104076906,28,83,"regulation of muscle cell differentiation","BP","Blue"
"2821","GO:0010758",0.015893343379349,0.999002214174582,4,5,"regulation of macrophage chemotaxis","BP","Blue"
"2822","GO:1905521",0.015893343379349,0.999002214174582,4,5,"regulation of macrophage migration","BP","Blue"
"2823","GO:0051987",0.01589338507606,1,3,3,"positive regulation of attachment of spindle microtubules to kinetochore","BP","Blue"
"2824","GO:0050890",0.015895329417182,0.989746620502042,54,174,"cognition","BP","Blue"
"2825","GO:0007093",0.0159120014095478,0.991785569953852,26,74,"mitotic cell cycle checkpoint signaling","BP","Blue"
"2826","GO:0045793",0.0159862549324486,0.993459128981952,16,39,"positive regulation of cell size","BP","Blue"
"2827","GO:0030278",0.0159888273423867,0.991984070434796,24,68,"regulation of ossification","BP","Blue"
"2828","GO:0007094",0.0160063916361357,0.99661457810862,7,13,"mitotic spindle assembly checkpoint signaling","BP","Blue"
"2829","GO:0071173",0.0160063916361357,0.99661457810862,7,13,"spindle assembly checkpoint signaling","BP","Blue"
"2830","GO:0016063",0.0160555285813224,1,3,3,"rhodopsin biosynthetic process","BP","Blue"
"2831","GO:0034720",0.0161061552248895,0.998984349713684,4,5,"histone H3-K4 demethylation","BP","Blue"
"2832","GO:0042428",0.0161076092357584,0.998984227365819,4,5,"serotonin metabolic process","BP","Blue"
"2833","GO:1903726",0.0161659861992799,0.99726987534564,6,10,"negative regulation of phospholipid metabolic process","BP","Blue"
"2834","GO:0030163",0.0161714215310847,0.988763768732818,75,262,"protein catabolic process","BP","Blue"
"2835","GO:0070193",0.0162805146085926,0.997245754073536,6,10,"synaptonemal complex organization","BP","Blue"
"2836","GO:0120034",0.0163133794748442,0.992273698364288,21,57,"positive regulation of plasma membrane bounded cell projection assembly","BP","Blue"
"2837","GO:0046622",0.0163365385382557,0.993256072722608,16,40,"positive regulation of organ growth","BP","Blue"
"2838","GO:0032872",0.0163496744812782,0.990600585109159,35,107,"regulation of stress-activated MAPK cascade","BP","Blue"
"2839","GO:0070302",0.0163496744812782,0.990600585109159,35,107,"regulation of stress-activated protein kinase signaling cascade","BP","Blue"
"2840","GO:0060292",0.0165632837877137,0.997778413426535,5,8,"long-term synaptic depression","BP","Blue"
"2841","GO:1904591",0.0165730449133425,0.994295759317401,12,27,"positive regulation of protein import","BP","Blue"
"2842","GO:0031333",0.0165780583012153,0.992720592145705,18,46,"negative regulation of protein-containing complex assembly","BP","Blue"
"2843","GO:0002790",0.0166195586920716,0.991914151341038,22,62,"peptide secretion","BP","Blue"
"2844","GO:0060562",0.0166379374371897,0.987870795598758,98,348,"epithelial tube morphogenesis","BP","Blue"
"2845","GO:0050852",0.0166697507928476,0.993938419779989,13,30,"T cell receptor signaling pathway","BP","Blue"
"2846","GO:0002711",0.0169068986807876,0.996888421803599,6,11,"positive regulation of T cell mediated immunity","BP","Blue"
"2847","GO:0043542",0.0169511508282299,0.994818900677599,10,22,"endothelial cell migration","BP","Blue"
"2848","GO:2000142",0.0169538469653111,0.994426583530297,11,25,"regulation of DNA-templated transcription initiation","BP","Blue"
"2849","GO:0021695",0.0169864997355791,0.994131116016792,12,27,"cerebellar cortex development","BP","Blue"
"2850","GO:0044837",0.0173189410396026,0.995659936141315,8,16,"actomyosin contractile ring organization","BP","Blue"
"2851","GO:0000244",0.0173299363785001,0.997646090408086,5,8,"spliceosomal tri-snRNP complex assembly","BP","Blue"
"2852","GO:0070663",0.0173318129365309,0.992993211447798,15,38,"regulation of leukocyte proliferation","BP","Blue"
"2853","GO:0006370",0.0173840978915404,0.995640313274456,8,16,"7-methylguanosine mRNA capping","BP","Blue"
"2854","GO:0022037",0.0174188512362336,0.991483062699214,22,62,"metencephalon development","BP","Blue"
"2855","GO:0002761",0.0174553496110855,0.991996635246262,19,52,"regulation of myeloid leukocyte differentiation","BP","Blue"
"2856","GO:0007472",0.0175774091561333,0.989425993730961,40,125,"wing disc morphogenesis","BP","Blue"
"2857","GO:0061024",0.0176762551983522,0.987326092370001,87,308,"membrane organization","BP","Blue"
"2858","GO:0034470",0.0176966604612114,0.98831881797047,57,194,"ncRNA processing","BP","Blue"
"2859","GO:0035272",0.0177158957991489,0.99046946828311,28,83,"exocrine system development","BP","Blue"
"2860","GO:0046627",0.0177163642600079,0.993838829272679,12,27,"negative regulation of insulin receptor signaling pathway","BP","Blue"
"2861","GO:0008543",0.0177363796735267,0.9925583402309,16,41,"fibroblast growth factor receptor signaling pathway","BP","Blue"
"2862","GO:0016556",0.0177405715834322,0.995532674117404,8,16,"mRNA modification","BP","Blue"
"2863","GO:1903651",0.0178118970331298,0.995095179355186,9,18,"positive regulation of cytoplasmic transport","BP","Blue"
"2864","GO:0007179",0.0178170405279003,0.992727354340607,15,39,"transforming growth factor beta receptor signaling pathway","BP","Blue"
"2865","GO:0035298",0.0178304229134924,1,2,2,"regulation of Malpighian tubule size","BP","Blue"
"2866","GO:1902991",0.0178708595057117,0.996906248038515,6,10,"regulation of amyloid precursor protein catabolic process","BP","Blue"
"2867","GO:0097746",0.0178877239438295,0.991972369219802,18,49,"blood vessel diameter maintenance","BP","Blue"
"2868","GO:0051236",0.0179245646975368,0.989900376921188,32,97,"establishment of RNA localization","BP","Blue"
"2869","GO:0048167",0.017954787430218,0.990622684271582,26,74,"regulation of synaptic plasticity","BP","Blue"
"2870","GO:0021543",0.0182209923158757,0.989599694185666,33,102,"pallium development","BP","Blue"
"2871","GO:0071241",0.018247627437737,0.99015656303256,28,83,"cellular response to inorganic substance","BP","Blue"
"2872","GO:2001242",0.0182905359349173,0.990507252769217,25,74,"regulation of intrinsic apoptotic signaling pathway","BP","Blue"
"2873","GO:0002263",0.0183129778335029,0.98759312985975,64,218,"cell activation involved in immune response","BP","Blue"
"2874","GO:0035315",0.0186419545475914,0.990637129237554,23,66,"hair cell differentiation","BP","Blue"
"2875","GO:2001243",0.0186540575398726,0.992080818522664,16,42,"negative regulation of intrinsic apoptotic signaling pathway","BP","Blue"
"2876","GO:0010948",0.0187480122870546,0.988286865365155,45,145,"negative regulation of cell cycle process","BP","Blue"
"2877","GO:0044057",0.0187850675384364,0.987564292534544,57,192,"regulation of system process","BP","Blue"
"2878","GO:0045598",0.0188231714206651,0.992848845360845,13,33,"regulation of fat cell differentiation","BP","Blue"
"2879","GO:1903649",0.0188929938787771,0.993766320974495,11,24,"regulation of cytoplasmic transport","BP","Blue"
"2880","GO:0046823",0.0189281243695552,0.994102518314505,10,22,"negative regulation of nucleocytoplasmic transport","BP","Blue"
"2881","GO:0042632",0.0189349939656593,0.992541716159807,14,35,"cholesterol homeostasis","BP","Blue"
"2882","GO:0055092",0.0189349939656593,0.992541716159807,14,35,"sterol homeostasis","BP","Blue"
"2883","GO:2001233",0.0189702246786827,0.987741208893283,51,171,"regulation of apoptotic signaling pathway","BP","Blue"
"2884","GO:0000165",0.019068774577203,0.98853403289481,39,122,"MAPK cascade","BP","Blue"
"2885","GO:0042689",0.019069226900884,0.998133106162831,4,6,"regulation of crystal cell differentiation","BP","Blue"
"2886","GO:0061013",0.0190907924914292,0.990746785042716,21,59,"regulation of mRNA catabolic process","BP","Blue"
"2887","GO:0006939",0.0191354374321049,0.996630427700704,6,10,"smooth muscle contraction","BP","Blue"
"2888","GO:0043277",0.0191412438226812,0.992157620307202,15,38,"apoptotic cell clearance","BP","Blue"
"2889","GO:0050919",0.0191964200443406,0.99544050708095,7,15,"negative chemotaxis","BP","Blue"
"2890","GO:0055017",0.0192201395134208,0.998113454021581,4,6,"cardiac muscle tissue growth","BP","Blue"
"2891","GO:0043666",0.0192634670901829,0.992393913686787,14,35,"regulation of phosphoprotein phosphatase activity","BP","Blue"
"2892","GO:0048588",0.0194522720561419,0.989427773144563,28,84,"developmental cell growth","BP","Blue"
"2893","GO:0007596",0.0195746402434393,0.989833234775678,25,71,"blood coagulation","BP","Blue"
"2894","GO:0050817",0.0195746402434393,0.989833234775678,25,71,"coagulation","BP","Blue"
"2895","GO:0009953",0.0196981014366075,0.988366812313633,36,114,"dorsal/ventral pattern formation","BP","Blue"
"2896","GO:1901019",0.0197940448926507,0.993242372074642,11,26,"regulation of calcium ion transmembrane transporter activity","BP","Blue"
"2897","GO:0046427",0.0198389117957182,0.99289739715742,12,28,"positive regulation of receptor signaling pathway via JAK-STAT","BP","Blue"
"2898","GO:1904894",0.0198389117957182,0.99289739715742,12,28,"positive regulation of receptor signaling pathway via STAT","BP","Blue"
"2899","GO:0006622",0.0198740174164275,0.994878796426223,8,16,"protein targeting to lysosome","BP","Blue"
"2900","GO:0032940",0.0199567334221432,0.985276377270164,100,358,"secretion by cell","BP","Blue"
"2901","GO:0050892",0.0199672559142606,0.998015371346654,4,6,"intestinal absorption","BP","Blue"
"2902","GO:0032211",0.0200668952811326,0.997159632156918,5,8,"negative regulation of telomere maintenance via telomerase","BP","Blue"
"2903","GO:0090325",0.0200796635180074,0.995534080194462,7,13,"regulation of locomotion involved in locomotory behavior","BP","Blue"
"2904","GO:0098728",0.0201214322762673,0.996135462369996,6,11,"germline stem cell asymmetric division","BP","Blue"
"2905","GO:1901136",0.0201367774038641,0.990129815230164,21,61,"carbohydrate derivative catabolic process","BP","Blue"
"2906","GO:0007584",0.0202753004142668,0.988221811088435,34,105,"response to nutrient","BP","Blue"
"2907","GO:1901991",0.0204629773921432,0.989134452522707,26,76,"negative regulation of mitotic cell cycle phase transition","BP","Blue"
"2908","GO:0035308",0.0206458551520858,0.993889338422791,9,20,"negative regulation of protein dephosphorylation","BP","Blue"
"2909","GO:0060446",0.0206577671653663,0.992897731976476,11,26,"branching involved in open tracheal system development","BP","Blue"
"2910","GO:0032956",0.0206635233692043,0.987069322502237,44,142,"regulation of actin cytoskeleton organization","BP","Blue"
"2911","GO:0099116",0.0206740375327656,0.9979213889508,4,6,"tRNA 5'-end processing","BP","Blue"
"2912","GO:0006984",0.0207599429657732,0.993849212448769,9,20,"ER-nucleus signaling pathway","BP","Blue"
"2913","GO:0030859",0.0209148651643402,0.994938077560928,7,15,"polarized epithelial cell differentiation","BP","Blue"
"2914","GO:0051496",0.0209376130974562,0.993786634360894,9,20,"positive regulation of stress fiber assembly","BP","Blue"
"2915","GO:0060061",0.0209791597242939,0.998892345455261,3,4,"Spemann organizer formation","BP","Blue"
"2916","GO:1905897",0.0210643115983614,0.990605580080237,17,46,"regulation of response to endoplasmic reticulum stress","BP","Blue"
"2917","GO:0060547",0.0210895958348099,0.997865597758447,4,6,"negative regulation of necrotic cell death","BP","Blue"
"2918","GO:0002703",0.021187532321445,0.990854952468505,16,42,"regulation of leukocyte mediated immunity","BP","Blue"
"2919","GO:0035967",0.0212062529339229,0.988660571910699,26,78,"cellular response to topologically incorrect protein","BP","Blue"
"2920","GO:0050804",0.0212071554351914,0.986425403656763,48,155,"modulation of chemical synaptic transmission","BP","Blue"
"2921","GO:0099177",0.0212071554351914,0.986425403656763,48,155,"regulation of trans-synaptic signaling","BP","Blue"
"2922","GO:0000387",0.0212422052334796,0.992963914607915,10,25,"spliceosomal snRNP assembly","BP","Blue"
"2923","GO:1901988",0.0212477951571284,0.988511687717723,27,80,"negative regulation of cell cycle phase transition","BP","Blue"
"2924","GO:0090630",0.0212696167819444,0.990373331276136,18,46,"activation of GTPase activity","BP","Blue"
"2925","GO:0043149",0.0214519978958645,0.996559071606173,5,9,"stress fiber assembly","BP","Blue"
"2926","GO:0031532",0.0215464202922676,0.991028815799236,15,38,"actin cytoskeleton reorganization","BP","Blue"
"2927","GO:0002366",0.021618116813491,0.985249207060717,63,216,"leukocyte activation involved in immune response","BP","Blue"
"2928","GO:0042542",0.0216638385010849,0.989778515912725,19,53,"response to hydrogen peroxide","BP","Blue"
"2929","GO:0016322",0.0216839312639517,0.991355899502332,14,34,"neuron remodeling","BP","Blue"
"2930","GO:1903867",0.0217109835940911,0.997781446674962,4,6,"extraembryonic membrane development","BP","Blue"
"2931","GO:0010939",0.0219722929830687,0.994057224164428,8,17,"regulation of necrotic cell death","BP","Blue"
"2932","GO:0046777",0.0219962079571123,0.987070961519382,35,105,"protein autophosphorylation","BP","Blue"
"2933","GO:0030900",0.0220456151277143,0.98555135837507,52,174,"forebrain development","BP","Blue"
"2934","GO:0042060",0.0220459902061485,0.985418408680096,54,183,"wound healing","BP","Blue"
