"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","Module"
"706","GO:0046031",0.038717354117014,0.98850840066546,8,16,"ADP metabolic process","BP",1,"Turquoise"
"707","GO:0046034",8.52900606141486e-06,0.999996733339326,49,96,"ATP metabolic process","BP",0.00222519259611119,"Turquoise"
"708","GO:0046060",0.0189014765669397,1,3,3,"dATP metabolic process","BP",0.936679038475075,"Turquoise"
"709","GO:0046085",0.0202821994053224,1,3,3,"adenosine metabolic process","BP",0.967275536693077,"Turquoise"
"710","GO:0046390",0.0216659248446681,0.987947866510099,31,81,"ribose phosphate biosynthetic process","BP",0.999176792122925,"Turquoise"
"711","GO:0046483",1.94199738662183e-06,0.999998770956242,469,1427,"heterocycle metabolic process","BP",0.000574216260600964,"Turquoise"
"712","GO:0046496",0.0256704674737226,0.987971232541151,19,46,"nicotinamide nucleotide metabolic process","BP",1,"Turquoise"
"713","GO:0046533",0.0245922832258036,0.999799295014675,1,3,"negative regulation of photoreceptor cell differentiation","BP",1,"Lightcyan"
"714","GO:0046546",0.00166885906237118,0.999737150100808,6,48,"development of primary male sexual characteristics","BP",1,"Magenta"
"715","GO:0046547",0.0319280717731261,0.999742190613919,1,2,"trans-aconitate 3-methyltransferase activity","MF",1,"Magenta"
"716","GO:0046578",0.0125257475033666,0.997981729147837,4,98,"regulation of Ras protein signal transduction","BP",1,"Lightcyan"
"717","GO:0046580",0.0450384026185596,0.995393702609169,2,38,"negative regulation of Ras protein signal transduction","BP",1,"Lightcyan"
"718","GO:0046629",0.0387050287646207,1,1,1,"gamma-delta T cell activation","BP",1,"Magenta"
"719","GO:0046661",0.0455833899233409,0.984901347796247,6,95,"male sex differentiation","BP",1,"Magenta"
"720","GO:0046700",6.24612788764724e-12,1,104,203,"heterocycle catabolic process","BP",4.43250219418999e-09,"Turquoise"
"721","GO:0046883",0.0144065779931623,0.995445080072302,8,115,"regulation of hormone secretion","BP",1,"Magenta"
"722","GO:0046887",0.049231282799122,0.985421959862069,5,72,"positive regulation of hormone secretion","BP",1,"Magenta"
"723","GO:0046958",0.043970090583272,0.996002807287969,2,10,"nonassociative learning","BP",1,"Magenta"
"724","GO:0046960",0.0416776396245155,1,1,1,"sensitization","BP",1,"Magenta"
"725","GO:0046965",0.0294799274905843,0.999710938398471,1,3,"nuclear retinoid X receptor binding","MF",1,"Lightcyan"
"726","GO:0046975",0.0496160146841224,0.99896982537436,1,6,"histone H3K36 methyltransferase activity","MF",1,"Lightcyan"
"727","GO:0046976",0.0305625489000294,0.999689162333698,1,3,"histone H3K27 methyltransferase activity","MF",1,"Lightcyan"
"728","GO:0048246",0.0498972404695167,1,2,2,"macrophage chemotaxis","BP",1,"Turquoise"
"729","GO:0048296",0.0318759601298861,0.999661666939817,1,3,"regulation of isotype switching to IgA isotypes","BP",1,"Lightcyan"
"730","GO:0048298",0.02215603675987,0.99987780066845,1,2,"positive regulation of isotype switching to IgA isotypes","BP",1,"Lightcyan"
"731","GO:0048312",0.0447484727248396,0.995825534801129,2,11,"intracellular distribution of mitochondria","BP",1,"Magenta"
"732","GO:0048477",0.0323715008681708,0.975591029030194,102,331,"oogenesis","BP",1,"Turquoise"
"733","GO:0048581",0.0175261448483039,0.996939265491424,4,35,"negative regulation of post-embryonic development","BP",1,"Magenta"
"734","GO:0048589",0.0206879833592615,0.994360901969341,6,267,"developmental growth","BP",1,"Lightcyan"
"735","GO:0048741",0.043381923886667,0.989036625841199,7,12,"skeletal muscle fiber development","BP",1,"Turquoise"
"736","GO:0048791",0.023171673651664,0.998542667679807,2,9,"calcium ion-regulated exocytosis of neurotransmitter","BP",1,"Magenta"
"737","GO:0050136",7.92416710568246e-05,0.999988717504489,16,21,"NADH dehydrogenase (quinone) activity","MF",0.0130169119094363,"Turquoise"
"738","GO:0050681",0.0102520088226408,0.999542267885181,2,19,"nuclear androgen receptor binding","MF",1,"Lightcyan"
"739","GO:0050709",0.0299116094299964,0.997560533096436,2,34,"negative regulation of protein secretion","BP",1,"Lightcyan"
"740","GO:0050847",0.0401444282205656,0.99935477355837,1,5,"progesterone receptor signaling pathway","BP",1,"Lightcyan"
"741","GO:0050848",0.0491782212595444,0.991008834842386,3,34,"regulation of calcium-mediated signaling","BP",1,"Magenta"
"742","GO:0050853",0.0336410505483961,0.997358567390824,2,10,"B cell receptor signaling pathway","BP",1,"Magenta"
"743","GO:0050857",0.04038081834054,0.994895926451706,4,6,"positive regulation of antigen receptor-mediated signaling pathway","BP",1,"Turquoise"
"744","GO:0050906",0.0191513519575287,0.996535179116821,4,40,"detection of stimulus involved in sensory perception","BP",1,"Magenta"
"745","GO:0050930",0.0315897573642693,1,1,1,"induction of positive chemotaxis","BP",1,"Magenta"
"746","GO:0050962",0.0337842645378277,0.997297344446564,2,11,"detection of light stimulus involved in sensory perception","BP",1,"Magenta"
"747","GO:0051046",0.0163119539959783,0.99277565076219,14,269,"regulation of secretion","BP",1,"Magenta"
"748","GO:0051047",0.0300187572171225,0.988316306517621,9,159,"positive regulation of secretion","BP",1,"Magenta"
"749","GO:0051048",0.0130148027528032,0.998562651286525,3,59,"negative regulation of secretion","BP",1,"Lightcyan"
"750","GO:0051050",0.0361383489448029,0.980902599983449,17,384,"positive regulation of transport","BP",1,"Magenta"
"751","GO:0051056",0.0300895152195185,0.9936563072608,4,128,"regulation of small GTPase mediated signal transduction","BP",1,"Lightcyan"
"752","GO:0051058",0.0497446577492695,0.994617077822387,2,40,"negative regulation of small GTPase mediated signal transduction","BP",1,"Lightcyan"
"753","GO:0051186",0.0444925181889991,0.968302606308328,66,194,NA,NA,1,"Turquoise"
"754","GO:0051193",0.00978184247225502,0.996199956809042,18,37,NA,NA,0.615388891135732,"Turquoise"
"755","GO:0051196",0.0194502381143843,0.993113248309344,13,26,NA,NA,0.951626877340969,"Turquoise"
"756","GO:0051276",0.0403557612156275,0.968052371256204,136,457,"chromosome organization","BP",1,"Turquoise"
"757","GO:0051287",0.0080191579001261,0.998040961392113,10,18,"NAD binding","MF",0.53075704930079,"Turquoise"
"758","GO:0051295",0.0253446320974544,0.994842201136165,6,11,"establishment of meiotic spindle localization","BP",1,"Turquoise"
"759","GO:0051296",0.0242982471772,0.996366753256963,5,8,"establishment of meiotic spindle orientation","BP",1,"Turquoise"
"760","GO:0051385",0.0411891414992981,0.996279895414199,2,12,"response to mineralocorticoid","BP",1,"Magenta"
"761","GO:0051412",0.0252256590307671,0.998339494140314,2,9,"response to corticosterone","BP",1,"Magenta"
"762","GO:0051438",0.00794349037105502,0.997241723309821,16,31,"regulation of ubiquitin-protein transferase activity","BP",0.529794972454463,"Turquoise"
"763","GO:0051444",0.0331986698130538,0.991163779829915,8,14,"negative regulation of ubiquitin-protein transferase activity","BP",1,"Turquoise"
"764","GO:0051560",0.0109308803285639,0.998935022914926,3,18,"mitochondrial calcium ion homeostasis","BP",1,"Magenta"
"765","GO:0051561",0.0155228265681269,0.999211157501282,2,9,"positive regulation of mitochondrial calcium ion concentration","BP",1,"Magenta"
"766","GO:0051567",0.0343400634406845,0.997273356102895,2,10,"histone H3-K9 methylation","BP",1,"Magenta"
"767","GO:0051659",0.0319976344139188,1,1,1,"maintenance of mitochondrion location","BP",1,"Magenta"
"768","GO:0051707",0.0316852248723462,0.976756444748974,87,270,"response to other organism","BP",1,"Turquoise"
"769","GO:0051788",0.0290417642830445,0.992970659548962,7,13,"response to misfolded protein","BP",1,"Turquoise"
"770","GO:0052659",0.0405982120888033,1,2,2,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity","MF",1,"Turquoise"
"771","GO:0052743",0.0405982120888033,1,2,2,"inositol tetrakisphosphate phosphatase activity","MF",1,"Turquoise"
"772","GO:0055029",0.00340809809220472,0.998427759562483,30,71,"nuclear DNA-directed RNA polymerase complex","CC",0.287919372637162,"Turquoise"
"773","GO:0055065",0.0306410645003658,0.988007642142344,9,175,NA,NA,1,"Magenta"
"774","GO:0055074",0.0128997565652102,0.995993381860918,8,123,"calcium ion homeostasis","BP",1,"Magenta"
"775","GO:0055086",4.91478975200553e-05,0.99997138886153,111,286,"nucleobase-containing small molecule metabolic process","BP",0.00875804540117648,"Turquoise"
"776","GO:0055105",0.0354794567804807,0.995026489261411,5,7,"ubiquitin-protein transferase inhibitor activity","MF",1,"Turquoise"
"777","GO:0055114",0.000661152024812746,0.999562430334485,126,343,NA,NA,0.0781966538146861,"Turquoise"
"778","GO:0060011",0.0297345522117586,1,1,1,"Sertoli cell proliferation","BP",1,"Magenta"
"779","GO:0060047",0.042904338143263,0.992641379099506,3,29,"heart contraction","BP",1,"Magenta"
"780","GO:0060124",0.0479174512015792,0.996410560209354,3,4,"positive regulation of growth hormone secretion","BP",1,"Turquoise"
"781","GO:0060143",0.0470778615345883,0.999073490191915,1,6,"positive regulation of syncytium formation by plasma membrane fusion","BP",1,"Lightcyan"
"782","GO:0060211",0.0129097748892917,0.999243270309858,4,5,"regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP",0.743611416593909,"Turquoise"
"783","GO:0060213",0.0129097748892917,0.999243270309858,4,5,"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP",0.743611416593909,"Turquoise"
"784","GO:0060232",0.0417233777825776,0.999273847609251,1,6,"delamination","BP",1,"Lightcyan"
"785","GO:0060233",0.00501830218182493,1,1,1,"oenocyte delamination","BP",1,"Lightcyan"
"786","GO:0060267",0.0195016045785773,1,3,3,"positive regulation of respiratory burst","BP",0.951626877340969,"Turquoise"
"787","GO:0060306",0.0261305395208605,0.998210193150664,2,10,"regulation of membrane repolarization","BP",1,"Magenta"
"788","GO:0060318",0.011529047837855,1,1,1,"definitive erythrocyte differentiation","BP",1,"Lightcyan"
"789","GO:0060347",0.0310871336367708,0.999638434339597,1,4,"heart trabecula formation","BP",1,"Lightcyan"
"790","GO:0060353",0.00565888522546616,1,1,1,"regulation of cell adhesion molecule production","BP",1,"Lightcyan"
"791","GO:0060355",0.00565888522546616,1,1,1,"positive regulation of cell adhesion molecule production","BP",1,"Lightcyan"
"792","GO:0060393",0.0451600164245887,0.995558300609546,2,16,"regulation of pathway-restricted SMAD protein phosphorylation","BP",1,"Magenta"
"793","GO:0060561",0.0183531486648366,0.998980737078834,2,9,"apoptotic process involved in morphogenesis","BP",1,"Magenta"
"794","GO:0060760",0.0161434917076944,0.996765950568861,7,12,"positive regulation of response to cytokine stimulus","BP",0.849856636160849,"Turquoise"
"795","GO:0060766",0.0348173731016608,0.999545724083291,1,4,"negative regulation of androgen receptor signaling pathway","BP",1,"Lightcyan"
"796","GO:0061008",0.0337567373157382,0.979900310675136,33,92,"hepaticobiliary system development","BP",1,"Turquoise"
"797","GO:0061067",0.0246358406847333,0.998398806025097,2,9,"negative regulation of dauer larval development","BP",1,"Magenta"
"798","GO:0061179",0.030712257681634,0.999647159141486,1,4,"negative regulation of insulin secretion involved in cellular response to glucose stimulus","BP",1,"Lightcyan"
"799","GO:0061337",0.0421504996757914,0.996144617901798,2,12,"cardiac conduction","BP",1,"Magenta"
"800","GO:0061615",0.00602196196513579,0.99920163758281,7,10,"glycolytic process through fructose-6-phosphate","BP",0.434291167575098,"Turquoise"
"801","GO:0061620",0.00602196196513579,0.99920163758281,7,10,"glycolytic process through glucose-6-phosphate","BP",0.434291167575098,"Turquoise"
"802","GO:0061621",0.0170286366372453,0.998081012992183,5,7,"canonical glycolysis","BP",0.870619719254668,"Turquoise"
"803","GO:0061626",0.0396857482460555,0.999343585282137,1,6,"pharyngeal arch artery morphogenesis","BP",1,"Lightcyan"
"804","GO:0061631",0.0409031993740077,0.989259306933507,7,13,"ubiquitin conjugating enzyme activity","MF",1,"Turquoise"
"805","GO:0061647",0.0463089590520578,0.995539361597556,2,12,"histone H3-K9 modification","BP",1,"Magenta"
"806","GO:0061695",0.000734676699805611,0.999626482982243,49,122,"transferase complex, transferring phosphorus-containing groups","CC",0.0846357099431905,"Turquoise"
"807","GO:0061718",0.0170286366372453,0.998081012992183,5,7,"glucose catabolic process to pyruvate","BP",0.870619719254668,"Turquoise"
"808","GO:0061738",0.0338825925548111,1,3,3,"late endosomal microautophagy","BP",1,"Turquoise"
"809","GO:0061819",0.0420411678167709,0.997026215808805,3,4,"telomeric DNA-containing double minutes formation","BP",1,"Turquoise"
"810","GO:0061844",0.00273524623206889,0.999749228777111,7,9,"antimicrobial humoral immune response mediated by antimicrobial peptide","BP",0.245080825268355,"Turquoise"
"811","GO:0065003",0.0362130659472185,0.970368776777212,197,641,"protein-containing complex assembly","BP",1,"Turquoise"
"812","GO:0070013",0.00329965688681187,0.997222470549872,582,1939,"intracellular organelle lumen","CC",0.282798129608355,"Turquoise"
"813","GO:0070062",0.00681027386186721,0.997736642791579,15,30,"extracellular exosome","CC",0.477553630764372,"Turquoise"
"814","GO:0070069",0.00046152421924272,0.999937388557924,12,16,"cytochrome complex","CC",0.0568604248165631,"Turquoise"
"815","GO:0070085",0.0334017251799874,0.981139601934638,29,73,"glycosylation","BP",1,"Turquoise"
"816","GO:0070180",0.0202597439282615,0.998382046360052,5,6,"large ribosomal subunit rRNA binding","MF",0.967275536693077,"Turquoise"
"817","GO:0070274",0.0335407433235383,0.999715252844238,1,2,"RES complex","CC",1,"Magenta"
"818","GO:0070296",0.00122953792295326,1,2,2,"sarcoplasmic reticulum calcium ion transport","BP",1,"Magenta"
"819","GO:0070305",0.00841132074027798,1,1,1,"response to cGMP","BP",1,"Lightcyan"
"820","GO:0070469",0.000158259012907984,0.999953756779587,26,43,"respirasome","CC",0.023997206393167,"Turquoise"
"821","GO:0070522",0.0420411678167709,0.997026215808805,3,4,"ERCC4-ERCC1 complex","CC",1,"Turquoise"
"822","GO:0070528",0.0270490565928535,0.999726742310206,1,4,"protein kinase C signaling","BP",1,"Lightcyan"
"823","GO:0070628",0.0143209367798301,0.996809805148182,8,14,"proteasome binding","MF",0.796874918089082,"Turquoise"
"824","GO:0070646",0.00804718923223986,0.99521304540078,50,134,"protein modification by small protein removal","BP",0.53075704930079,"Turquoise"
"825","GO:0070647",0.000524320694202062,0.999658884746866,118,334,"protein modification by small protein conjugation or removal","BP",0.0632787308560462,"Turquoise"
"826","GO:0070734",0.0428282293032899,0.999264793203922,1,5,"histone H3-K27 methylation","BP",1,"Lightcyan"
"827","GO:0070838",0.0325455485590677,0.990081997170759,6,84,NA,NA,1,"Magenta"
"828","GO:0070852",0.00356586924178163,1,4,4,"cell body fiber","CC",0.298406067068151,"Turquoise"
"829","GO:0070884",0.049237496466166,0.994955556102222,2,15,"regulation of calcineurin-NFAT signaling cascade","BP",1,"Magenta"
"830","GO:0070918",0.0153674905649128,0.996001892665248,9,17,"regulatory ncRNA processing","BP",0.833243716956973,"Turquoise"
"831","GO:0070933",0.0321934875814689,0.996240521409008,4,6,"histone H4 deacetylation","BP",1,"Turquoise"
"832","GO:0070972",8.32290109435809e-10,0.999999999809429,52,80,"protein localization to endoplasmic reticulum","BP",3.69141470787517e-07,"Turquoise"
"833","GO:0071004",0.00758323684422311,0.999353962224828,3,18,"U2-type prespliceosome","CC",1,"Magenta"
"834","GO:0071010",0.0205281557408143,0.99737260305995,3,26,"prespliceosome","CC",1,"Magenta"
"835","GO:0071218",0.0204446715014118,0.995680356853654,7,12,"cellular response to misfolded protein","BP",0.969478685526552,"Turquoise"
"836","GO:0071286",0.00504679879182241,0.999883428475574,2,5,"cellular response to magnesium ion","BP",1,"Magenta"
"837","GO:0071321",0.00841132074027798,1,1,1,"cellular response to cGMP","BP",1,"Lightcyan"
"838","GO:0071360",0.041457785411956,0.999283140348514,1,6,"cellular response to exogenous dsRNA","BP",1,"Lightcyan"
"839","GO:0071361",0.0438282503054448,0.992187907377284,5,8,"cellular response to ethanol","BP",1,"Turquoise"
"840","GO:0071425",0.0397527820304023,0.999341347956794,1,6,"hematopoietic stem cell proliferation","BP",1,"Lightcyan"
"841","GO:0071561",0.0115750079800471,1,1,1,"nucleus-vacuole junction","CC",1,"Lightcyan"
"842","GO:0071635",0.0313524827652474,1,1,1,"negative regulation of transforming growth factor beta production","BP",1,"Magenta"
"843","GO:0071684",0.0471182360230976,0.999071885039245,1,6,"organism emergence from protective structure","BP",1,"Lightcyan"
"844","GO:0071689",0.0135728318199854,0.997847560509763,7,10,"muscle thin filament assembly","BP",0.771780799097309,"Turquoise"
"845","GO:0071695",0.0383089683096561,0.993562082927421,3,88,"anatomical structure maturation","BP",1,"Lightcyan"
"846","GO:0071702",0.027933891997492,0.977341550336507,198,645,"organic substance transport","BP",1,"Turquoise"
"847","GO:0071704",1.85122800904511e-10,1,911,2857,"organic substance metabolic process","BP",9.32831850776246e-08,"Turquoise"
"848","GO:0071705",0.0184383207356349,0.985401964119191,182,581,"nitrogen compound transport","BP",0.924051548505365,"Turquoise"
"849","GO:0071826",0.00355122028225109,0.997879449072684,61,161,"ribonucleoprotein complex subunit organization","BP",0.298406067068151,"Turquoise"
"850","GO:0071837",0.0216832796892693,0.995699093688268,7,11,"HMG box domain binding","MF",0.999176792122925,"Turquoise"
"851","GO:0071850",0.0238075644904486,0.998480783817269,2,9,NA,NA,1,"Magenta"
"852","GO:0071889",0.00149548822082597,0.999812009342853,8,12,"14-3-3 protein binding","MF",0.155154716524407,"Turquoise"
"853","GO:0071898",0.0365347149655149,0.999661626538224,1,2,NA,NA,1,"Magenta"
"854","GO:0071899",0.0365347149655149,0.999661626538224,1,2,NA,NA,1,"Magenta"
"855","GO:0072350",0.0416544849747507,0.982541389793315,13,30,"tricarboxylic acid metabolic process","BP",1,"Turquoise"
"856","GO:0072499",0.0331811753054226,0.990788731474819,8,15,"photoreceptor cell axon guidance","BP",1,"Turquoise"
"857","GO:0072503",0.0402033541323949,0.98567411911997,7,125,NA,NA,1,"Magenta"
"858","GO:0072507",0.0208289985973914,0.992928386951108,8,134,NA,NA,1,"Magenta"
"859","GO:0072511",0.0325455485590677,0.990081997170759,6,84,NA,NA,1,"Magenta"
"860","GO:0072521",1.81759586589985e-05,0.99999080163945,85,203,"purine-containing compound metabolic process","BP",0.00379364332434463,"Turquoise"
"861","GO:0072522",0.00712555188672654,0.996402385473678,32,78,"purine-containing compound biosynthetic process","BP",0.484346421541822,"Turquoise"
"862","GO:0072523",0.0490705451319544,0.985982226311469,7,14,"purine-containing compound catabolic process","BP",1,"Turquoise"
"863","GO:0072524",0.0482491237515577,0.975181268082825,19,49,"pyridine-containing compound metabolic process","BP",1,"Turquoise"
"864","GO:0072542",0.0258883170841275,0.998079405323713,4,5,"protein phosphatase activator activity","MF",1,"Turquoise"
"865","GO:0072594",1.29998059346402e-05,0.999993295968851,94,224,"establishment of protein localization to organelle","BP",0.00320318829286738,"Turquoise"
"866","GO:0072599",1.42221158912375e-11,1,50,70,"establishment of protein localization to endoplasmic reticulum","BP",8.70050200091186e-09,"Turquoise"
"867","GO:0072657",0.00531882765122921,0.996561216213061,76,210,"protein localization to membrane","BP",0.401386419599492,"Turquoise"
"868","GO:0072710",0.0299327232980068,0.996590933959063,4,6,"response to hydroxyurea","BP",1,"Turquoise"
"869","GO:0072719",0.0169993431238229,1,3,3,"cellular response to cisplatin","BP",0.870619719254668,"Turquoise"
"870","GO:0080182",0.0376758463503249,0.995352800194637,4,6,"histone H3-K4 trimethylation","BP",1,"Turquoise"
"871","GO:0086002",0.0376428790177371,0.996806021749953,2,11,"cardiac muscle cell action potential involved in contraction","BP",1,"Magenta"
"872","GO:0086003",0.0462441956976712,0.995549034655312,2,12,"cardiac muscle cell contraction","BP",1,"Magenta"
"873","GO:0086004",0.0150553620037816,0.999330489933084,2,6,"regulation of cardiac muscle cell contraction","BP",1,"Magenta"
"874","GO:0086010",0.047498417162971,0.995494059538781,2,10,"membrane depolarization during action potential","BP",1,"Magenta"
"875","GO:0086014",0.00664708789470305,0.999822858580623,2,5,"atrial cardiac muscle cell action potential","BP",1,"Magenta"
"876","GO:0086015",0.00348049338817757,0.999942760783834,2,4,"SA node cell action potential","BP",1,"Magenta"
"877","GO:0086018",0.00348049338817757,0.999942760783834,2,4,"SA node cell to atrial cardiac muscle cell signaling","BP",1,"Magenta"
"878","GO:0086019",0.00664708789470305,0.999822858580623,2,5,"cell-cell signaling involved in cardiac conduction","BP",1,"Magenta"
"879","GO:0086026",0.00664708789470305,0.999822858580623,2,5,"atrial cardiac muscle cell to AV node cell signaling","BP",1,"Magenta"
"880","GO:0086036",0.0140390940757335,0.999398388186147,2,6,"regulation of cardiac muscle cell membrane potential","BP",1,"Magenta"
"881","GO:0086039",0.0319976344139188,1,1,1,"P-type calcium transporter activity involved in regulation of cardiac muscle cell membrane potential","MF",1,"Magenta"
"882","GO:0086046",0.0382750148630186,1,1,1,"membrane depolarization during SA node cell action potential","BP",1,"Magenta"
"883","GO:0086065",0.023617066573828,0.998499419250298,2,9,"cell communication involved in cardiac conduction","BP",1,"Magenta"
"884","GO:0086066",0.00664708789470305,0.999822858580623,2,5,"atrial cardiac muscle cell to AV node cell communication","BP",1,"Magenta"
"885","GO:0086070",0.00348049338817757,0.999942760783834,2,4,"SA node cell to atrial cardiac muscle cell communication","BP",1,"Magenta"
"886","GO:0086091",0.00907143329805264,0.999691082463487,2,6,"regulation of heart rate by cardiac conduction","BP",1,"Magenta"
"887","GO:0090076",0.0319976344139188,1,1,1,"relaxation of skeletal muscle","BP",1,"Magenta"
"888","GO:0090079",0.0320032111738166,0.994813136372175,5,8,"translation regulator activity, nucleic acid binding","MF",1,"Turquoise"
"889","GO:0090150",1.17032840294206e-07,0.999999958733431,61,113,"establishment of protein localization to membrane","BP",3.91750871633869e-05,"Turquoise"
"890","GO:0090277",0.0367544022295515,0.982984960722612,16,41,"positive regulation of peptide hormone secretion","BP",1,"Turquoise"
"891","GO:0090304",0.000408252456635874,0.999683933269919,352,1099,"nucleic acid metabolic process","BP",0.0528058017620159,"Turquoise"
"892","GO:0090305",0.0388766414762825,0.97477334452026,44,125,"nucleic acid phosphodiester bond hydrolysis","BP",1,"Turquoise"
"893","GO:0090472",0.0313524827652474,1,1,1,"dibasic protein processing","BP",1,"Magenta"
"894","GO:0090501",0.0450525669481399,0.974714620452789,25,66,"RNA phosphodiester bond hydrolysis","BP",1,"Turquoise"
"895","GO:0090534",0.0319976344139188,1,1,1,"calcium ion-transporting ATPase complex","CC",1,"Magenta"
"896","GO:0090537",0.0311331106587047,1,1,1,"CERF complex","CC",1,"Magenta"
"897","GO:0090575",0.0410817575610968,0.977890923379005,23,59,"RNA polymerase II transcription regulator complex","CC",1,"Turquoise"
"898","GO:0090594",0.0356695970311086,0.999491551461852,1,5,"inflammatory response to wounding","BP",1,"Lightcyan"
"899","GO:0090649",0.0149745206008135,0.999299913854626,2,7,"response to oxygen-glucose deprivation","BP",1,"Magenta"
"900","GO:0090650",0.0149745206008135,0.999299913854626,2,7,"cellular response to oxygen-glucose deprivation","BP",1,"Magenta"
"901","GO:0090713",0.0311450339683667,1,1,1,"immunological memory process","BP",1,"Magenta"
"902","GO:0090715",0.0311450339683667,1,1,1,"immunological memory formation process","BP",1,"Magenta"
"903","GO:0097152",0.0212735034148558,0.999850039452286,1,3,"mesenchymal cell apoptotic process","BP",1,"Lightcyan"
"904","GO:0097159",0.00182366685190646,0.998537405433535,368,1183,"organic cyclic compound binding","MF",0.179428383191486,"Turquoise"
"905","GO:0097162",0.0166360700647336,1,1,1,"MADS box domain binding","MF",1,"Magenta"
"906","GO:0097192",0.0376608331949024,0.99680480836524,4,5,"extrinsic apoptotic signaling pathway in absence of ligand","BP",1,"Turquoise"
"907","GO:0097421",0.0236249990520447,0.993016305605402,10,18,"liver regeneration","BP",1,"Turquoise"
"908","GO:0097433",0.00698288659279079,0.999217624008462,7,9,"dense body","CC",0.480778033573564,"Turquoise"
"909","GO:0097472",0.00368468082737237,0.999322102452985,10,15,"cyclin-dependent protein kinase activity","MF",0.301243882757664,"Turquoise"
"910","GO:0097525",0.0348884582111922,0.99231237647067,4,52,"spliceosomal snRNP complex","CC",1,"Magenta"
"911","GO:0097539",0.0110334519260883,0.999583626438342,2,6,"ciliary transition fiber","CC",1,"Magenta"
"912","GO:0097598",0.036374795560768,1,2,2,"sperm cytoplasmic droplet","CC",1,"Turquoise"
"913","GO:0097659",0.00363284420896677,0.997512057330278,108,305,"nucleic acid-templated transcription","BP",0.301072987439011,"Turquoise"
"914","GO:0097711",0.0197085117143743,0.996420962246726,4,37,"ciliary basal body-plasma membrane docking","BP",1,"Magenta"
"915","GO:0097747",0.0351188683575729,0.991574038757303,7,12,"RNA polymerase activity","MF",1,"Turquoise"
"916","GO:0098529",0.00613827925894371,1,5,5,"neuromuscular junction development, skeletal muscle fiber","BP",0.435596849331682,"Turquoise"
"917","GO:0098554",0.000670956429722932,0.999848071704444,16,25,"cytoplasmic side of endoplasmic reticulum membrane","CC",0.0788307153623479,"Turquoise"
"918","GO:0098556",0.000285563195178353,0.999961984682036,13,17,"cytoplasmic side of rough endoplasmic reticulum membrane","CC",0.0395795050442123,"Turquoise"
"919","GO:0098781",0.0287139171217914,0.986626664257626,18,44,"ncRNA transcription","BP",1,"Turquoise"
"920","GO:0098796",0.00121447915109045,0.999192330342042,115,321,"membrane protein complex","CC",0.128250444163665,"Turquoise"
"921","GO:0098797",0.0259027453758635,0.991624318918942,7,103,"plasma membrane protein complex","CC",1,"Magenta"
"922","GO:0098798",1.57113050934091e-06,0.999999366458528,64,123,"mitochondrial protein-containing complex","CC",0.000472430955359612,"Turquoise"
"923","GO:0098800",2.15594399984649e-05,0.999992966117711,37,64,"inner mitochondrial membrane protein complex","CC",0.00424984472236407,"Turquoise"
"924","GO:0098803",3.27282646866371e-05,0.999992285251706,25,38,"respiratory chain complex","CC",0.00611191730321715,"Turquoise"
"925","GO:0098901",0.00926643563641482,0.999706227464091,2,5,"regulation of cardiac muscle cell action potential","BP",1,"Magenta"
"926","GO:0098904",0.0382750148630186,1,1,1,"regulation of AV node cell action potential","BP",1,"Magenta"
"927","GO:0098907",0.0382750148630186,1,1,1,"regulation of SA node cell action potential","BP",1,"Magenta"
"928","GO:0098909",0.0319976344139188,1,1,1,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP",1,"Magenta"
"929","GO:0098910",0.0382750148630186,1,1,1,"regulation of atrial cardiac muscle cell action potential","BP",1,"Magenta"
"930","GO:0098916",0.00387493855777199,0.998687295376919,12,179,"anterograde trans-synaptic signaling","BP",1,"Magenta"
"931","GO:0098975",0.0420107336847099,0.992608746758156,5,8,"postsynapse of neuromuscular junction","CC",1,"Turquoise"
"932","GO:0099106",0.00569399813525241,0.999299488627248,4,27,"ion channel regulator activity","MF",1,"Magenta"
"933","GO:0099536",0.00421439280117675,0.998556678549347,12,181,"synaptic signaling","BP",1,"Magenta"
"934","GO:0099537",0.00407456741483571,0.998610699983767,12,180,"trans-synaptic signaling","BP",1,"Magenta"
"935","GO:0099623",0.0114291966982247,0.999536629302466,2,7,"regulation of cardiac muscle cell membrane repolarization","BP",1,"Magenta"
"936","GO:0106056",0.049237496466166,0.994955556102222,2,15,"regulation of calcineurin-mediated signaling","BP",1,"Magenta"
"937","GO:0140101",0.04015658030669,0.979492076040166,20,51,"catalytic activity, acting on a tRNA","MF",1,"Turquoise"
"938","GO:0140110",0.0239847976988807,0.992458081828123,7,397,"transcription regulator activity","MF",1,"Lightcyan"
"939","GO:1900044",0.0398746671329575,0.999402859517577,1,4,"regulation of protein K63-linked ubiquitination","BP",1,"Lightcyan"
"940","GO:1900045",0.0302084259334967,0.999696373468863,1,3,"negative regulation of protein K63-linked ubiquitination","BP",1,"Lightcyan"
"941","GO:1900084",0.0203232009080052,0.999897279245135,1,2,"regulation of peptidyl-tyrosine autophosphorylation","BP",1,"Lightcyan"
